Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Justin Jefferson,MIN,11,14,182,16.5,48,2,1,1,4,0,0,1,24.6,24.6,98.3%,2021,WR,13
2,Diontae Johnson,BAL,8,11,105,13.1,29,2,2,0,0,0,0,1,22.5,22.5,39.6%,2021,WR,13
3,Tee Higgins,CIN,9,14,138,15.3,29,3,1,0,0,0,0,1,19.8,19.8,87.7%,2021,WR,13
4,Cooper Kupp,LAR,8,10,129,16.1,43,2,1,0,0,0,0,1,18.9,18.9,90.9%,2021,WR,13
5,Keenan Allen,CHI,5,8,34,6.8,10,0,2,0,0,0,0,1,17.4,17.4,76.2%,2021,WR,13
6,Deonte Harty,BAL,4,8,96,24.0,70,1,1,1,3,0,0,1,15.9,15.9,0.1%,2021,WR,13
7,Chris Godwin,TB,15,17,143,9.5,36,2,0,1,9,0,0,1,15.2,15.2,45.3%,2021,WR,13
8,Jalen Guyton,FA,4,4,90,22.5,44,2,1,1,-1,0,0,1,14.9,14.9,0.0%,2021,WR,13
9,Amon-Ra St. Brown,DET,10,12,86,8.6,14,0,1,1,2,0,0,1,14.8,14.8,97.2%,2021,WR,13
10,Elijah Moore,CLE,6,12,77,12.8,29,1,1,1,9,0,0,1,14.6,14.6,17.4%,2021,WR,13
11,Tyler Lockett,FA,7,8,68,9.7,16,0,1,0,0,0,0,1,12.8,12.8,44.2%,2021,WR,13
12,Jakeem Grant Sr.,FA,5,7,62,12.4,34,1,1,0,0,0,0,1,12.2,12.2,0.0%,2021,WR,13
13,CeeDee Lamb,DAL,7,13,89,12.7,25,3,0,1,33,0,0,1,12.2,12.2,87.2%,2021,WR,13
14,Russell Gage,SF,11,12,130,11.8,19,0,0,0,0,0,1,1,11.0,11.0,0.0%,2021,WR,13
15,Mike Williams,PIT,5,7,110,22.0,47,2,0,0,0,0,0,1,11.0,11.0,18.1%,2021,WR,13
16,Michael Pittman Jr.,IND,6,8,77,12.8,17,0,0,2,33,0,0,1,11.0,11.0,70.7%,2021,WR,13
17,Lil'Jordan Humphrey,DEN,2,2,49,24.5,25,2,1,0,0,0,0,1,10.9,10.9,1.1%,2021,WR,13
18,K.J. Osborn,WAS,4,7,47,11.8,21,1,1,0,0,0,0,1,10.7,10.7,1.3%,2021,WR,13
19,Hunter Renfrow,FA,9,10,102,11.3,28,1,0,0,0,0,0,1,10.2,10.2,0.0%,2021,WR,13
20,Van Jefferson,PIT,6,8,41,6.8,19,0,1,0,0,0,0,1,10.1,10.1,1.5%,2021,WR,13
21,Sammy Watkins,FA,4,6,39,9.8,15,0,1,0,0,0,0,1,9.9,9.9,0.0%,2021,WR,13
22,Mike Evans,TB,7,10,99,14.1,36,1,0,0,0,0,0,1,9.9,9.9,94.8%,2021,WR,13
23,Michael Gallup,FA,5,9,36,7.2,17,0,1,0,0,0,0,1,9.6,9.6,1.0%,2021,WR,13
24,Dee Eskridge,MIA,3,3,35,11.7,17,0,1,0,0,0,0,1,9.5,9.5,0.0%,2021,WR,13
25,DeAndre Hopkins,KC,2,2,32,16.0,20,1,1,0,0,0,0,1,9.2,9.2,72.8%,2021,WR,13
26,Jaylen Waddle,MIA,9,11,90,10.0,25,1,0,0,0,0,0,1,9.0,9.0,79.3%,2021,WR,13
27,Gabe Davis,JAC,2,4,30,15.0,16,0,1,0,0,0,0,1,9.0,9.0,18.0%,2021,WR,13
28,Odell Beckham Jr.,FA,2,5,28,14.0,27,1,1,0,0,0,0,1,8.8,8.8,2.6%,2021,WR,13
