Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,George Kittle,SF,13,15,151,11.6,21,2,1,0,0,0,0,1,21.1,21.1,91.9%,2021,TE,14
2,Mark Andrews,BAL,11,11,115,10.5,32,2,1,0,0,0,0,1,17.5,17.5,89.5%,2021,TE,14
3,Dawson Knox,BUF,7,9,60,8.6,24,1,1,0,0,0,0,1,12.0,12.0,11.4%,2021,TE,14
4,Albert Okwuegbunam Jr.,IND,5,5,41,8.2,16,0,1,0,0,0,0,1,10.1,10.1,0.0%,2021,TE,14
5,Pat Freiermuth,PIT,2,3,32,16.0,17,0,1,0,0,0,0,1,9.2,9.2,63.9%,2021,TE,14
6,Austin Hooper,NE,5,6,30,6.0,9,0,1,0,0,0,0,1,9.0,9.0,1.9%,2021,TE,14
7,Gerald Everett,FA,2,2,15,7.5,14,0,1,1,13,0,0,1,8.8,8.8,1.4%,2021,TE,14
8,Brevin Jordan,HOU,4,7,26,6.5,11,0,1,0,0,0,0,1,8.6,8.6,0.7%,2021,TE,14
9,Jared Cook,FA,2,5,8,4.0,7,0,1,0,0,0,0,1,6.8,6.8,0.0%,2021,TE,14
10,Kyle Rudolph,FA,2,2,66,33.0,60,1,0,0,0,0,0,1,6.6,6.6,1.0%,2021,TE,14
11,Hayden Hurst,LAC,1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,2.7%,2021,TE,14
12,Rob Gronkowski,FA,5,9,62,12.4,18,0,0,0,0,0,0,1,6.2,6.2,2.0%,2021,TE,14
13,Kyle Pitts,ATL,5,6,61,12.2,23,1,0,0,0,0,0,1,6.1,6.1,73.0%,2021,TE,14
14,C.J. Uzomah,PHI,4,6,56,14.0,23,1,0,0,0,0,0,1,5.6,5.6,0.0%,2021,TE,14
15,Marcedes Lewis,CHI,4,4,51,12.8,20,1,0,0,0,0,0,1,5.1,5.1,0.1%,2021,TE,14
16,Noah Fant,SEA,4,4,51,12.8,32,1,0,0,0,0,0,1,5.1,5.1,21.1%,2021,TE,14
17,Geoff Swaim,CLE,3,4,45,15.0,24,1,0,0,0,0,0,1,4.5,4.5,0.0%,2021,TE,14
18,Josiah Deguara,JAC,3,3,44,14.7,25,1,0,0,0,0,0,1,4.4,4.4,0.0%,2021,TE,14
19,Nick Vannett,TEN,3,6,44,14.7,19,0,0,0,0,0,0,1,4.4,4.4,0.0%,2021,TE,14
20,Zach Ertz,WAS,5,7,42,8.4,14,0,0,0,0,0,0,1,4.2,4.2,57.5%,2021,TE,14
21,Will Dissly,LAC,2,3,38,19.0,25,1,0,0,0,0,0,1,3.8,3.8,22.8%,2021,TE,14
22,Anthony Firkser,KC,4,5,34,8.5,11,0,0,0,0,0,0,1,3.4,3.4,0.0%,2021,TE,14
23,Kendall Blanton,FA,2,3,29,14.5,23,1,0,0,0,0,0,1,2.9,2.9,0.0%,2021,TE,14
24,Ryan Griffin,FA,2,3,28,14.0,22,1,0,0,0,0,0,1,2.8,2.8,0.0%,2021,TE,14
25,Travis Kelce,KC,3,4,27,9.0,19,0,0,0,0,0,0,1,2.7,2.7,94.1%,2021,TE,14
26,Tommy Tremble,CAR,2,2,23,11.5,14,0,0,0,0,0,0,1,2.3,2.3,1.4%,2021,TE,14
27,James O'Shaughnessy,FA,4,6,21,5.3,7,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021,TE,14
28,Brock Wright,DET,3,5,20,6.7,11,0,0,0,0,0,0,1,2.0,2.0,1.9%,2021,TE,14
29,Tyler Conklin,NYJ,2,2,20,10.0,19,0,0,0,0,0,0,1,2.0,2.0,19.2%,2021,TE,14
30,John Bates,WAS,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.1%,2021,TE,14
31,Shane Zylstra,DET,2,6,18,9.0,14,0,0,0,0,0,0,1,1.8,1.8,1.1%,2021,TE,14
32,Chris Herndon IV,FA,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,TE,14
33,Cole Kmet,CHI,3,5,17,5.7,6,0,0,0,0,0,0,1,1.7,1.7,42.7%,2021,TE,14
34,Juwan Johnson,NO,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,19.4%,2021,TE,14
35,Drew Sample,CIN,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.9%,2021,TE,14
36,Donald Parham Jr.,PIT,2,2,13,6.5,15,0,0,0,0,0,0,1,1.3,1.3,1.9%,2021,TE,14
37,Foster Moreau,NO,3,6,13,4.3,7,0,0,0,0,0,0,1,1.3,1.3,2.4%,2021,TE,14
38,Lee Smith,FA,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,TE,14
39,Cameron Brate,FA,2,4,11,5.5,6,0,0,0,0,0,0,1,1.1,1.1,2.0%,2021,TE,14
40,Stephen Anderson,FA,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,TE,14
41,Jimmy Graham,FA,2,3,9,4.5,6,0,0,0,0,0,0,1,0.9,0.9,0.1%,2021,TE,14
42,Evan Engram,JAC,1,4,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,57.4%,2021,TE,14
43,Ricky Seals-Jones,FA,1,4,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,14
44,Antony Auclair,FA,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,TE,14
45,Jordan Akins,CLE,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.2%,2021,TE,14
46,Josh Oliver,MIN,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.4%,2021,TE,14
47,MyCole Pruitt,PIT,1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.6%,2021,TE,14
48,Dalton Schultz,HOU,1,3,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,54.4%,2021,TE,14
49,Chris Myarick,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
50,Mitchell Wilcox,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
51,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,TE,14
52,Tyler Davis,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
53,Jake Hausmann,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
54,Taysom Hill,NO,0,0,0,0,0,0,0,11,73,2,0,1,0.0,0.0,27.7%,2021,TE,14
55,Ian Thomas,CAR,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
56,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
57,Daniel Brown,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,14
