Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
88,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2023,RB,6
89,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,6
90,Velus Jones Jr.,CAR,2,15,7.5,17,0,0,1,1,5,5.0,0,0,1,0.0,0.0,0.1%,2023,RB,6
91,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,RB,6
92,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2023,RB,6
93,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,6
94,Patrick Laird,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,6
95,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,6
96,Nick Bawden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,6
97,Ameer Abdullah,LV,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,25.1%,2023,RB,6
98,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,6
99,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,6
100,DeeJay Dallas,ARI,0,0,0,0,0,0,1,1,-1,-1.0,0,0,1,-0.1,-0.1,0.3%,2023,RB,6
101,Elijah Mitchell,SF,2,-3,-1.5,0,0,0,0,0,0,0,0,0,1,-0.3,-0.3,5.5%,2023,RB,6
102,Samaje Perine,KC,0,0,0,0,0,0,2,2,16,8.0,0,1,1,-0.4,-0.4,4.2%,2023,RB,6
