Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dallas Goedert,PHI,10,11,170,17.0,61,4,0,0,0,0,0,1,17.0,17.0,57.2%,2024,TE,3
2,Cole Kmet,CHI,10,11,97,9.7,19,0,1,0,0,0,0,1,15.7,15.7,42.7%,2024,TE,3
3,Dalton Kincaid,BUF,3,5,41,13.7,28,1,1,0,0,0,0,1,10.1,10.1,78.8%,2024,TE,3
4,Jake Ferguson,DAL,6,11,95,15.8,26,2,0,0,0,0,0,1,9.5,9.5,67.5%,2024,TE,3
5,Tyler Conklin,NYJ,5,6,93,18.6,22,3,0,0,0,0,0,1,9.3,9.3,19.2%,2024,TE,3
6,Brenton Strange,JAC,2,5,12,6.0,6,0,1,0,0,0,0,1,7.2,7.2,19.5%,2024,TE,3
7,Nick Vannett,TEN,2,2,9,4.5,8,0,1,0,0,0,0,1,6.9,6.9,0.0%,2024,TE,3
8,Johnny Mundt,MIN,1,3,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.6%,2024,TE,3
9,Noah Fant,SEA,6,6,60,10.0,16,0,0,0,0,0,0,1,6.0,6.0,21.1%,2024,TE,3
10,Kyle Pitts,ATL,2,5,59,29.5,50,1,0,0,0,0,0,1,5.9,5.9,73.0%,2024,TE,3
11,Mike Gesicki,CIN,4,5,47,11.8,17,0,0,0,0,0,0,1,4.7,4.7,29.2%,2024,TE,3
12,Josh Whyle,TEN,4,5,43,10.8,23,1,0,0,0,0,0,1,4.3,4.3,1.2%,2024,TE,3
13,Brock Bowers,LV,3,4,41,13.7,21,1,0,0,0,0,0,1,4.1,4.1,91.6%,2024,TE,3
14,Eric Saubert,SF,2,2,41,20.5,17,0,0,0,0,0,0,1,4.1,4.1,1.0%,2024,TE,3
15,Kylen Granson,IND,1,1,40,40.0,40,1,0,0,0,0,0,1,4.0,4.0,1.2%,2024,TE,3
16,Zach Ertz,WAS,5,5,38,7.6,12,0,0,0,0,0,0,1,3.8,3.8,57.5%,2024,TE,3
17,Sam LaPorta,DET,2,2,36,18.0,24,1,0,0,0,0,0,1,3.6,3.6,93.3%,2024,TE,3
18,Brock Wright,DET,4,5,34,8.5,11,0,0,0,0,0,0,1,3.4,3.4,1.9%,2024,TE,3
19,Pat Freiermuth,PIT,4,5,33,8.3,15,0,0,0,0,0,0,1,3.3,3.3,63.9%,2024,TE,3
20,Travis Kelce,KC,4,5,30,7.5,17,0,0,0,0,0,0,1,3.0,3.0,94.1%,2024,TE,3
21,Charlie Kolar,BAL,1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,0.1%,2024,TE,3
22,Jordan Akins,CLE,4,7,29,7.3,10,0,0,0,0,0,0,1,2.9,2.9,1.2%,2024,TE,3
23,Tommy Tremble,CAR,3,3,29,9.7,20,1,0,0,0,0,0,1,2.9,2.9,1.4%,2024,TE,3
24,Cade Otton,TB,7,8,47,6.7,13,0,0,0,0,0,1,1,2.7,2.7,57.8%,2024,TE,3
25,Trey McBride,ARI,3,6,25,8.3,9,0,0,0,0,0,0,1,2.5,2.5,91.9%,2024,TE,3
26,Julian Hill,MIA,2,2,24,12.0,13,0,0,0,0,0,0,1,2.4,2.4,0.1%,2024,TE,3
27,Tucker Kraft,GB,2,3,24,12.0,21,1,0,0,0,0,0,1,2.4,2.4,63.4%,2024,TE,3
28,Erick All Jr.,CIN,4,4,22,5.5,8,0,0,0,0,0,0,1,2.2,2.2,2.9%,2024,TE,3
29,Colby Parkinson,LAR,3,5,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,9.6%,2024,TE,3
30,Will Dissly,LAC,3,3,19,6.3,7,0,0,0,0,0,0,1,1.9,1.9,22.8%,2024,TE,3
31,Austin Hooper,NE,1,4,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.9%,2024,TE,3
32,Jonnu Smith,MIA,2,3,18,9.0,13,0,0,0,0,0,0,1,1.8,1.8,77.6%,2024,TE,3
33,Daniel Bellinger,NYG,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,1.5%,2024,TE,3
34,Hayden Hurst,LAC,2,2,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,2.7%,2024,TE,3
35,Jeremy Ruckert,NYJ,2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.6%,2024,TE,3
36,Chig Okonkwo,TEN,2,2,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,34.6%,2024,TE,3
37,Adam Trautman,DEN,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,1.1%,2024,TE,3
38,Theo Johnson,NYG,1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,12.5%,2024,TE,3
39,AJ Barner,SEA,3,3,13,4.3,8,0,0,0,0,0,0,1,1.3,1.3,8.3%,2024,TE,3
40,Noah Gray,KC,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,22.5%,2024,TE,3
41,Dalton Schultz,HOU,2,5,11,5.5,8,0,0,0,0,0,0,1,1.1,1.1,54.4%,2024,TE,3
