Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dallas Goedert,PHI,7,10,75,10.7,27,1,1,0,0,0,0,1,13.5,13.5,57.2%,2020,TE,12
2,Robert Tonyan,FA,5,5,67,13.4,39,1,1,0,0,0,0,1,12.7,12.7,0.0%,2020,TE,12
3,Richard Rodgers,FA,3,6,53,17.7,33,1,1,0,0,0,0,1,11.3,11.3,0.0%,2020,TE,12
4,Evan Engram,JAC,6,9,129,21.5,53,2,0,0,0,0,1,1,10.9,10.9,57.4%,2020,TE,12
5,Rob Gronkowski,FA,6,7,106,17.7,48,2,0,0,0,0,0,1,10.6,10.6,2.0%,2020,TE,12
6,Trey Burton,FA,3,6,42,14.0,19,0,1,0,0,0,0,1,10.2,10.2,0.0%,2020,TE,12
7,Mike Gesicki,CIN,2,5,35,17.5,22,1,1,0,0,0,0,1,9.5,9.5,29.2%,2020,TE,12
8,Logan Thomas,FA,4,4,20,5.0,6,0,1,1,3,0,0,1,9.4,9.4,0.0%,2020,TE,12
9,T.J. Hockenson,MIN,5,8,89,17.8,51,1,0,0,0,0,0,1,8.9,8.9,83.0%,2020,TE,12
10,Travis Kelce,KC,8,8,82,10.3,20,1,0,0,0,0,0,1,8.2,8.2,94.1%,2020,TE,12
11,Marcedes Lewis,CHI,2,4,16,8.0,11,0,1,0,0,0,0,1,7.6,7.6,0.1%,2020,TE,12
12,Tyler Eifert,FA,3,4,16,5.3,8,0,1,0,0,0,0,1,7.6,7.6,0.0%,2020,TE,12
13,Austin Hooper,NE,2,2,13,6.5,9,0,1,0,0,0,0,1,7.3,7.3,1.9%,2020,TE,12
14,Kyle Rudolph,FA,7,8,68,9.7,25,1,0,0,0,0,0,1,6.8,6.8,1.0%,2020,TE,12
15,Adam Shaheen,FA,1,2,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%,2020,TE,12
16,Hunter Henry,NE,7,10,67,9.6,15,0,0,0,0,0,0,1,6.7,6.7,53.6%,2020,TE,12
17,Dawson Knox,BUF,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,11.4%,2020,TE,12
18,Eric Ebron,FA,7,11,54,7.7,27,1,0,0,0,0,0,1,5.4,5.4,0.0%,2020,TE,12
19,Hayden Hurst,LAC,4,8,48,12.0,14,0,0,0,0,0,0,1,4.8,4.8,2.7%,2020,TE,12
20,Cameron Brate,FA,4,6,34,8.5,14,0,0,0,0,0,0,1,3.4,3.4,2.0%,2020,TE,12
21,Jimmy Graham,FA,3,4,32,10.7,16,0,0,0,0,0,0,1,3.2,3.2,0.1%,2020,TE,12
22,Geoff Swaim,CLE,3,3,30,10.0,12,0,0,0,0,0,0,1,3.0,3.0,0.0%,2020,TE,12
23,Dalton Schultz,HOU,5,5,24,4.8,7,0,0,0,0,0,0,1,2.4,2.4,54.4%,2020,TE,12
24,Darren Waller,FA,4,7,23,5.8,11,0,0,0,0,0,0,1,2.3,2.3,1.1%,2020,TE,12
25,Drew Sample,CIN,4,5,40,10.0,16,0,0,0,0,0,1,1,2.0,2.0,0.9%,2020,TE,12
26,Mo Alie-Cox,IND,2,2,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,0.6%,2020,TE,12
27,Durham Smythe,FA,3,3,19,6.3,12,0,0,0,0,0,0,1,1.9,1.9,0.1%,2020,TE,12
28,Jordan Reed,FA,2,6,18,9.0,12,0,0,0,0,0,0,1,1.8,1.8,19.0%,2020,TE,12
29,Dan Arnold,FA,1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,TE,12
30,James O'Shaughnessy,FA,2,4,17,8.5,10,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,TE,12
31,Gerald Everett,FA,2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,1.4%,2020,TE,12
