Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Amari Cooper,BUF,11,15,265,24.1,75,5,2,0,0,0,0,1,40.5,40.5,75.3%,2023,WR,16
2,George Pickens,PIT,4,6,195,48.8,86,3,2,0,0,0,0,1,31.5,31.5,88.7%,2023,WR,16
3,Puka Nacua,LAR,9,11,164,18.2,41,3,1,2,16,0,0,1,24.0,24.0,95.5%,2023,WR,16
4,DJ Chark Jr.,LAC,6,8,98,16.3,22,2,2,0,0,0,0,1,21.8,21.8,4.2%,2023,WR,16
5,Mike Evans,TB,7,9,86,12.3,22,1,2,0,0,0,0,1,20.6,20.6,94.8%,2023,WR,16
6,Justin Jefferson,MIN,6,10,141,23.5,29,5,1,0,0,0,0,1,20.1,20.1,98.3%,2023,WR,16
7,Tee Higgins,CIN,5,8,140,28.0,80,2,1,0,0,0,0,1,20.0,20.0,87.7%,2023,WR,16
8,Calvin Ridley,TEN,6,9,90,15.0,25,2,2,1,-12,0,0,1,19.8,19.8,77.8%,2023,WR,16
9,CeeDee Lamb,DAL,6,10,118,19.7,49,2,1,2,14,0,0,1,19.2,19.2,87.2%,2023,WR,16
10,Gabe Davis,JAC,4,6,130,32.5,57,3,1,0,0,0,0,1,19.0,19.0,18.0%,2023,WR,16
11,Amon-Ra St. Brown,DET,12,14,106,8.8,25,1,1,0,0,0,0,1,16.6,16.6,97.2%,2023,WR,16
12,K.J. Osborn,WAS,5,7,95,19.0,47,1,1,0,0,0,0,1,15.5,15.5,1.3%,2023,WR,16
13,Darius Slayton,NYG,3,3,90,30.0,69,1,1,0,0,0,0,1,15.0,15.0,9.9%,2023,WR,16
14,Chris Olave,NO,9,13,123,13.7,28,1,0,0,0,0,0,1,14.3,14.3,68.4%,2023,WR,16
15,Demarcus Robinson,LAR,6,6,82,13.7,32,1,1,0,0,0,0,1,14.2,14.2,17.8%,2023,WR,16
16,Romeo Doubs,GB,4,5,79,19.8,36,2,1,0,0,0,0,1,13.9,13.9,47.5%,2023,WR,16
17,DeVonta Smith,PHI,4,5,79,19.8,36,1,1,0,0,0,0,1,13.9,13.9,89.2%,2023,WR,16
18,Rashid Shaheed,NO,5,9,70,14.0,45,1,1,1,4,0,0,1,13.4,13.4,31.4%,2023,WR,16
19,Zay Flowers,BAL,9,13,72,8.0,13,0,1,0,0,0,0,1,13.2,13.2,90.3%,2023,WR,16
20,Brandon Johnson,PIT,3,5,47,15.7,21,1,1,0,0,0,0,1,12.7,12.7,1.0%,2023,WR,16
21,DK Metcalf,SEA,4,6,56,14.0,26,1,1,0,0,0,0,1,11.6,11.6,88.3%,2023,WR,16
22,Brandon Aiyuk,SF,6,7,113,18.8,33,3,0,0,0,0,0,1,11.3,11.3,43.5%,2023,WR,16
23,Ihmir Smith-Marsette,NYG,1,1,18,18.0,18,0,0,2,33,1,0,1,11.1,11.1,0.1%,2023,WR,16
24,Greg Dortch,ARI,2,5,45,22.5,38,1,1,0,0,0,0,1,10.5,10.5,4.5%,2023,WR,16
25,Tyreek Hill,MIA,9,14,99,11.0,20,1,0,0,0,0,0,1,9.9,9.9,92.8%,2023,WR,16
26,Nico Collins,HOU,4,6,18,4.5,7,0,1,0,0,0,0,1,9.8,9.8,95.3%,2023,WR,16
27,Justin Watson,KC,4,6,38,9.5,11,0,1,0,0,0,0,1,9.8,9.8,1.8%,2023,WR,16
28,A.T. Perry,DEN,1,1,35,35.0,35,1,1,0,0,0,0,1,9.5,9.5,3.9%,2023,WR,16
29,Adam Thielen,CAR,6,8,94,15.7,22,1,0,0,0,0,0,1,9.4,9.4,61.9%,2023,WR,16
30,Dontayvion Wicks,GB,2,2,29,14.5,21,1,1,0,0,0,0,1,8.9,8.9,23.2%,2023,WR,16
31,Brandin Cooks,DAL,2,2,14,7.0,8,0,1,1,9,0,0,1,8.3,8.3,18.2%,2023,WR,16
32,Tyler Lockett,FA,8,11,81,10.1,21,1,0,0,0,0,0,1,8.1,8.1,44.2%,2023,WR,16
33,A.J. Brown,PHI,6,11,80,13.3,32,1,0,0,0,0,0,1,8.0,8.0,96.7%,2023,WR,16
34,Chris Godwin,TB,6,10,78,13.0,22,1,0,1,1,0,0,1,7.9,7.9,45.3%,2023,WR,16
35,DeMario Douglas,NE,5,8,74,14.8,41,1,0,0,0,0,0,1,7.4,7.4,28.9%,2023,WR,16
36,Ronnie Bell,DET,1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,0.0%,2023,WR,16
