Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Cole Kmet,CHI,6,8,55,9.2,18,0,2,0,0,0,0,1,17.5,17.5,42.7%,2023,TE,9
2,Cade Otton,TB,6,9,70,11.7,24,1,2,0,0,0,1,1,17.0,17.0,57.8%,2023,TE,9
3,Dalton Schultz,HOU,10,11,130,13.0,26,2,1,0,0,0,1,1,17.0,17.0,54.4%,2023,TE,9
4,Taysom Hill,NO,4,5,13,3.3,6,0,1,11,52,0,0,1,16.6,16.6,27.7%,2023,TE,9
5,Jonnu Smith,MIA,5,6,100,20.0,60,1,1,1,0,0,0,1,16.0,16.0,77.6%,2023,TE,9
6,Jake Ferguson,DAL,7,10,91,13.0,40,1,1,0,0,0,0,1,15.1,15.1,67.5%,2023,TE,9
7,Luke Musgrave,GB,3,4,51,17.0,25,2,1,0,0,0,0,1,11.1,11.1,18.1%,2023,TE,9
8,Hunter Henry,NE,4,6,39,9.8,14,0,1,0,0,0,0,1,9.9,9.9,53.6%,2023,TE,9
9,Drew Sample,CIN,3,4,30,10.0,22,1,1,0,0,0,0,1,9.0,9.0,0.9%,2023,TE,9
10,Juwan Johnson,NO,5,5,29,5.8,14,0,1,0,0,0,0,1,8.9,8.9,19.4%,2023,TE,9
11,David Njoku,CLE,4,6,26,6.5,15,0,1,0,0,0,0,1,8.6,8.6,74.6%,2023,TE,9
12,Irv Smith Jr.,HOU,3,4,26,8.7,11,0,1,0,0,0,0,1,8.6,8.6,0.0%,2023,TE,9
13,Mark Andrews,BAL,9,10,80,8.9,16,0,0,0,0,0,0,1,8.0,8.0,89.5%,2023,TE,9
14,T.J. Hockenson,MIN,7,12,69,9.9,29,1,0,0,0,0,0,1,6.9,6.9,83.0%,2023,TE,9
15,Tyler Conklin,NYJ,6,6,66,11.0,33,1,0,0,0,0,0,1,6.6,6.6,19.2%,2023,TE,9
16,Dalton Kincaid,BUF,10,11,81,8.1,13,0,0,0,0,0,1,1,6.1,6.1,78.8%,2023,TE,9
17,Kyle Pitts,ATL,4,5,56,14.0,27,1,0,0,0,0,0,1,5.6,5.6,73.0%,2023,TE,9
18,Hayden Hurst,LAC,2,4,54,27.0,48,1,0,0,0,0,0,1,5.4,5.4,2.7%,2023,TE,9
19,Dallas Goedert,PHI,3,4,50,16.7,28,1,0,0,0,0,0,1,5.0,5.0,57.2%,2023,TE,9
20,Tanner Hudson,CIN,4,5,45,11.3,17,0,0,0,0,0,0,1,4.5,4.5,1.1%,2023,TE,9
21,Daniel Bellinger,NYG,3,3,43,14.3,23,1,0,0,0,0,0,1,4.3,4.3,1.5%,2023,TE,9
22,Isaiah Likely,BAL,4,4,42,10.5,17,0,0,0,0,0,0,1,4.2,4.2,34.2%,2023,TE,9
23,Noah Gray,KC,3,3,34,11.3,25,1,0,0,0,0,0,1,3.4,3.4,22.5%,2023,TE,9
24,Logan Thomas,FA,4,5,31,7.8,11,0,0,0,0,0,0,1,3.1,3.1,0.0%,2023,TE,9
25,Chig Okonkwo,TEN,3,4,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8,34.6%,2023,TE,9
26,Stephen Sullivan,CAR,4,5,28,7.0,9,0,0,0,0,0,0,1,2.8,2.8,0.0%,2023,TE,9
27,Foster Moreau,NO,1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,2.4%,2023,TE,9
28,Trey McBride,ARI,3,5,22,7.3,12,0,0,0,0,0,0,1,2.2,2.2,91.9%,2023,TE,9
29,Drew Ogletree,IND,1,3,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.1%,2023,TE,9
30,Gerald Everett,FA,2,2,18,9.0,17,0,0,0,0,0,0,1,1.8,1.8,1.4%,2023,TE,9
31,Johnny Mundt,MIN,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.6%,2023,TE,9
32,Durham Smythe,FA,3,3,17,5.7,8,0,0,0,0,0,0,1,1.7,1.7,0.1%,2023,TE,9
33,Connor Heyward,PIT,2,3,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,0.1%,2023,TE,9
34,Travis Kelce,KC,3,4,14,4.7,7,0,0,0,0,0,0,1,1.4,1.4,94.1%,2023,TE,9
35,Tommy Tremble,CAR,2,2,12,6.0,11,0,0,0,0,0,0,1,1.2,1.2,1.4%,2023,TE,9
36,Michael Mayer,LV,2,2,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,13.6%,2023,TE,9
37,Robert Tonyan,FA,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2023,TE,9
38,C.J. Uzomah,PHI,2,5,11,5.5,8,0,0,0,0,0,0,1,1.1,1.1,0.0%,2023,TE,9
39,Jordan Akins,CLE,1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.2%,2023,TE,9
40,Austin Hooper,NE,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.9%,2023,TE,9
41,Jeremy Ruckert,NYJ,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.6%,2023,TE,9
42,Josiah Deguara,JAC,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,TE,9
43,Darnell Washington,PIT,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,3.2%,2023,TE,9
44,Colby Parkinson,LAR,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,9.6%,2023,TE,9
45,Andrew Beck,NYJ,2,2,5,2.5,6,0,0,0,0,0,0,1,0.5,0.5,0.0%,2023,TE,9
46,Josh Oliver,MIN,2,2,1,0.5,2,0,0,0,0,0,0,1,0.1,0.1,1.4%,2023,TE,9
47,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,9
48,Charlie Kolar,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,9
49,Brycen Hopkins,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
50,Mitchell Wilcox,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
51,Harrison Bryant,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
52,Jesper Horsted,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
53,Trevon Wesco,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
54,Donald Parham Jr.,PIT,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9%,2023,TE,9
55,Giovanni Ricci,NE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
56,Sean McKeon,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
57,Lawrence Cager,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,9
58,Kylen Granson,IND,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,TE,9
59,Julian Hill,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,9
60,Payne Durham,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,2023,TE,9
61,Tucker Kraft,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,63.4%,2023,TE,9
62,Luke Schoonmaker,DAL,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2023,TE,9
