Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
21,Jonathan Taylor,IND,12,95,7.9,42,1,0,1,2,2,2.0,0,0,1,9.7,9.7,92.9%,2023,RB,8
22,Darrell Henderson Jr.,FA,12,31,2.6,7,0,0,3,3,54,18.0,0,0,1,8.5,8.5,5.0%,2023,RB,8
23,Cam Akers,MIN,9,19,2.1,9,0,1,1,1,6,6.0,0,0,1,8.5,8.5,14.2%,2023,RB,8
24,Pierre Strong Jr.,CLE,10,41,4.1,12,0,0,1,1,41,41.0,0,0,1,8.2,8.2,0.7%,2023,RB,8
25,Brian Robinson Jr.,WAS,10,59,5.9,29,1,0,2,2,20,10.0,0,0,1,7.9,7.9,84.9%,2023,RB,8
26,Emari Demercado,ARI,20,78,3.9,13,0,0,1,1,1,1.0,0,0,1,7.9,7.9,1.5%,2023,RB,8
27,James Cook,BUF,14,67,4.8,18,0,0,1,1,6,6.0,0,0,1,7.3,7.3,93.1%,2023,RB,8
28,Kenneth Walker III,SEA,8,66,8.3,45,1,0,1,2,4,4.0,0,0,1,7.0,7.0,81.7%,2023,RB,8
29,Craig Reynolds,DET,14,74,5.3,13,0,0,1,1,12,12.0,0,1,1,6.6,6.6,3.5%,2023,RB,8
30,Zach Charbonnet,SEA,5,53,10.6,21,2,0,2,2,11,5.5,0,0,1,6.4,6.4,76.5%,2023,RB,8
31,Justice Hill,BAL,4,15,3.8,7,0,0,4,4,40,10.0,0,0,1,5.5,5.5,24.4%,2023,RB,8
32,Tony Pollard,TEN,12,53,4.4,13,0,0,1,1,2,2.0,0,0,1,5.5,5.5,80.4%,2023,RB,8
33,Najee Harris,PIT,7,13,1.9,3,0,0,5,5,42,8.4,0,0,1,5.5,5.5,85.5%,2023,RB,8
34,Chuba Hubbard,CAR,15,28,1.9,8,0,0,2,2,26,13.0,0,0,1,5.4,5.4,73.0%,2023,RB,8
35,AJ Dillon,GB,6,11,1.8,7,0,0,5,5,41,8.2,0,0,1,5.2,5.2,3.7%,2023,RB,8
36,Rhamondre Stevenson,NE,10,39,3.9,11,0,0,2,4,11,5.5,0,0,1,5.0,5.0,80.6%,2023,RB,8
37,Dameon Pierce,HOU,12,46,3.8,16,0,0,0,0,0,0,0,0,1,4.6,4.6,9.3%,2023,RB,8
38,Aaron Jones Sr.,MIN,7,29,4.1,7,0,0,4,5,17,4.3,0,0,1,4.6,4.6,91.4%,2023,RB,8
39,Devin Singletary,NYG,10,30,3.0,9,0,0,2,2,13,6.5,0,0,1,4.3,4.3,43.6%,2023,RB,8
40,Antonio Gibson,NE,2,14,7.0,8,0,0,5,5,28,5.6,0,0,1,4.2,4.2,22.5%,2023,RB,8
41,Jaleel McLaughlin,DEN,4,33,8.3,13,0,0,2,2,6,3.0,0,0,1,3.9,3.9,25.7%,2023,RB,8
42,Jerome Ford,CLE,9,37,4.1,12,0,0,1,2,2,2.0,0,0,1,3.9,3.9,64.4%,2023,RB,8
43,Jaylen Warren,PIT,5,19,3.8,8,0,0,4,5,19,4.8,0,0,1,3.8,3.8,68.2%,2023,RB,8
44,Jamaal Williams,FA,6,30,5.0,10,0,0,1,1,8,8.0,0,0,1,3.8,3.8,2.5%,2023,RB,8
45,Jeff Wilson Jr.,MIA,5,23,4.6,11,0,0,2,2,14,7.0,0,0,1,3.7,3.7,0.6%,2023,RB,8
46,Isiah Pacheco,KC,8,40,5.0,19,0,0,3,4,-3,-1.0,0,0,1,3.7,3.7,84.8%,2023,RB,8
47,D'Onta Foreman,CLE,9,34,3.8,12,0,0,1,2,2,2.0,0,0,1,3.6,3.6,3.4%,2023,RB,8
48,Ezekiel Elliott,FA,7,36,5.1,17,0,0,0,0,0,0,0,0,1,3.6,3.6,20.4%,2023,RB,8
49,Tyjae Spears,TEN,3,27,9.0,23,1,0,3,4,9,3.0,0,0,1,3.6,3.6,60.2%,2023,RB,8
50,Alexander Mattison,LV,16,31,1.9,10,0,0,1,1,2,2.0,0,0,1,3.3,3.3,44.8%,2023,RB,8
51,Raheem Blackshear,CAR,3,5,1.7,6,0,0,2,2,26,13.0,0,0,1,3.1,3.1,7.7%,2023,RB,8
52,Roschon Johnson,CHI,6,21,3.5,11,0,0,3,4,10,3.3,0,0,1,3.1,3.1,16.7%,2023,RB,8
53,Tyler Allgeier,ATL,8,31,3.9,9,0,0,0,0,0,0,0,0,1,3.1,3.1,36.7%,2023,RB,8
54,Rico Dowdle,DAL,5,18,3.6,7,0,0,2,2,7,3.5,0,0,1,2.5,2.5,73.9%,2023,RB,8
55,Joshua Kelley,TEN,6,21,3.5,5,0,0,0,0,0,0,0,0,1,2.1,2.1,0.0%,2023,RB,8
56,Samaje Perine,KC,1,5,5.0,5,0,0,2,3,16,8.0,0,0,1,2.1,2.1,4.2%,2023,RB,8
57,Chase Edmonds,TB,3,5,1.7,2,0,0,2,3,16,8.0,0,0,1,2.1,2.1,0.1%,2023,RB,8
58,Ameer Abdullah,LV,1,7,7.0,7,0,0,1,1,12,12.0,0,0,1,1.9,1.9,25.1%,2023,RB,8
59,Kendre Miller,NO,3,10,3.3,7,0,0,1,1,9,9.0,0,0,1,1.9,1.9,37.7%,2023,RB,8
60,Matt Breida,FA,5,13,2.6,6,0,0,1,1,4,4.0,0,0,1,1.7,1.7,0.0%,2023,RB,8
61,Salvon Ahmed,IND,2,1,0.5,2,0,0,4,4,16,4.0,0,0,1,1.7,1.7,0.0%,2023,RB,8
62,Mike Boone,CAR,1,5,5.0,5,0,0,1,1,11,11.0,0,0,1,1.6,1.6,1.7%,2023,RB,8
63,Keaontay Ingram,KC,2,9,4.5,14,0,0,1,1,7,7.0,0,0,1,1.6,1.6,0.0%,2023,RB,8
64,Latavius Murray,FA,5,7,1.4,5,0,0,1,1,4,4.0,0,0,1,1.1,1.1,0.0%,2023,RB,8
65,Damien Williams,FA,2,5,2.5,7,0,0,1,1,4,4.0,0,0,1,0.9,0.9,0.0%,2023,RB,8
66,Isaiah Spiller,LV,3,3,1.0,2,0,0,1,1,5,5.0,0,0,1,0.8,0.8,0.0%,2023,RB,8
67,Jerick McKinnon,FA,2,-2,-1.0,1,0,0,1,2,10,10.0,0,0,1,0.8,0.8,0.0%,2023,RB,8
68,D'Ernest Johnson,JAC,2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,1.1%,2023,RB,8
69,Cordarrelle Patterson,PIT,2,7,3.5,4,0,0,0,0,0,0,0,0,1,0.7,0.7,1.6%,2023,RB,8
70,Kenneth Gainwell,PHI,2,-4,-2.0,0,0,0,5,5,30,6.0,0,1,1,0.6,0.6,11.7%,2023,RB,8
71,Trayveon Williams,CIN,2,6,3.0,7,0,0,0,0,0,0,0,0,1,0.6,0.6,0.5%,2023,RB,8
72,Dalvin Cook,FA,2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,0.9%,2023,RB,8
73,Alec Ingold,MIA,0,0,0,0,0,0,1,2,5,5.0,0,0,1,0.5,0.5,0.6%,2023,RB,8
74,Clyde Edwards-Helaire,NO,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,7.2%,2023,RB,8
75,Boston Scott,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%,2023,RB,8
76,Michael Carter,ARI,2,2,1.0,1,0,0,0,1,0,0,0,0,1,0.2,0.2,14.7%,2023,RB,8
77,Elijah Mitchell,SF,3,2,0.7,5,0,0,0,1,0,0,0,0,1,0.2,0.2,5.5%,2023,RB,8
78,C.J. Ham,MIN,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.6%,2023,RB,8
79,Ke'Shawn Vaughn,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%,2023,RB,8
80,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
81,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
82,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2023,RB,8
83,Khari Blasingame,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
84,Andrew Beck,NYJ,2,1,0.5,1,0,1,1,1,8,8.0,0,1,1,0.0,0.0,0.0%,2023,RB,8
85,Ty Chandler,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,13.5%,2023,RB,8
86,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0%,2023,RB,8
87,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2023,RB,8
88,SaRodorick Thompson Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
89,Jashaun Corbin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
90,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
91,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
92,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,27.7%,2023,RB,8
93,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%,2023,RB,8
94,Velus Jones Jr.,CAR,0,0,0,0,0,0,1,2,4,4.0,0,0,1,0.0,0.0,0.1%,2023,RB,8
95,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2023,RB,8
96,Kyle Juszczyk,SF,2,0,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,RB,8
97,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,RB,8
98,Alex Armah Jr.,FA,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,0.0%,2023,RB,8
99,Miles Sanders,CAR,2,0,0.0,4,0,0,0,0,0,0,0,0,1,0.0,0.0,5.1%,2023,RB,8
100,Devine Ozigbo,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,RB,8
101,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2023,RB,8
102,Nick Bawden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
103,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,RB,8
104,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
105,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
106,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
107,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,8
108,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,8
109,Hunter Luepke,DAL,0,0,0,0,0,0,1,1,-2,-2.0,0,0,1,-0.2,-0.2,0.1%,2023,RB,8
110,Tank Bigsby,JAC,3,9,3.0,9,0,0,0,0,0,0,0,1,1,-1.1,-1.1,49.4%,2023,RB,8
