Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Cooper Kupp,LAR,9,11,163,18.1,44,2,2,1,-5,0,0,1,27.8,27.8,90.9%,2021,WR,2
2,Tyler Lockett,FA,8,11,178,22.3,63,3,1,0,0,0,0,1,23.8,23.8,44.2%,2021,WR,2
3,Mike Evans,TB,5,9,75,15.0,26,3,2,0,0,0,0,1,19.5,19.5,94.8%,2021,WR,2
4,Henry Ruggs III,FA,5,7,113,22.6,61,2,1,1,2,0,0,1,17.5,17.5,8.4%,2021,WR,2
5,Rondale Moore,ATL,7,8,114,16.3,77,1,1,0,0,0,0,1,17.4,17.4,2.8%,2021,WR,2
6,Marquise Brown,KC,6,10,113,18.8,42,3,1,0,0,0,0,1,17.3,17.3,40.3%,2021,WR,2
7,Terry McLaurin,WAS,11,14,107,9.7,18,0,1,0,0,0,0,1,16.7,16.7,91.3%,2021,WR,2
8,Freddie Swain,FA,5,5,95,19.0,68,1,1,1,5,0,0,1,16.0,16.0,0.0%,2021,WR,2
9,Courtland Sutton,DEN,9,12,159,17.7,55,2,0,0,0,0,0,1,15.9,15.9,84.6%,2021,WR,2
10,K.J. Osborn,WAS,5,6,91,18.2,64,1,1,0,0,0,0,1,15.1,15.1,1.3%,2021,WR,2
11,Mike Williams,PIT,7,10,91,13.0,27,1,1,0,0,0,0,1,15.1,15.1,18.1%,2021,WR,2
12,DJ Moore,CHI,8,11,79,9.9,20,1,1,0,0,0,0,1,13.9,13.9,86.7%,2021,WR,2
13,Brandin Cooks,DAL,9,14,78,8.7,22,1,1,0,0,0,0,1,13.8,13.8,18.2%,2021,WR,2
14,Julio Jones,FA,6,8,128,21.3,51,1,0,0,0,0,0,1,12.8,12.8,0.8%,2021,WR,2
15,Justin Jefferson,MIN,6,10,65,10.8,14,0,1,0,0,0,0,1,12.5,12.5,98.3%,2021,WR,2
16,Quintez Cephus,LAR,4,7,63,15.8,46,1,1,0,0,0,0,1,12.3,12.3,0.0%,2021,WR,2
17,Michael Pittman Jr.,IND,8,12,123,15.4,42,2,0,0,0,0,0,1,12.3,12.3,70.7%,2021,WR,2
18,Byron Pringle,FA,2,2,63,31.5,40,2,1,0,0,0,0,1,12.3,12.3,0.0%,2021,WR,2
19,Calvin Ridley,TEN,7,10,63,9.0,22,1,1,0,0,0,0,1,12.3,12.3,77.8%,2021,WR,2
20,Chris Godwin,TB,4,5,62,15.5,26,1,1,0,0,0,0,1,12.2,12.2,45.3%,2021,WR,2
21,Davante Adams,FA,8,9,121,15.1,50,2,0,0,0,0,0,1,12.1,12.1,91.0%,2021,WR,2
22,Stefon Diggs,HOU,4,8,60,15.0,41,1,1,0,0,0,0,1,12.0,12.0,46.3%,2021,WR,2
23,Quez Watkins,ARI,2,2,117,58.5,91,2,0,0,0,0,0,1,11.7,11.7,0.0%,2021,WR,2
24,Marvin Jones Jr.,FA,6,11,55,9.2,25,1,1,0,0,0,0,1,11.5,11.5,0.0%,2021,WR,2
25,Ja'Marr Chase,CIN,2,4,54,27.0,42,1,1,0,0,0,0,1,11.4,11.4,94.0%,2021,WR,2
26,Darius Slayton,NYG,3,6,54,18.0,33,1,1,0,0,0,0,1,11.4,11.4,9.9%,2021,WR,2
27,DeAndre Hopkins,KC,4,4,54,13.5,16,0,1,0,0,0,0,1,11.4,11.4,72.8%,2021,WR,2
28,Keenan Allen,CHI,4,8,108,27.0,42,3,0,0,0,0,0,1,10.8,10.8,76.2%,2021,WR,2
29,Demarcus Robinson,LAR,3,4,46,15.3,33,1,1,0,0,0,0,1,10.6,10.6,17.8%,2021,WR,2
30,Diontae Johnson,BAL,9,12,105,11.7,41,1,0,0,0,0,0,1,10.5,10.5,39.6%,2021,WR,2
31,Brandon Zylstra,FA,3,3,44,14.7,20,1,1,0,0,0,0,1,10.4,10.4,0.0%,2021,WR,2
32,A.J. Green,FA,3,6,44,14.7,29,1,1,0,0,0,0,1,10.4,10.4,0.9%,2021,WR,2
33,JuJu Smith-Schuster,KC,6,7,41,6.8,17,0,0,1,3,1,0,1,10.4,10.4,3.9%,2021,WR,2
34,Deebo Samuel Sr.,WAS,6,8,93,15.5,40,1,0,2,8,0,0,1,10.1,10.1,84.5%,2021,WR,2
35,Tee Higgins,CIN,6,10,60,10.0,14,0,1,0,0,0,1,1,10.0,10.0,87.7%,2021,WR,2
