Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
40,Alexander Mattison,LV,4,16,4.0,7,0,0,1,1,24,24.0,0,0,1,4.0,4.0,44.8%,2021,RB,10
41,J.D. McKissic,FA,2,4,2.0,2,0,0,4,4,35,8.8,0,0,1,3.9,3.9,1.0%,2021,RB,10
42,Cordarrelle Patterson,PIT,4,25,6.3,14,0,0,1,2,14,14.0,0,0,1,3.9,3.9,1.6%,2021,RB,10
43,Ty Johnson,BUF,2,2,1.0,2,0,0,5,8,36,7.2,0,0,1,3.8,3.8,5.6%,2021,RB,10
44,Josh Jacobs,GB,7,16,2.3,5,0,0,5,5,20,4.0,0,0,1,3.6,3.6,96.3%,2021,RB,10
45,Tevin Coleman,FA,4,29,7.3,15,0,0,2,3,4,2.0,0,0,1,3.3,3.3,0.0%,2021,RB,10
46,Jerick McKinnon,FA,3,26,8.7,18,0,0,1,3,6,6.0,0,0,1,3.2,3.2,0.0%,2021,RB,10
47,Kenyan Drake,FA,4,16,4.0,12,0,0,2,3,15,7.5,0,0,1,3.1,3.1,1.1%,2021,RB,10
48,Sony Michel,FA,4,20,5.0,7,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.0%,2021,RB,10
49,Nyheim Hines,FA,2,12,6.0,9,0,0,2,4,17,8.5,0,0,1,2.9,2.9,0.1%,2021,RB,10
50,Jeff Wilson Jr.,MIA,10,28,2.8,6,0,0,0,0,0,0,0,0,1,2.8,2.8,0.6%,2021,RB,10
51,Corey Clement,FA,6,20,3.3,6,0,0,1,1,5,5.0,0,0,1,2.5,2.5,0.0%,2021,RB,10
52,Travis Homer,CHI,1,2,2.0,2,0,0,3,4,23,7.7,0,0,1,2.5,2.5,1.3%,2021,RB,10
53,Eno Benjamin,FA,6,22,3.7,9,0,0,0,1,0,0,0,0,1,2.2,2.2,0.0%,2021,RB,10
54,Adrian Peterson,FA,8,21,2.6,6,0,0,1,1,-1,-1.0,0,0,1,2.0,2.0,2.0%,2021,RB,10
55,Derrick Gore,FA,6,19,3.2,5,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,RB,10
56,Mike Davis,FA,4,18,4.5,7,0,0,0,1,0,0,0,0,1,1.8,1.8,1.0%,2021,RB,10
57,Salvon Ahmed,IND,2,6,3.0,4,0,0,1,1,9,9.0,0,0,1,1.5,1.5,0.0%,2021,RB,10
58,Kenneth Gainwell,PHI,2,5,2.5,5,0,0,1,1,9,9.0,0,0,1,1.4,1.4,11.7%,2021,RB,10
59,C.J. Ham,MIN,0,0,0,0,0,0,3,3,13,4.3,0,0,1,1.3,1.3,0.6%,2021,RB,10
60,J.J. Taylor,HOU,6,11,1.8,3,0,0,0,0,0,0,0,0,1,1.1,1.1,1.4%,2021,RB,10
61,Derek Watt,FA,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.0%,2021,RB,10
62,Giovani Bernard,FA,1,4,4.0,4,0,0,1,3,4,4.0,0,0,1,0.8,0.8,0.0%,2021,RB,10
63,Dwayne Washington,FA,2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,RB,10
64,Jeremy McNichols,WAS,4,7,1.8,4,0,0,1,3,1,1.0,0,0,1,0.8,0.8,3.0%,2021,RB,10
65,Patrick Taylor Jr.,SF,2,7,3.5,5,0,0,0,0,0,0,0,0,1,0.7,0.7,16.6%,2021,RB,10
66,Jaret Patterson,LAC,4,7,1.8,5,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,10
67,Kyle Juszczyk,SF,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,1.2%,2021,RB,10
68,Joshua Kelley,TEN,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,RB,10
69,Alec Ingold,MIA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.6%,2021,RB,10
70,Keith Smith,FA,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,10
71,Benny Snell Jr.,FA,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,RB,10
72,Carlos Hyde,FA,2,4,2.0,5,0,0,1,2,0,0.0,0,0,1,0.4,0.4,0.0%,2021,RB,10
73,Jalen Richard,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,1.0%,2021,RB,10
74,Patrick Laird,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%,2021,RB,10
75,Ty Montgomery II,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,10
76,Le'Veon Bell,FA,3,1,0.3,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.2%,2021,RB,10
77,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
78,Deon Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
79,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2021,RB,10
80,Trey Sermon,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%,2021,RB,10
81,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,10
82,Tory Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
83,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
84,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,10
85,Kalen Ballage,FA,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
86,Jason Cabinda,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2021,RB,10
87,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
88,Johnny Stanton IV,FA,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,10
89,Peyton Barber,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,10
