Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Kelce,KC,8,12,108,13.5,32,2,1,0,0,0,0,1,16.8,16.8,94.1%,2020,TE,5
2,Jonnu Smith,MIA,5,7,40,8.0,14,0,2,0,0,0,0,1,16.0,16.0,77.6%,2020,TE,5
3,Darren Fells,FA,2,2,57,28.5,44,1,1,0,0,0,0,1,11.7,11.7,0.0%,2020,TE,5
4,Mark Andrews,BAL,6,9,56,9.3,14,0,1,0,0,0,0,1,11.6,11.6,89.5%,2020,TE,5
5,Jared Cook,FA,2,3,52,26.0,41,1,1,0,0,0,0,1,11.2,11.2,0.0%,2020,TE,5
6,Darren Waller,FA,5,7,48,9.6,23,1,1,0,0,0,0,1,10.8,10.8,1.1%,2020,TE,5
7,Jimmy Graham,FA,3,5,33,11.0,13,0,1,0,0,0,0,1,9.3,9.3,0.1%,2020,TE,5
8,Mike Gesicki,CIN,5,6,91,18.2,70,1,0,0,0,0,0,1,9.1,9.1,29.2%,2020,TE,5
9,Gerald Everett,FA,4,4,90,22.5,40,2,0,0,0,0,0,1,9.0,9.0,1.4%,2020,TE,5
10,Evan Engram,JAC,1,2,16,16.0,16,0,0,2,9,1,0,1,8.5,8.5,57.4%,2020,TE,5
11,Hunter Henry,NE,4,8,23,5.8,8,0,1,0,0,0,0,1,8.3,8.3,53.6%,2020,TE,5
12,Will Dissly,LAC,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,22.8%,2020,TE,5
13,Irv Smith Jr.,HOU,4,5,64,16.0,25,2,0,0,0,0,0,1,6.4,6.4,0.0%,2020,TE,5
14,Adam Shaheen,FA,1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%,2020,TE,5
15,Austin Hooper,NE,5,10,57,11.4,18,0,0,0,0,0,0,1,5.7,5.7,1.9%,2020,TE,5
16,Rob Gronkowski,FA,3,6,52,17.3,23,1,0,0,0,0,0,1,5.2,5.2,2.0%,2020,TE,5
17,Cameron Brate,FA,5,6,44,8.8,20,1,0,0,0,0,0,1,4.4,4.4,2.0%,2020,TE,5
18,George Kittle,SF,4,8,44,11.0,12,0,0,0,0,0,0,1,4.4,4.4,91.9%,2020,TE,5
19,Darrell Daniels,FA,2,2,37,18.5,31,1,0,0,0,0,0,1,3.7,3.7,0.0%,2020,TE,5
20,Trey Burton,FA,5,6,33,6.6,10,0,0,0,0,0,0,1,3.3,3.3,0.0%,2020,TE,5
21,Chris Herndon IV,FA,2,3,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4,0.0%,2020,TE,5
22,Eric Ebron,FA,5,6,43,8.6,17,0,0,0,0,0,1,1,2.3,2.3,0.0%,2020,TE,5
23,Drew Sample,CIN,2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,0.9%,2020,TE,5
24,James O'Shaughnessy,FA,3,3,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.0%,2020,TE,5
25,Greg Olsen,FA,1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,7.0%,2020,TE,5
26,Anthony Firkser,KC,3,5,19,6.3,12,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,TE,5
27,Richard Rodgers,FA,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,TE,5
28,Tyler Eifert,FA,3,7,16,5.3,13,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,TE,5
29,Dawson Knox,BUF,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,11.4%,2020,TE,5
30,Virgil Green,FA,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,TE,5
31,Blake Bell,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,TE,5
32,Tyler Higbee,LAR,2,2,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,9.2%,2020,TE,5
33,Kyle Rudolph,FA,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.0%,2020,TE,5
34,Temarrick Hemingway,FA,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,TE,5
35,Tanner Hudson,CIN,1,4,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.1%,2020,TE,5
36,Demetrius Harris,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,TE,5
37,Hayden Hurst,LAC,2,6,8,4.0,9,0,0,0,0,0,0,1,0.8,0.8,2.7%,2020,TE,5
38,Kaden Smith,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,TE,5
39,Jaeden Graham,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,TE,5
40,David Njoku,CLE,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,74.6%,2020,TE,5
41,Zach Ertz,WAS,1,6,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,57.5%,2020,TE,5
42,Jason Witten,FA,2,2,6,3.0,4,0,0,0,0,0,0,1,0.6,0.6,1.0%,2020,TE,5
43,Dalton Schultz,HOU,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,54.4%,2020,TE,5
44,Trevon Wesco,FA,1,1,5,5.0,5,0,0,1,0,0,0,1,0.5,0.5,0.0%,2020,TE,5
45,Logan Thomas,FA,1,4,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,TE,5
46,Vance McDonald,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,TE,5
47,Pharaoh Brown,SEA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2020,TE,5
48,Nick Boyle,FA,1,2,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%,2020,TE,5
