Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Josh Allen,BUF,23,30,76.7,263,8.8,4,0,0,6,44,0,0,1,30.9,30.9,97.2%,2024,QB,3
2,Dak Prescott,DAL,28,51,54.9,379,7.4,2,0,3,2,7,1,0,1,29.9,29.9,37.8%,2024,QB,3
3,Jayden Daniels,WAS,21,23,91.3,254,11.0,2,0,2,12,39,1,0,1,28.1,28.1,94.0%,2024,QB,3
4,Lamar Jackson,BAL,12,15,80.0,182,12.1,1,0,0,14,87,1,0,1,26.0,26.0,97.0%,2024,QB,3
5,Brock Purdy,SF,22,30,73.3,292,9.7,3,0,1,10,41,0,1,1,25.8,25.8,79.2%,2024,QB,3
6,Malik Willis,GB,13,19,68.4,202,10.6,1,0,3,6,73,1,0,1,25.4,25.4,2.9%,2024,QB,3
7,Joe Burrow,CIN,29,38,76.3,324,8.5,3,0,2,1,4,0,0,1,25.4,25.4,92.1%,2024,QB,3
8,Andy Dalton,CAR,26,37,70.3,319,8.6,3,0,2,2,-2,0,0,1,24.6,24.6,2.5%,2024,QB,3
9,Sam Darnold,MIN,17,28,60.7,181,6.5,4,0,4,0,0,0,0,1,23.2,23.2,77.4%,2024,QB,3
10,Aaron Rodgers,NYJ,27,35,77.1,281,8.0,2,0,2,3,18,0,0,1,21.0,21.0,47.5%,2024,QB,3
11,Daniel Jones,MIN,24,34,70.6,236,6.9,2,0,2,8,20,0,0,1,19.4,19.4,13.0%,2024,QB,3
12,Justin Fields,PIT,25,32,78.1,245,7.7,1,1,2,6,6,1,0,1,19.4,19.4,20.2%,2024,QB,3
13,Bo Nix,DEN,25,36,69.4,216,6.0,0,0,0,9,47,1,0,1,19.3,19.3,73.0%,2024,QB,3
14,Caleb Williams,CHI,33,52,63.5,363,7.0,2,2,4,1,8,0,1,1,19.3,19.3,55.0%,2024,QB,3
15,Patrick Mahomes II,KC,26,39,66.7,217,5.6,2,1,0,6,17,0,0,1,17.4,17.4,92.9%,2024,QB,3
16,Deshaun Watson,CLE,21,37,56.8,196,5.3,2,0,8,4,26,0,2,1,16.4,16.4,14.6%,2024,QB,3
17,Kyler Murray,ARI,21,34,61.8,207,6.1,1,1,1,5,45,0,0,1,15.8,15.8,84.0%,2024,QB,3
18,Jared Goff,DET,18,23,78.3,199,8.7,2,1,2,3,6,0,0,1,15.6,15.6,83.6%,2024,QB,3
19,Will Levis,TEN,26,34,76.5,260,7.6,2,2,8,3,12,0,1,1,15.6,15.6,21.1%,2024,QB,3
20,Gardner Minshew II,FA,18,28,64.3,214,7.6,1,1,2,3,14,0,0,1,15.0,15.0,6.2%,2024,QB,3
21,Geno Smith,SEA,26,34,76.5,289,8.5,1,2,3,2,-2,0,0,1,13.4,13.4,49.4%,2024,QB,3
22,Matthew Stafford,LAR,16,25,64.0,221,8.8,1,0,3,0,0,0,0,1,12.8,12.8,54.5%,2024,QB,3
23,Kirk Cousins,ATL,20,29,69.0,230,7.9,1,1,2,1,-1,0,0,1,12.1,12.1,43.6%,2024,QB,3
24,Jalen Hurts,PHI,29,38,76.3,311,8.2,0,1,4,8,25,0,1,1,11.9,11.9,91.6%,2024,QB,3
25,C.J. Stroud,HOU,20,31,64.5,215,6.9,1,2,4,3,12,0,0,1,11.8,11.8,79.4%,2024,QB,3
26,Trevor Lawrence,JAC,21,38,55.3,178,4.7,1,1,4,2,3,0,0,1,10.4,10.4,30.9%,2024,QB,3
27,Baker Mayfield,TB,25,33,75.8,163,4.9,1,1,7,0,0,0,0,1,9.5,9.5,86.5%,2024,QB,3
