Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Marvin Harrison Jr.,ARI,4,8,130,32.5,60,3,2,0,0,0,0,1,25.0,25.0,88.9%,2024,WR,2
2,Calvin Ridley,TEN,4,6,77,19.3,40,1,1,1,10,1,0,1,20.7,20.7,77.8%,2024,WR,2
3,Nico Collins,HOU,8,10,135,16.9,28,2,1,0,0,0,0,1,19.5,19.5,95.3%,2024,WR,2
4,Justin Jefferson,MIN,4,7,133,33.3,97,1,1,0,0,0,0,1,19.3,19.3,98.3%,2024,WR,2
5,DK Metcalf,SEA,10,14,129,12.9,56,1,1,0,0,0,0,1,18.9,18.9,88.3%,2024,WR,2
6,Malik Nabers,NYG,10,18,127,12.7,28,3,1,0,0,0,0,1,18.7,18.7,90.2%,2024,WR,2
7,Chris Godwin,TB,7,8,117,16.7,41,1,1,0,0,0,0,1,17.7,17.7,45.3%,2024,WR,2
8,Quentin Johnston,LAC,5,6,51,10.2,29,1,2,0,0,0,0,1,17.1,17.1,50.5%,2024,WR,2
9,Davante Adams,FA,9,12,110,12.2,30,3,1,0,0,0,0,1,17.0,17.0,91.0%,2024,WR,2
10,Rashid Shaheed,NO,4,4,96,24.0,70,1,1,3,13,0,0,1,16.9,16.9,31.4%,2024,WR,2
11,Zay Flowers,BAL,7,11,91,13.0,21,1,1,0,0,0,0,1,15.1,15.1,90.3%,2024,WR,2
12,CeeDee Lamb,DAL,4,7,90,22.5,65,1,1,0,0,0,0,1,15.0,15.0,87.2%,2024,WR,2
13,Darnell Mooney,ATL,3,7,88,29.3,41,3,1,0,0,0,0,1,14.8,14.8,67.9%,2024,WR,2
14,DeVonta Smith,PHI,7,10,76,10.9,19,0,1,0,0,0,0,1,13.6,13.6,89.2%,2024,WR,2
15,Rashee Rice,KC,5,6,75,15.0,44,1,1,0,0,0,0,1,13.5,13.5,42.8%,2024,WR,2
16,Andrei Iosivas,CIN,2,4,7,3.5,4,0,2,0,0,0,0,1,12.7,12.7,11.4%,2024,WR,2
17,Amon-Ra St. Brown,DET,11,18,119,10.8,20,1,0,0,0,0,0,1,11.9,11.9,97.2%,2024,WR,2
18,Jaxon Smith-Njigba,SEA,12,16,117,9.8,24,1,0,0,0,0,0,1,11.7,11.7,85.4%,2024,WR,2
19,Alec Pierce,IND,5,7,56,11.2,18,0,1,0,0,0,0,1,11.6,11.6,18.9%,2024,WR,2
20,Jalen Nailor,MIN,3,4,54,18.0,26,1,1,0,0,0,0,1,11.4,11.4,6.6%,2024,WR,2
21,Drake London,ATL,6,7,54,9.0,19,0,1,0,0,0,0,1,11.4,11.4,91.6%,2024,WR,2
22,Deebo Samuel Sr.,WAS,8,10,110,13.8,28,2,0,2,-10,0,0,1,10.0,10.0,84.5%,2024,WR,2
23,Brian Thomas Jr.,JAC,2,4,94,47.0,66,2,0,0,0,0,0,1,9.4,9.4,86.3%,2024,WR,2
24,Jameson Williams,DET,5,11,79,15.8,50,1,0,1,15,0,0,1,9.4,9.4,80.0%,2024,WR,2
25,Josh Reynolds,JAC,4,5,93,23.3,49,2,0,0,0,0,0,1,9.3,9.3,1.6%,2024,WR,2
