Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Marvin Jones Jr.,FA,8,11,180,22.5,43,5,2,0,0,0,0,1,30.0,30.0,0.0%,2020,WR,17
2,Brandin Cooks,DAL,11,16,166,15.1,38,4,2,0,0,0,0,1,28.6,28.6,18.2%,2020,WR,17
3,Antonio Brown,FA,11,15,138,12.5,30,3,2,0,0,0,0,1,25.8,25.8,1.0%,2020,WR,17
4,Sterling Shepard,TB,8,10,112,14.0,21,2,1,2,24,1,0,1,25.6,25.6,5.1%,2020,WR,17
5,Chris Godwin,TB,5,7,133,26.6,47,3,2,0,0,0,0,1,25.3,25.3,45.3%,2020,WR,17
6,Isaiah McKenzie,FA,6,9,65,10.8,19,0,2,2,0,0,0,1,24.5,24.5,0.0%,2020,WR,17
7,Jerry Jeudy,CLE,5,7,140,28.0,92,2,1,0,0,0,0,1,22.0,22.0,72.7%,2020,WR,17
8,A.J. Brown,PHI,10,11,151,15.1,52,3,1,0,0,0,0,1,21.1,21.1,96.7%,2020,WR,17
9,Tyler Lockett,FA,12,14,90,7.5,26,1,2,0,0,0,0,1,21.0,21.0,44.2%,2020,WR,17
10,Laviska Shenault Jr.,FA,6,9,68,11.3,21,1,2,1,-2,0,0,1,18.6,18.6,0.1%,2020,WR,17
11,Mike Williams,PIT,6,7,108,18.0,48,2,1,0,0,0,0,1,16.8,16.8,18.1%,2020,WR,17
12,Gabe Davis,JAC,2,5,107,53.5,56,2,1,0,0,0,0,1,16.7,16.7,18.0%,2020,WR,17
13,Russell Gage,SF,9,10,91,10.1,19,0,1,1,11,0,0,1,16.2,16.2,0.0%,2020,WR,17
14,Marquise Brown,KC,5,8,41,8.2,18,0,2,0,0,0,0,1,16.1,16.1,40.3%,2020,WR,17
15,Chase Claypool,FA,5,11,101,20.2,41,2,1,0,0,0,0,1,16.1,16.1,1.4%,2020,WR,17
16,Marquez Valdes-Scantling,NO,2,3,87,43.5,72,1,1,1,4,0,0,1,15.1,15.1,17.7%,2020,WR,17
17,Justin Jefferson,MIN,9,12,133,14.8,38,1,0,0,0,0,0,1,13.3,13.3,98.3%,2020,WR,17
18,John Brown,FA,4,4,72,18.0,32,2,1,0,0,0,0,1,13.2,13.2,0.0%,2020,WR,17
19,JuJu Smith-Schuster,KC,6,8,65,10.8,26,1,1,0,0,0,0,1,12.5,12.5,3.9%,2020,WR,17
20,Jakobi Meyers,LV,6,7,68,11.3,18,0,0,1,7,0,0,1,12.3,12.3,72.7%,2020,WR,17
21,Emmanuel Sanders,FA,9,13,63,7.0,9,0,1,0,0,0,0,1,12.3,12.3,0.0%,2020,WR,17
22,Curtis Samuel,BUF,7,11,118,16.9,33,3,0,3,3,0,0,1,12.1,12.1,17.8%,2020,WR,17
23,DeVante Parker,FA,7,14,116,16.6,31,2,0,0,0,0,0,1,11.6,11.6,0.0%,2020,WR,17
24,Jarvis Landry,FA,5,6,51,10.2,14,0,0,1,3,1,0,1,11.4,11.4,7.1%,2020,WR,17
25,Byron Pringle,FA,4,6,52,13.0,31,1,1,0,0,0,0,1,11.2,11.2,0.0%,2020,WR,17
26,Quintez Cephus,LAR,2,3,51,25.5,31,2,1,0,0,0,0,1,11.1,11.1,0.0%,2020,WR,17
27,Bryan Edwards,FA,2,2,51,25.5,26,2,1,0,0,0,0,1,11.1,11.1,0.0%,2020,WR,17
28,T.Y. Hilton,FA,3,7,27,9.0,15,0,1,0,0,0,0,1,10.7,10.7,1.6%,2020,WR,17
29,Davante Adams,FA,6,6,46,7.7,9,0,1,0,0,0,0,1,10.6,10.6,91.0%,2020,WR,17
30,Chad Beebe,FA,2,3,44,22.0,40,1,1,0,0,0,0,1,10.4,10.4,0.0%,2020,WR,17
31,Miles Boykin,FA,1,2,43,43.0,43,1,1,0,0,0,0,1,10.3,10.3,0.0%,2020,WR,17
32,Dante Pettis,NO,2,2,43,21.5,33,1,1,0,0,0,0,1,10.3,10.3,0.1%,2020,WR,17
33,DJ Moore,CHI,5,11,101,20.2,44,2,0,0,0,0,0,1,10.1,10.1,86.7%,2020,WR,17
34,Terry McLaurin,WAS,7,8,40,5.7,11,0,1,0,0,0,0,1,10.0,10.0,91.3%,2020,WR,17
35,Diontae Johnson,BAL,3,4,96,32.0,47,2,0,0,0,0,0,1,9.6,9.6,39.6%,2020,WR,17
36,Darnell Mooney,ATL,11,13,93,8.5,53,1,0,0,0,0,0,1,9.3,9.3,67.9%,2020,WR,17
37,Keke Coutee,FA,6,7,90,15.0,42,2,0,0,0,0,0,1,9.0,9.0,0.0%,2020,WR,17
38,Chris Conley,SF,7,9,87,12.4,17,0,0,0,0,0,0,1,8.7,8.7,0.1%,2020,WR,17
39,Malcolm Perry,FA,1,1,25,25.0,25,1,1,0,0,0,0,1,8.5,8.5,0.0%,2020,WR,17
40,Breshad Perriman,FA,3,6,84,28.0,53,2,0,0,0,0,0,1,8.4,8.4,0.0%,2020,WR,17
41,Stefon Diggs,HOU,7,8,76,10.9,18,0,0,0,0,0,0,1,7.6,7.6,46.3%,2020,WR,17
42,Kendrick Bourne,NE,5,6,76,15.2,27,2,0,0,0,0,0,1,7.6,7.6,4.0%,2020,WR,17
43,Austin Carr,FA,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%,2020,WR,17
44,Richie James Jr.,FA,3,5,66,22.0,45,1,0,0,0,0,0,1,6.6,6.6,0.0%,2020,WR,17
45,Demarcus Robinson,LAR,6,7,58,9.7,12,0,0,0,0,0,0,1,5.8,5.8,17.8%,2020,WR,17
