Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
30,Alexander Mattison,LV,12,69,5.8,18,0,0,0,0,0,0,0,0,1,6.9,6.9,44.8%,2020,RB,9
31,Ezekiel Elliott,FA,18,51,2.8,10,0,0,2,3,18,9.0,0,0,1,6.9,6.9,20.4%,2020,RB,9
32,Derrick Henry,BAL,21,68,3.2,26,1,0,0,0,0,0,0,0,1,6.8,6.8,97.5%,2020,RB,9
33,Kerryon Johnson,FA,4,29,7.3,14,0,0,3,3,36,12.0,0,0,1,6.5,6.5,1.3%,2020,RB,9
34,Gabe Nabers,FA,0,0,0,0,0,0,1,1,4,4.0,1,0,1,6.4,6.4,0.6%,2020,RB,9
35,Joshua Kelley,TEN,9,28,3.1,9,0,0,5,5,31,6.2,0,0,1,5.9,5.9,0.0%,2020,RB,9
36,Frank Gore,FA,12,46,3.8,15,0,0,2,2,13,6.5,0,0,1,5.9,5.9,8.4%,2020,RB,9
37,Tony Pollard,TEN,9,57,6.3,20,2,0,1,2,1,1.0,0,0,1,5.8,5.8,80.4%,2020,RB,9
38,Adrian Peterson,FA,8,29,3.6,8,0,0,3,5,14,4.7,0,0,1,4.3,4.3,2.0%,2020,RB,9
39,Latavius Murray,FA,10,39,3.9,17,0,0,2,2,3,1.5,0,0,1,4.2,4.2,0.0%,2020,RB,9
40,Leonard Fournette,FA,1,0,0.0,0,0,0,6,6,41,6.8,0,0,1,4.1,4.1,2.1%,2020,RB,9
41,Jordan Wilkins,FA,11,39,3.5,11,0,0,2,2,-1,-0.5,0,0,1,3.8,3.8,0.0%,2020,RB,9
42,Salvon Ahmed,IND,7,38,5.4,19,0,0,0,0,0,0,0,0,1,3.8,3.8,0.0%,2020,RB,9
43,La'Mical Perine,FA,6,19,3.2,7,0,0,2,2,19,9.5,0,0,1,3.8,3.8,0.0%,2020,RB,9
44,Chris Thompson,FA,1,3,3.0,3,0,0,4,4,35,8.8,0,0,1,3.8,3.8,0.0%,2020,RB,9
45,Nyheim Hines,FA,2,18,9.0,14,0,0,2,3,20,10.0,0,0,1,3.8,3.8,0.1%,2020,RB,9
46,Mike Davis,FA,1,3,3.0,3,0,0,5,6,34,6.8,0,0,1,3.7,3.7,1.0%,2020,RB,9
47,J.K. Dobbins,LAC,12,30,2.5,8,0,0,2,2,5,2.5,0,0,1,3.5,3.5,74.2%,2020,RB,9
48,Devin Singletary,NYG,2,1,0.5,2,0,0,3,3,33,11.0,0,0,1,3.4,3.4,43.6%,2020,RB,9
49,Melvin Gordon III,FA,6,18,3.0,9,0,0,1,1,9,9.0,0,0,1,2.7,2.7,0.1%,2020,RB,9
50,Brian Hill,FA,8,24,3.0,8,0,0,0,1,0,0,0,0,1,2.4,2.4,0.0%,2020,RB,9
51,James White,FA,2,0,0.0,4,0,0,4,5,24,6.0,0,0,1,2.4,2.4,0.1%,2020,RB,9
52,Phillip Lindsay,FA,8,23,2.9,6,0,0,0,3,0,0,0,0,1,2.3,2.3,0.0%,2020,RB,9
53,Anthony McFarland Jr.,FA,3,7,2.3,6,0,0,2,2,15,7.5,0,0,1,2.2,2.2,1.1%,2020,RB,9
54,David Montgomery,DET,14,30,2.1,5,0,0,3,3,12,4.0,0,1,1,2.2,2.2,75.4%,2020,RB,9
55,Jalen Richard,FA,1,3,3.0,3,0,0,1,1,19,19.0,0,0,1,2.2,2.2,1.0%,2020,RB,9
56,Dion Lewis,FA,3,5,1.7,5,0,0,2,2,16,8.0,0,0,1,2.1,2.1,2.0%,2020,RB,9
57,James Conner,ARI,9,22,2.4,6,0,0,2,2,-2,-1.0,0,0,1,2.0,2.0,82.6%,2020,RB,9
58,Ronald Jones II,FA,3,9,3.0,7,0,0,3,4,9,3.0,0,0,1,1.8,1.8,0.0%,2020,RB,9
59,David Johnson,FA,2,16,8.0,18,0,0,0,1,0,0,0,0,1,1.6,1.6,0.0%,2020,RB,9
60,Patrick Laird,FA,1,-1,-1.0,0,0,0,1,1,17,17.0,0,0,1,1.6,1.6,0.0%,2020,RB,9
61,Michael Burton,DEN,1,1,1.0,1,0,0,1,1,12,12.0,0,0,1,1.3,1.3,0.1%,2020,RB,9
62,JaMycal Hasty,NE,4,3,0.8,4,0,0,2,2,10,5.0,0,0,1,1.3,1.3,0.7%,2020,RB,9
63,D'Onta Foreman,CLE,5,11,2.2,3,0,0,0,0,0,0,0,0,1,1.1,1.1,3.4%,2020,RB,9
64,Jeremy McNichols,WAS,2,10,5.0,5,0,0,0,0,0,0,0,0,1,1.0,1.0,3.0%,2020,RB,9
65,D.J. Foster,FA,1,2,2.0,2,0,0,1,1,7,7.0,0,0,1,0.9,0.9,0.0%,2020,RB,9
66,Dwayne Washington,FA,5,9,1.8,5,0,0,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,RB,9
67,Dexter Williams,FA,2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,RB,9
68,Jakob Johnson,FA,0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,0.0%,2020,RB,9
69,Alec Ingold,MIA,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.6%,2020,RB,9
70,Alex Collins,FA,2,5,2.5,8,0,0,0,0,0,0,0,0,1,0.5,0.5,19.0%,2020,RB,9
71,Kyle Juszczyk,SF,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,1.2%,2020,RB,9
72,Le'Veon Bell,FA,4,8,2.0,4,0,0,1,1,-5,-5.0,0,0,1,0.3,0.3,0.2%,2020,RB,9
73,Darrel Williams,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2020,RB,9
74,Elijhaa Penny,FA,1,2,2.0,2,0,0,0,1,0,0,0,0,1,0.2,0.2,0.0%,2020,RB,9
75,Benny Snell Jr.,FA,3,1,0.3,3,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,9
76,Keith Smith,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,9
77,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
78,Kirk Merritt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
79,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,9
80,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
81,Austin Walter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
82,Artavis Pierce,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
83,Jeremy Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
84,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,9
85,Anthony Sherman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2020,RB,9
86,Cordarrelle Patterson,PIT,3,13,4.3,6,0,0,4,4,27,6.8,0,0,1,0.0,0.0,1.6%,2020,RB,9
87,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,9
88,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2020,RB,9
89,Justin Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
90,Jaylen Samuels,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
91,Royce Freeman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
92,Alex Armah Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
93,Jason Cabinda,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.1%,2020,RB,9
94,Qadree Ollison,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
95,Ty Johnson,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.6%,2020,RB,9
96,Justice Hill,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,24.4%,2020,RB,9
97,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
98,John Lovett,FA,3,6,2.0,4,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
99,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
100,Chandler Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
101,Darwin Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
102,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,9
103,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
104,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
105,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,9
106,Jonathan Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
107,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,9
108,Peyton Barber,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,9
