Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mike Evans,TB,8,10,103,12.9,30,1,2,0,0,0,0,1,22.3,22.3,94.8%,2022,WR,4
2,Justin Jefferson,MIN,10,13,147,14.7,41,2,0,1,3,1,0,1,21.0,21.0,98.3%,2022,WR,4
3,Tee Higgins,CIN,7,9,124,17.7,59,2,1,0,0,0,0,1,18.4,18.4,87.7%,2022,WR,4
4,Deebo Samuel Sr.,WAS,6,7,115,19.2,57,2,1,2,2,0,0,1,17.7,17.7,84.5%,2022,WR,4
5,Jamal Agnew,FA,4,6,50,12.5,24,1,2,0,0,0,0,1,17.0,17.0,0.0%,2022,WR,4
6,Tyreek Hill,MIA,10,14,160,16.0,64,2,0,1,-1,0,0,1,15.9,15.9,92.8%,2022,WR,4
7,CeeDee Lamb,DAL,6,8,97,16.2,30,2,1,0,0,0,0,1,15.7,15.7,87.2%,2022,WR,4
8,DK Metcalf,SEA,7,10,149,21.3,54,4,0,0,0,0,0,1,14.9,14.9,88.3%,2022,WR,4
9,Marquise Brown,KC,6,11,88,14.7,23,2,1,0,0,0,0,1,14.8,14.8,40.3%,2022,WR,4
10,Josh Reynolds,JAC,7,8,81,11.6,26,1,1,0,0,0,0,1,14.1,14.1,1.6%,2022,WR,4
11,Corey Davis,FA,5,6,74,14.8,22,1,1,0,0,0,0,1,13.4,13.4,0.0%,2022,WR,4
12,Chris Olave,NO,4,7,67,16.8,32,2,1,0,0,0,0,1,12.7,12.7,68.4%,2022,WR,4
13,Cooper Kupp,LAR,14,19,122,8.7,18,0,0,0,0,0,0,1,12.2,12.2,90.9%,2022,WR,4
14,Mike Williams,PIT,7,11,120,17.1,50,2,0,0,0,0,0,1,12.0,12.0,18.1%,2022,WR,4
15,Brandin Cooks,DAL,7,7,57,8.1,20,1,1,0,0,0,0,1,11.7,11.7,18.2%,2022,WR,4
16,Allen Lazard,NYJ,6,8,116,19.3,32,3,0,0,0,0,0,1,11.6,11.6,6.7%,2022,WR,4
17,Jerry Jeudy,CLE,4,5,53,13.3,32,2,1,0,0,0,0,1,11.3,11.3,72.7%,2022,WR,4
18,Courtland Sutton,DEN,5,7,52,10.4,18,0,1,0,0,0,0,1,11.2,11.2,84.6%,2022,WR,4
19,Davante Adams,FA,9,13,101,11.2,20,1,0,1,4,0,0,1,10.5,10.5,91.0%,2022,WR,4
20,Jahan Dotson,PHI,3,4,43,14.3,31,1,1,0,0,0,0,1,10.3,10.3,11.0%,2022,WR,4
21,George Pickens,PIT,6,8,102,17.0,27,3,0,0,0,0,0,1,10.2,10.2,88.7%,2022,WR,4
22,A.J. Brown,PHI,5,7,95,19.0,31,2,0,0,0,0,0,1,9.5,9.5,96.7%,2022,WR,4
23,Darnell Mooney,ATL,4,5,94,23.5,56,1,0,0,0,0,0,1,9.4,9.4,67.9%,2022,WR,4
24,Robert Woods,HOU,4,4,30,7.5,10,0,1,0,0,0,0,1,9.0,9.0,0.6%,2022,WR,4
25,Romeo Doubs,GB,5,8,47,9.4,16,0,1,0,0,0,1,1,8.7,8.7,47.5%,2022,WR,4
