Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Etienne Jr.,JAC,26,136,5.2,35,2,2,4,5,48,12.0,0,0,1,32.4,32.4,81.7%,2023,RB,5
2,Zack Moss,CIN,23,165,7.2,56,1,2,2,2,30,15.0,0,0,1,31.5,31.5,33.5%,2023,RB,5
3,Breece Hall,NYJ,22,177,8.0,72,1,1,3,3,17,5.7,0,0,1,25.4,25.4,91.6%,2023,RB,5
4,De'Von Achane,MIA,11,151,13.7,76,2,1,1,1,14,14.0,0,1,1,20.5,20.5,92.9%,2023,RB,5
5,David Montgomery,DET,19,109,5.7,42,1,1,2,6,20,10.0,0,0,1,18.9,18.9,75.4%,2023,RB,5
6,Alvin Kamara,NO,22,80,3.6,10,0,1,3,3,17,5.7,0,0,1,15.7,15.7,87.9%,2023,RB,5
7,Josh Jacobs,GB,20,69,3.5,24,1,1,5,5,20,4.0,0,0,1,14.9,14.9,96.3%,2023,RB,5
8,Jaleel McLaughlin,DEN,9,68,7.6,38,2,0,3,4,21,7.0,1,0,1,14.9,14.9,25.7%,2023,RB,5
9,Raheem Mostert,FA,10,65,6.5,23,1,1,2,2,13,6.5,0,0,1,13.8,13.8,42.9%,2023,RB,5
10,AJ Dillon,GB,20,76,3.8,11,0,1,0,1,0,0,0,0,1,13.6,13.6,3.7%,2023,RB,5
11,Tyjae Spears,TEN,7,34,4.9,19,0,1,4,5,35,8.8,0,0,1,12.9,12.9,60.2%,2023,RB,5
12,Jordan Mason,SF,10,69,6.9,26,1,1,0,1,0,0,0,0,1,12.9,12.9,27.7%,2023,RB,5
13,Isiah Pacheco,KC,16,55,3.4,11,0,1,1,1,9,9.0,0,0,1,12.4,12.4,84.8%,2023,RB,5
14,Christian McCaffrey,SF,19,51,2.7,8,0,1,2,3,27,13.5,0,1,1,11.8,11.8,66.6%,2023,RB,5
15,Emari Demercado,ARI,10,45,4.5,11,0,1,1,3,12,12.0,0,0,1,11.7,11.7,1.5%,2023,RB,5
16,Craig Reynolds,DET,7,52,7.4,19,0,1,0,0,0,0,0,0,1,11.2,11.2,3.5%,2023,RB,5
17,D'Andre Swift,CHI,17,70,4.1,17,0,0,6,6,38,6.3,0,0,1,10.8,10.8,83.1%,2023,RB,5
18,Alexander Mattison,LV,8,26,3.3,7,0,0,2,3,20,10.0,1,0,1,10.6,10.6,44.8%,2023,RB,5
19,Bijan Robinson,ATL,14,46,3.3,13,0,0,2,2,12,6.0,1,1,1,9.8,9.8,94.6%,2023,RB,5
20,Joe Mixon,HOU,25,81,3.2,10,0,0,4,4,13,3.3,0,0,1,9.4,9.4,93.9%,2023,RB,5
21,Kendre Miller,NO,12,37,3.1,8,0,0,4,4,53,13.3,0,0,1,9.0,9.0,37.7%,2023,RB,5
22,Kyle Juszczyk,SF,0,0,0,0,0,0,4,4,26,6.5,1,0,1,8.6,8.6,1.2%,2023,RB,5
23,Justice Hill,BAL,7,32,4.6,14,0,1,4,4,13,3.3,0,1,1,8.5,8.5,24.4%,2023,RB,5
24,Dameon Pierce,HOU,20,66,3.3,15,0,0,1,1,16,16.0,0,0,1,8.2,8.2,9.3%,2023,RB,5
25,Jaylen Warren,PIT,9,40,4.4,16,0,0,3,3,39,13.0,0,0,1,7.9,7.9,68.2%,2023,RB,5
26,Khalil Herbert,CIN,10,76,7.6,34,1,0,0,3,0,0,0,0,1,7.6,7.6,11.3%,2023,RB,5
27,Samaje Perine,KC,6,22,3.7,8,0,0,4,5,73,18.3,0,1,1,7.5,7.5,4.2%,2023,RB,5
28,Antonio Gibson,NE,0,0,0,0,0,0,4,6,64,16.0,0,0,1,6.4,6.4,22.5%,2023,RB,5
29,Derrick Henry,BAL,13,43,3.3,8,0,0,3,3,19,6.3,0,0,1,6.2,6.2,97.5%,2023,RB,5
30,Tyler Allgeier,ATL,17,40,2.4,12,0,0,0,1,0,0,0,0,1,6.0,6.0,36.7%,2023,RB,5
31,Kyren Williams,LAR,13,53,4.1,11,0,0,2,2,4,2.0,0,0,1,5.7,5.7,94.2%,2023,RB,5
32,Gus Edwards,LAC,12,48,4.0,11,0,0,0,0,0,0,0,0,1,4.8,4.8,45.3%,2023,RB,5
33,James Conner,ARI,6,46,7.7,35,1,0,0,0,0,0,0,0,1,4.6,4.6,82.6%,2023,RB,5
34,Tony Pollard,TEN,8,29,3.6,10,0,0,4,5,35,8.8,0,1,1,4.4,4.4,80.4%,2023,RB,5
35,Brian Robinson Jr.,WAS,6,10,1.7,5,0,0,4,4,33,8.3,0,0,1,4.3,4.3,84.9%,2023,RB,5
36,Najee Harris,PIT,14,37,2.6,8,0,0,1,1,3,3.0,0,0,1,4.0,4.0,85.5%,2023,RB,5
37,Ezekiel Elliott,FA,8,21,2.6,8,0,0,4,4,17,4.3,0,0,1,3.8,3.8,20.4%,2023,RB,5
38,Chuba Hubbard,CAR,9,35,3.9,6,0,0,1,2,0,0.0,0,0,1,3.5,3.5,73.0%,2023,RB,5
39,Jonathan Taylor,IND,6,18,3.0,5,0,0,1,1,16,16.0,0,0,1,3.4,3.4,92.9%,2023,RB,5
40,Keith Smith,FA,0,0,0,0,0,0,1,1,28,28.0,0,0,1,2.8,2.8,0.0%,2023,RB,5
41,Khari Blasingame,FA,8,26,3.3,6,0,0,0,0,0,0,0,0,1,2.6,2.6,0.0%,2023,RB,5
42,Eric Gray,NYG,12,25,2.1,8,0,0,1,1,1,1.0,0,0,1,2.6,2.6,1.6%,2023,RB,5
43,Jerick McKinnon,FA,1,7,7.0,7,0,0,2,3,18,9.0,0,0,1,2.5,2.5,0.0%,2023,RB,5
44,Kenneth Gainwell,PHI,7,17,2.4,4,0,0,1,2,7,7.0,0,0,1,2.4,2.4,11.7%,2023,RB,5
45,Matt Breida,FA,9,21,2.3,8,0,0,1,1,3,3.0,0,0,1,2.4,2.4,0.0%,2023,RB,5
46,Rhamondre Stevenson,NE,8,24,3.0,8,0,0,0,2,0,0,0,0,1,2.4,2.4,80.6%,2023,RB,5
47,Dalvin Cook,FA,6,23,3.8,9,0,0,0,0,0,0,0,0,1,2.3,2.3,0.9%,2023,RB,5
48,Michael Carter,ARI,1,8,8.0,8,0,0,3,3,14,4.7,0,0,1,2.2,2.2,14.7%,2023,RB,5
49,Tyrion Davis-Price,PHI,6,21,3.5,15,0,0,0,0,0,0,0,0,1,2.1,2.1,0.1%,2023,RB,5
50,James Cook,BUF,5,-4,-0.8,5,0,0,3,4,25,8.3,0,0,1,2.1,2.1,93.1%,2023,RB,5
51,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%,2023,RB,5
52,Roschon Johnson,CHI,3,19,6.3,10,0,0,0,0,0,0,0,0,1,1.9,1.9,16.7%,2023,RB,5
53,Cam Akers,MIN,5,15,3.0,6,0,0,2,2,3,1.5,0,0,1,1.8,1.8,14.2%,2023,RB,5
54,Ty Chandler,MIN,1,15,15.0,15,0,0,0,0,0,0,0,0,1,1.5,1.5,13.5%,2023,RB,5
55,Rico Dowdle,DAL,5,15,3.0,8,0,0,0,1,0,0,0,0,1,1.5,1.5,73.9%,2023,RB,5
56,Ameer Abdullah,LV,1,4,4.0,4,0,0,1,1,11,11.0,0,0,1,1.5,1.5,25.1%,2023,RB,5
