Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Derrick Henry,BAL,21,102,4.9,22,1,2,1,2,18,18.0,0,0,1,24.0,24.0,97.5%,2023,RB,13
2,Joe Mixon,HOU,19,68,3.6,18,0,2,6,7,49,8.2,0,0,1,23.7,23.7,93.9%,2023,RB,13
3,Alvin Kamara,NO,14,51,3.6,16,0,2,6,8,58,9.7,0,0,1,22.9,22.9,87.9%,2023,RB,13
4,James Conner,ARI,25,105,4.2,29,1,2,0,2,0,0,0,0,1,22.5,22.5,82.6%,2023,RB,13
5,Chuba Hubbard,CAR,25,104,4.2,17,0,2,0,0,0,0,0,0,1,22.4,22.4,73.0%,2023,RB,13
6,De'Von Achane,MIA,17,73,4.3,15,0,2,3,4,30,10.0,0,0,1,22.3,22.3,92.9%,2023,RB,13
7,Christian McCaffrey,SF,17,93,5.5,16,0,1,3,4,40,13.3,0,0,1,19.3,19.3,66.6%,2023,RB,13
8,Isiah Pacheco,KC,18,110,6.1,26,1,1,3,4,13,4.3,0,0,1,18.3,18.3,84.8%,2023,RB,13
9,Kyren Williams,LAR,21,88,4.2,18,0,1,3,5,24,8.0,0,0,1,17.2,17.2,94.2%,2023,RB,13
10,Rachaad White,TB,20,84,4.2,30,1,1,3,5,22,7.3,0,0,1,16.6,16.6,85.8%,2023,RB,13
11,Zach Charbonnet,SEA,19,60,3.2,14,0,1,1,2,39,39.0,0,0,1,15.9,15.9,76.5%,2023,RB,13
12,Tony Pollard,TEN,20,68,3.4,16,0,1,3,4,15,5.0,0,0,1,14.3,14.3,80.4%,2023,RB,13
13,Travis Etienne Jr.,JAC,11,45,4.1,13,0,1,4,4,34,8.5,0,0,1,13.9,13.9,81.7%,2023,RB,13
14,David Montgomery,DET,18,56,3.1,13,0,1,1,2,-1,-1.0,0,0,1,11.5,11.5,75.4%,2023,RB,13
15,Jerome Ford,CLE,9,19,2.1,10,0,0,3,3,33,11.0,1,0,1,11.2,11.2,64.4%,2023,RB,13
