Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
47,Blake Corum,LAR,8,42,5.3,10,0,0,0,0,0,0,0,0,1,4.2,4.2,31.1%,2024,RB,13
48,Jonathon Brooks,CAR,6,18,3.0,9,0,0,3,3,23,7.7,0,0,1,4.1,4.1,35.6%,2024,RB,13
49,Ty Johnson,BUF,5,28,5.6,8,0,0,1,1,9,9.0,0,0,1,3.7,3.7,5.6%,2024,RB,13
50,Tank Bigsby,JAC,7,28,4.0,19,0,0,1,1,7,7.0,0,0,1,3.5,3.5,49.4%,2024,RB,13
51,Raheem Mostert,FA,5,19,3.8,12,0,0,2,3,15,7.5,0,0,1,3.4,3.4,42.9%,2024,RB,13
52,Gus Edwards,LAC,6,32,5.3,12,0,0,1,1,1,1.0,0,0,1,3.3,3.3,45.3%,2024,RB,13
53,Jeremy McNichols,WAS,6,32,5.3,12,0,0,0,0,0,0,0,0,1,3.2,3.2,3.0%,2024,RB,13
54,Chris Brooks,GB,3,28,9.3,18,0,0,2,2,1,0.5,0,0,1,2.9,2.9,0.7%,2024,RB,13
55,Braelon Allen,NYJ,5,11,2.2,4,0,0,2,2,16,8.0,0,0,1,2.7,2.7,34.9%,2024,RB,13
56,Chuba Hubbard,CAR,12,43,3.6,9,0,0,0,0,0,0,0,1,1,2.3,2.3,73.0%,2024,RB,13
57,Devin Singletary,NYG,7,23,3.3,7,0,0,0,1,0,0,0,0,1,2.3,2.3,43.6%,2024,RB,13
58,Cam Akers,MIN,4,22,5.5,18,0,0,0,0,0,0,0,0,1,2.2,2.2,14.2%,2024,RB,13
59,Tyler Allgeier,ATL,8,16,2.0,4,0,0,1,1,6,6.0,0,0,1,2.2,2.2,36.7%,2024,RB,13
60,Justice Hill,BAL,3,6,2.0,3,0,0,4,6,15,3.8,0,0,1,2.1,2.1,24.4%,2024,RB,13
61,Emanuel Wilson,GB,2,20,10.0,15,0,0,0,0,0,0,0,0,1,2.0,2.0,4.8%,2024,RB,13
62,Trey Benson,ARI,3,20,6.7,10,0,0,0,0,0,0,0,0,1,2.0,2.0,31.0%,2024,RB,13
63,Kimani Vidal,LAC,4,20,5.0,16,0,0,0,0,0,0,0,0,1,2.0,2.0,19.0%,2024,RB,13
64,Kareem Hunt,KC,7,15,2.1,4,0,0,2,4,0,0.0,0,0,1,1.5,1.5,48.5%,2024,RB,13
65,Emari Demercado,ARI,3,12,4.0,8,0,0,1,2,3,3.0,0,0,1,1.5,1.5,1.5%,2024,RB,13
66,Samaje Perine,KC,0,0,0,0,0,0,1,1,15,15.0,0,0,1,1.5,1.5,4.2%,2024,RB,13
67,Alec Ingold,MIA,0,0,0,0,0,0,2,2,15,7.5,0,0,1,1.5,1.5,0.6%,2024,RB,13
68,Khalil Herbert,CIN,1,14,14.0,14,0,0,0,0,0,0,0,0,1,1.4,1.4,11.3%,2024,RB,13
69,Audric Estime,DEN,3,12,4.0,8,0,0,0,0,0,0,0,0,1,1.2,1.2,18.4%,2024,RB,13
70,Jamaal Williams,FA,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,2.5%,2024,RB,13
71,Ezekiel Elliott,FA,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,20.4%,2024,RB,13
72,Will Shipley,PHI,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,8.5%,2024,RB,13
73,Hunter Luepke,DAL,3,4,1.3,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.1%,2024,RB,13
74,Tyjae Spears,TEN,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,60.2%,2024,RB,13
75,Ty Chandler,MIN,2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,13.5%,2024,RB,13
76,Dameon Pierce,HOU,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0.1,0.1,9.3%,2024,RB,13
77,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6%,2024,RB,13
78,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3%,2024,RB,13
79,JaMycal Hasty,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2024,RB,13
80,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,13
81,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
82,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
83,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
84,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5%,2024,RB,13
85,J.J. Taylor,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,RB,13
86,Trey Sermon,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%,2024,RB,13
87,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
88,AJ Dillon,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,13
89,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2%,2024,RB,13
90,Zack Moss,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5%,2024,RB,13
91,J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2%,2024,RB,13
92,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,13
93,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
94,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
95,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2024,RB,13
96,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0%,2024,RB,13
97,Jaret Patterson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
98,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
99,Ellis Merriweather,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
100,Owen Wright,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
101,Jordan Mims,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,RB,13
102,Robert Burns,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
103,Carlos Washington Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
104,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
105,Frank Gore Jr.,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,13
106,Jaylen Wright,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,18.9%,2024,RB,13
107,Rasheen Ali,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.2%,2024,RB,13
108,Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0%,2024,RB,13
109,Xazavian Valladay,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,13
110,Kenny McIntosh,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,RB,13
111,Evan Hull,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,RB,13
112,Roschon Johnson,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.7%,2024,RB,13
113,Scott Matlock,LAC,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.0,0.0,0.2%,2024,RB,13
114,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
115,Lew Nichols III,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3%,2024,RB,13
116,Dylan Laube,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2024,RB,13
117,Cody Schrader,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
118,Chris Collier,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
119,Colson Yankoff,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,13
120,Dante Miller,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
121,Louis Rees-Zammit,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,13
122,Blake Watson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
123,Michael Wiley,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
124,Carson Steele,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.8%,2024,RB,13
125,Emani Bailey,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
126,Jawhar Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
127,Sione Vaki,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,13
128,Ian Wheeler,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
129,Terrell Jennings,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
130,British Brooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
131,Isaiah Spiller,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
132,Zach Evans,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,RB,13
133,MarShawn Lloyd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3%,2024,RB,13
134,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2024,RB,13
135,Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.7%,2024,RB,13
136,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
137,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,13
138,Keaontay Ingram,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
139,Keilan Robinson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
140,George Holani,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
141,D.J. Williams,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
142,Jase McClellan,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,13
143,Elijah Mitchell,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5%,2024,RB,13
144,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
145,Javian Hawkins,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
146,Michael Carter,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7%,2024,RB,13
147,Tyrion Davis-Price,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,13
148,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,13
149,Tyler Goodson,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,2024,RB,13
150,Kendall Milton,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
151,Jabari Small,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
152,Kendre Miller,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7%,2024,RB,13
153,Israel Abanikanda,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,13
154,Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,13
155,Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
156,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,13
157,Tyreik McAllister,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,13
158,Julius Chestnut,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2024,RB,13
159,Sean Tucker,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.4%,2024,RB,13
160,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,13
161,Tyler Badie,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,RB,13
162,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,13
163,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,13
164,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2024,RB,13
165,Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,13
166,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2024,RB,13
167,Jay Finley,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
168,Shane Bannon,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
169,Willie Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
170,Kenny Irons,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
171,Chad Simpson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
172,Anthony Alridge,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
173,Dantrell Savage,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
174,Xavier Omon,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
175,Garrett Mills,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
176,Madison Hedgecock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
177,Samkon Gado,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
178,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2024,RB,13
179,Taquan Mizzell,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
180,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2024,RB,13
181,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,13
182,D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%,2024,RB,13
183,Austin Ekeler,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4%,2024,RB,13
184,Miles Sanders,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1%,2024,RB,13
185,Alexander Mattison,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8%,2024,RB,13
186,Mike Weber,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,13
187,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2024,RB,13
188,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%,2024,RB,13
189,Jeff Wilson Jr.,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,13
190,Chase Edmonds,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,13
191,John Kelly Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
192,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,13
193,Brennan Clay,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
194,Tim Flanders,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,13
195,Hassan Haskins,LAC,1,0,0.0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.9%,2024,RB,13
196,Kyle Juszczyk,SF,1,-1,-1.0,0,0,0,0,0,0,0,0,1,1,-2.1,-2.1,1.2%,2024,RB,13
