Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
19,Leonard Fournette,FA,9,24,2.7,9,0,1,3,3,34,11.3,0,0,1,11.8,11.8,2.1%,2022,RB,8
20,Melvin Gordon III,FA,9,29,3.2,9,0,1,3,4,23,7.7,0,0,1,11.2,11.2,0.1%,2022,RB,8
21,Kenneth Walker III,SEA,18,51,2.8,16,0,1,1,2,1,1.0,0,0,1,11.2,11.2,81.7%,2022,RB,8
22,Dameon Pierce,HOU,15,35,2.3,16,0,0,3,5,16,5.3,1,0,1,11.1,11.1,9.3%,2022,RB,8
23,Nyheim Hines,FA,5,20,4.0,9,0,1,2,2,29,14.5,0,0,1,10.9,10.9,0.1%,2022,RB,8
24,Alexander Mattison,LV,5,40,8.0,15,0,1,0,0,0,0,0,0,1,10.0,10.0,44.8%,2022,RB,8
25,Dontrell Hilliard,FA,8,83,10.4,30,2,0,1,1,12,12.0,0,0,1,9.5,9.5,0.0%,2022,RB,8
26,D'Andre Swift,CHI,5,6,1.2,7,0,0,5,5,27,5.4,1,0,1,9.3,9.3,83.1%,2022,RB,8
27,Caleb Huntley,FA,16,91,5.7,30,1,0,0,0,0,0,0,0,1,9.1,9.1,0.0%,2022,RB,8
28,Devin Singletary,NYG,14,67,4.8,30,1,0,1,2,16,16.0,0,0,1,8.3,8.3,43.6%,2022,RB,8
29,James Cook,BUF,5,35,7.0,17,0,0,1,1,41,41.0,0,0,1,7.6,7.6,93.1%,2022,RB,8
30,Jaylen Warren,PIT,6,50,8.3,19,0,0,3,3,25,8.3,0,0,1,7.5,7.5,68.2%,2022,RB,8
31,Kareem Hunt,KC,11,42,3.8,15,0,0,4,4,30,7.5,0,0,1,7.2,7.2,48.5%,2022,RB,8
32,Raheem Mostert,FA,14,64,4.6,13,0,0,1,1,3,3.0,0,0,1,6.7,6.7,42.9%,2022,RB,8
33,Derek Watt,FA,0,0,0,0,0,0,2,2,6,3.0,1,0,1,6.6,6.6,0.0%,2022,RB,8
34,Alec Ingold,MIA,1,1,1.0,1,0,1,1,1,5,5.0,0,0,1,6.6,6.6,0.6%,2022,RB,8
35,Gus Edwards,LAC,11,65,5.9,22,1,0,0,0,0,0,0,0,1,6.5,6.5,45.3%,2022,RB,8
36,AJ Dillon,GB,10,54,5.4,27,1,0,1,1,9,9.0,0,0,1,6.3,6.3,3.7%,2022,RB,8
37,Michael Carter,ARI,7,26,3.7,11,0,0,4,7,35,8.8,0,0,1,6.1,6.1,14.7%,2022,RB,8
38,Najee Harris,PIT,8,32,4.0,18,0,0,6,6,26,4.3,0,0,1,6.0,6.0,85.5%,2022,RB,8
39,Joe Mixon,HOU,8,27,3.4,6,0,0,7,9,32,4.6,0,0,1,5.9,5.9,93.9%,2022,RB,8
40,Jonathan Taylor,IND,16,76,4.8,27,1,0,0,1,0,0,0,1,1,5.6,5.6,92.9%,2022,RB,8
41,David Montgomery,DET,15,53,3.5,10,0,0,3,3,22,7.3,0,1,1,5.5,5.5,75.4%,2022,RB,8
42,Josh Jacobs,GB,10,43,4.3,16,0,0,2,4,11,5.5,0,0,1,5.4,5.4,96.3%,2022,RB,8
43,Damien Harris,FA,11,37,3.4,11,0,0,2,2,15,7.5,0,0,1,5.2,5.2,9.0%,2022,RB,8
44,Eno Benjamin,FA,9,22,2.4,7,0,0,4,7,23,5.8,0,0,1,4.5,4.5,0.0%,2022,RB,8
45,Rachaad White,TB,4,19,4.8,8,0,0,3,3,24,8.0,0,0,1,4.3,4.3,85.8%,2022,RB,8
46,Malik Davis,DAL,8,23,2.9,8,0,0,2,2,18,9.0,0,0,1,4.1,4.1,1.0%,2022,RB,8
47,Ronnie Rivers,LAR,8,21,2.6,5,0,0,4,4,15,3.8,0,0,1,3.6,3.6,0.6%,2022,RB,8
48,Jeff Wilson Jr.,MIA,4,14,3.5,12,0,0,2,2,21,10.5,0,0,1,3.5,3.5,0.6%,2022,RB,8
49,Travis Homer,CHI,2,10,5.0,7,0,0,1,1,21,21.0,0,0,1,3.1,3.1,1.3%,2022,RB,8
50,Darrell Henderson Jr.,FA,4,16,4.0,6,0,0,2,2,14,7.0,0,0,1,3.0,3.0,5.0%,2022,RB,8
51,Ameer Abdullah,LV,0,0,0,0,0,0,4,5,28,7.0,0,0,1,2.8,2.8,25.1%,2022,RB,8
52,Justice Hill,BAL,4,28,7.0,12,0,0,0,0,0,0,0,0,1,2.8,2.8,24.4%,2022,RB,8
53,Spencer Brown,FA,6,27,4.5,7,0,0,0,1,0,0,0,0,1,2.7,2.7,0.0%,2022,RB,8
54,Chris Evans,CIN,0,0,0,0,0,0,1,1,26,26.0,0,0,1,2.6,2.6,0.0%,2022,RB,8
55,Boston Scott,FA,7,21,3.0,8,0,0,0,0,0,0,0,0,1,2.1,2.1,0.0%,2022,RB,8
56,Brian Robinson Jr.,WAS,8,20,2.5,7,0,0,0,0,0,0,0,0,1,2.0,2.0,84.9%,2022,RB,8
57,J.D. McKissic,FA,2,6,3.0,4,0,0,3,5,14,4.7,0,0,1,2.0,2.0,1.0%,2022,RB,8
58,Samaje Perine,KC,1,7,7.0,7,0,0,3,3,10,3.3,0,0,1,1.7,1.7,4.2%,2022,RB,8
59,James Robinson,FA,5,17,3.4,7,0,0,0,1,0,0,0,0,1,1.7,1.7,0.0%,2022,RB,8
60,D'Ernest Johnson,JAC,4,17,4.3,7,0,0,0,0,0,0,0,0,1,1.7,1.7,1.1%,2022,RB,8
61,Matt Breida,FA,2,5,2.5,3,0,0,1,2,10,10.0,0,0,1,1.5,1.5,0.0%,2022,RB,8
62,Chase Edmonds,TB,4,14,3.5,8,0,0,0,0,0,0,0,0,1,1.4,1.4,0.1%,2022,RB,8
63,Darrel Williams,FA,5,8,1.6,5,0,0,2,3,6,3.0,0,0,1,1.4,1.4,0.0%,2022,RB,8
64,Dwayne Washington,FA,4,13,3.3,4,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,RB,8
65,Kenneth Gainwell,PHI,1,3,3.0,3,0,0,1,1,8,8.0,0,0,1,1.1,1.1,11.7%,2022,RB,8
66,Malcolm Brown,FA,5,10,2.0,4,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,2022,RB,8
67,JaMycal Hasty,NE,4,13,3.3,12,0,0,3,4,-3,-1.0,0,0,1,1.0,1.0,0.7%,2022,RB,8
68,Craig Reynolds,DET,2,7,3.5,5,0,0,0,1,0,0,0,0,1,0.7,0.7,3.5%,2022,RB,8
69,Avery Williams,ATL,0,0,0,0,0,0,2,2,7,3.5,0,0,1,0.7,0.7,0.6%,2022,RB,8
70,Ty Johnson,BUF,2,6,3.0,4,0,0,0,2,0,0,0,0,1,0.6,0.6,5.6%,2022,RB,8
71,Salvon Ahmed,IND,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,RB,8
72,Rex Burkhead,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,10.0%,2022,RB,8
73,Mark Ingram II,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,3.0%,2022,RB,8
74,Raheem Blackshear,CAR,2,1,0.5,3,0,0,0,0,0,0,0,0,1,0.1,0.1,7.7%,2022,RB,8
75,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.6%,2022,RB,8
76,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2022,RB,8
77,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
78,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
79,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
80,Keaontay Ingram,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
81,Troy Hairston II,CLE,0,0,0,0,0,0,2,2,7,3.5,0,0,1,0.0,0.0,1.0%,2022,RB,8
82,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2022,RB,8
83,Velus Jones Jr.,CAR,2,33,16.5,18,0,0,1,3,5,5.0,0,0,1,0.0,0.0,0.1%,2022,RB,8
84,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2022,RB,8
85,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
86,Dare Ogunbowale,HOU,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,1.0%,2022,RB,8
87,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2022,RB,8
88,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2022,RB,8
89,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,2022,RB,8
90,Justin Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
91,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,8
92,Deon Jackson,FA,1,-4,-4.0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.0%,2022,RB,8
93,Trestan Ebner,FA,2,-5,-2.5,3,0,0,0,0,0,0,0,0,1,-0.5,-0.5,0.0%,2022,RB,8
