Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mark Andrews,BAL,11,13,147,13.4,28,2,2,0,0,0,0,1,30.7,30.7,89.5%,2021,TE,5
2,David Njoku,CLE,7,7,149,21.3,71,3,1,0,0,0,0,1,20.9,20.9,74.6%,2021,TE,5
3,Kyle Pitts,ATL,9,10,119,13.2,39,2,1,0,0,0,0,1,17.9,17.9,73.0%,2021,TE,5
4,Dawson Knox,BUF,3,4,117,39.0,53,3,1,0,0,0,0,1,17.7,17.7,11.4%,2021,TE,5
5,Hunter Henry,NE,6,8,75,12.5,21,1,1,0,0,0,0,1,13.5,13.5,53.6%,2021,TE,5
6,Travis Kelce,KC,6,10,57,9.5,15,0,1,0,0,0,0,1,11.7,11.7,94.1%,2021,TE,5
7,Donald Parham Jr.,PIT,2,2,29,14.5,22,1,1,0,0,0,0,1,10.9,10.9,1.9%,2021,TE,5
8,Hayden Hurst,LAC,4,5,40,10.0,17,0,1,0,0,0,1,1,8.0,8.0,2.7%,2021,TE,5
9,Dalton Schultz,HOU,6,8,79,13.2,30,1,0,0,0,0,0,1,7.9,7.9,54.4%,2021,TE,5
10,Tyler Higbee,LAR,2,2,14,7.0,13,0,1,0,0,0,0,1,7.4,7.4,9.2%,2021,TE,5
11,MyCole Pruitt,PIT,1,1,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4,1.6%,2021,TE,5
12,Tommy Tremble,CAR,2,4,12,6.0,7,0,1,0,0,0,0,1,7.2,7.2,1.4%,2021,TE,5
13,Antony Auclair,FA,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%,2021,TE,5
14,Jesper Horsted,FA,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.0%,2021,TE,5
15,Jacob Hollister,FA,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.4%,2021,TE,5
16,Evan Engram,JAC,4,4,55,13.8,18,0,0,0,0,0,0,1,5.5,5.5,57.4%,2021,TE,5
17,Mo Alie-Cox,IND,3,4,50,16.7,24,1,0,0,0,0,0,1,5.0,5.0,0.6%,2021,TE,5
18,Darren Waller,FA,4,8,45,11.3,29,1,0,0,0,0,0,1,4.5,4.5,1.1%,2021,TE,5
19,Dan Arnold,FA,6,8,64,10.7,18,0,0,0,0,0,1,1,4.4,4.4,0.0%,2021,TE,5
20,Mike Gesicki,CIN,4,7,43,10.8,23,1,0,0,0,0,0,1,4.3,4.3,29.2%,2021,TE,5
21,Adam Trautman,DEN,2,2,43,21.5,32,1,0,0,0,0,0,1,4.3,4.3,1.1%,2021,TE,5
22,Ricky Seals-Jones,FA,5,9,41,8.2,16,0,0,0,0,0,0,1,4.1,4.1,0.0%,2021,TE,5
23,Ian Thomas,CAR,4,5,40,10.0,24,1,0,0,0,0,0,1,4.0,4.0,0.0%,2021,TE,5
24,Marcedes Lewis,CHI,2,2,34,17.0,20,1,0,0,0,0,0,1,3.4,3.4,0.1%,2021,TE,5
25,Anthony Firkser,KC,3,4,33,11.0,14,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,TE,5
26,Jonnu Smith,MIA,2,2,27,13.5,23,1,0,1,5,0,0,1,3.2,3.2,77.6%,2021,TE,5
27,Lee Smith,FA,3,3,30,10.0,22,1,0,0,0,0,0,1,3.0,3.0,0.0%,2021,TE,5
28,Will Dissly,LAC,2,4,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,22.8%,2021,TE,5
29,Jared Cook,FA,1,3,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,0.0%,2021,TE,5
30,Dallas Goedert,PHI,2,3,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8,57.2%,2021,TE,5
31,Ross Dwelley,ATL,2,2,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,0.0%,2021,TE,5
32,Tyler Conklin,NYJ,2,3,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,19.2%,2021,TE,5
33,Durham Smythe,FA,2,3,23,11.5,21,1,0,0,0,0,0,1,2.3,2.3,0.1%,2021,TE,5
34,Cole Kmet,CHI,2,4,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,42.7%,2021,TE,5
35,Pharaoh Brown,SEA,2,4,22,11.0,15,0,0,0,0,0,0,1,2.2,2.2,0.1%,2021,TE,5
36,T.J. Hockenson,MIN,2,3,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,83.0%,2021,TE,5
37,Noah Fant,SEA,3,4,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0,21.1%,2021,TE,5
38,Austin Hooper,NE,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.9%,2021,TE,5
39,Kylen Granson,IND,2,2,19,9.5,15,0,0,0,0,0,0,1,1.9,1.9,1.2%,2021,TE,5
40,O.J. Howard,FA,2,3,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,TE,5
41,Jordan Akins,CLE,2,2,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,1.2%,2021,TE,5
42,C.J. Uzomah,PHI,2,2,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,TE,5
43,Adam Shaheen,FA,2,2,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,TE,5
44,Maxx Williams,FA,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,TE,5
45,Kyle Rudolph,FA,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,1.0%,2021,TE,5
46,Zach Gentry,FA,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,TE,5
47,Josh Oliver,MIN,2,2,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,1.4%,2021,TE,5
48,Luke Farrell,JAC,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,TE,5
49,Cameron Brate,FA,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,2.0%,2021,TE,5
50,Eric Ebron,FA,2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,TE,5
51,Drew Sample,CIN,2,4,9,4.5,6,0,0,0,0,0,0,1,0.9,0.9,0.9%,2021,TE,5
52,Robert Tonyan,FA,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,5
53,Zach Ertz,WAS,1,6,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,57.5%,2021,TE,5
54,Pat Freiermuth,PIT,2,2,7,3.5,4,0,0,0,0,0,0,1,0.7,0.7,63.9%,2021,TE,5
55,Blake Bell,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,TE,5
56,Charlie Woerner,ATL,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2021,TE,5
57,Ryan Griffin,FA,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,TE,5
58,Jack Doyle,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,2.0%,2021,TE,5
59,Colby Parkinson,LAR,1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,9.6%,2021,TE,5
