Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
94,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2023,RB,1
95,Brandon Bolden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,1
96,Kyle Juszczyk,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,RB,1
97,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,RB,1
98,Marlon Mack,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,1
99,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2023,RB,1
100,Nick Bawden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,1
101,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,RB,1
102,Ameer Abdullah,LV,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,25.1%,2023,RB,1
103,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,1
104,Antonio Gibson,NE,3,9,3.0,3,0,0,1,1,10,10.0,0,1,1,-0.1,-0.1,22.5%,2023,RB,1
105,D'Ernest Johnson,JAC,1,-4,-4.0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.4,1.1%,2023,RB,1
106,Keaontay Ingram,KC,5,-4,-0.8,6,0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.0%,2023,RB,1
107,Jaleel McLaughlin,DEN,0,0,0,0,0,0,1,1,-7,-7.0,0,0,1,-0.7,-0.7,25.7%,2023,RB,1
108,Deon Jackson,FA,13,14,1.1,7,0,0,5,6,14,2.8,0,2,1,-1.2,-1.2,0.0%,2023,RB,1
