Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Tua Tagovailoa,MIA,28,45,62.2,466,10.4,3,1,0,5,5,0,1,1,28.1,28.1,62.5%,2023,QB,1
2,Mac Jones,JAC,35,54,64.8,316,5.9,3,1,2,2,15,0,0,1,25.1,25.1,5.6%,2023,QB,1
3,Jordan Love,GB,15,27,55.6,245,9.1,3,0,1,3,12,0,0,1,23.0,23.0,81.9%,2023,QB,1
4,Anthony Richardson,IND,24,37,64.9,223,6.0,1,1,4,10,40,1,0,1,21.9,21.9,58.2%,2023,QB,1
5,Deshaun Watson,CLE,16,29,55.2,154,5.3,1,1,3,5,45,1,0,1,21.7,21.7,14.6%,2023,QB,1
6,Justin Herbert,LAC,23,33,69.7,229,6.9,1,0,3,5,17,1,0,1,20.9,20.9,77.4%,2023,QB,1
7,Patrick Mahomes II,KC,21,39,53.8,226,5.8,2,1,0,6,45,0,0,1,20.5,20.5,92.9%,2023,QB,1
8,Trevor Lawrence,JAC,24,32,75.0,241,7.5,2,1,2,7,21,0,0,1,18.7,18.7,30.9%,2023,QB,1
9,Kirk Cousins,ATL,33,44,75.0,344,7.8,2,1,2,3,7,0,2,1,17.5,17.5,43.6%,2023,QB,1
10,Brock Purdy,SF,19,29,65.5,220,7.6,2,0,3,3,20,0,1,1,16.8,16.8,79.2%,2023,QB,1
11,Sam Howell,SEA,19,31,61.3,202,6.5,1,1,6,2,11,1,1,1,16.2,16.2,5.8%,2023,QB,1
12,Jimmy Garoppolo,LAR,20,26,76.9,200,7.7,2,1,0,9,11,0,0,1,16.1,16.1,2.8%,2023,QB,1
13,Baker Mayfield,TB,21,34,61.8,173,5.1,2,0,1,8,11,0,0,1,16.0,16.0,86.5%,2023,QB,1
14,Derek Carr,NO,23,33,69.7,305,9.2,1,1,4,3,4,0,0,1,15.6,15.6,20.5%,2023,QB,1
15,Justin Fields,PIT,24,37,64.9,216,5.8,1,1,4,9,59,0,1,1,15.5,15.5,20.2%,2023,QB,1
16,Russell Wilson,PIT,27,34,79.4,177,5.2,2,0,2,1,1,0,0,1,15.2,15.2,48.0%,2023,QB,1
