Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
48,Robert Tonyan,FA,2,2,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.0%,2023,TE,5
49,Cole Turner,WAS,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.1%,2023,TE,5
50,Josh Whyle,TEN,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.2%,2023,TE,5
51,Daniel Bellinger,NYG,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.5%,2023,TE,5
52,Jack Stoll,MIA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2023,TE,5
53,Jeremy Ruckert,NYJ,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.6%,2023,TE,5
54,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
55,Brycen Hopkins,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
56,Mitchell Wilcox,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
57,Irv Smith Jr.,HOU,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
58,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
59,Drew Sample,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2023,TE,5
60,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
61,Sean McKeon,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
62,Brevin Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2023,TE,5
63,Nate Adkins,DEN,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2023,TE,5
64,Julian Hill,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
65,Brenton Strange,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.5%,2023,TE,5
66,Tucker Kraft,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,63.4%,2023,TE,5
67,Luke Schoonmaker,DAL,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2023,TE,5
68,Darnell Washington,PIT,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.2%,2023,TE,5
69,Rodney Williams,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
70,Isaiah Likely,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,34.2%,2023,TE,5
71,Davis Allen,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2023,TE,5
72,Grant Calcaterra,PHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.3%,2023,TE,5
73,John FitzPatrick,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
74,Jimmy Graham,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
75,Marcedes Lewis,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
76,Darrell Daniels,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
77,Pharaoh Brown,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
78,Ross Dwelley,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
79,Kevin Rader,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
80,N'Keal Harry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
81,Durham Smythe,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,5
82,Chris Manhertz,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
83,Blake Bell,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,5
84,Hunter Henry,NE,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,53.6%,2023,TE,5
85,Josh Oliver,MIN,1,2,15,15.0,15,0,0,0,0,0,1,1,-0.5,-0.5,1.4%,2023,TE,5
