Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Christian McCaffrey,SF,20,106,5.3,18,0,3,7,8,71,10.1,1,0,1,41.7,41.7,66.6%,2023,RB,4
2,David Montgomery,DET,32,121,3.8,16,0,3,2,2,20,10.0,0,0,1,32.1,32.1,75.4%,2023,RB,4
3,Kyren Williams,LAR,25,103,4.1,20,1,2,3,3,24,8.0,0,0,1,24.7,24.7,94.2%,2023,RB,4
4,De'Von Achane,MIA,8,101,12.6,55,1,2,3,5,19,6.3,0,0,1,24.0,24.0,92.9%,2023,RB,4
5,Derrick Henry,BAL,22,122,5.5,29,1,1,1,1,11,11.0,0,0,1,23.4,23.4,97.5%,2023,RB,4
6,Isiah Pacheco,KC,20,115,5.8,48,1,1,3,3,43,14.3,0,0,1,21.8,21.8,84.8%,2023,RB,4
7,Josh Jacobs,GB,17,58,3.4,9,0,1,8,11,81,10.1,0,0,1,19.9,19.9,96.3%,2023,RB,4
8,Khalil Herbert,CIN,18,103,5.7,24,2,0,4,5,19,4.8,1,0,1,18.2,18.2,11.3%,2023,RB,4
9,Jaleel McLaughlin,DEN,7,72,10.3,31,1,0,3,3,32,10.7,1,0,1,16.4,16.4,25.7%,2023,RB,4
10,D'Andre Swift,CHI,14,56,4.0,8,0,1,4,4,23,5.8,0,0,1,13.9,13.9,83.1%,2023,RB,4
11,Kenneth Walker III,SEA,17,79,4.6,31,1,1,0,0,0,0,0,0,1,13.9,13.9,81.7%,2023,RB,4
12,Bijan Robinson,ATL,14,105,7.5,38,2,0,5,5,32,6.4,0,0,1,13.7,13.7,94.6%,2023,RB,4
13,James Cook,BUF,12,29,2.4,8,0,1,1,1,48,48.0,0,0,1,13.7,13.7,93.1%,2023,RB,4
14,Brian Robinson Jr.,WAS,14,45,3.2,15,0,1,2,2,6,3.0,0,0,1,11.1,11.1,84.9%,2023,RB,4
15,Dameon Pierce,HOU,24,81,3.4,13,0,0,1,2,27,27.0,0,0,1,10.8,10.8,9.3%,2023,RB,4
16,Najee Harris,PIT,14,71,5.1,23,1,0,1,2,32,32.0,0,0,1,10.3,10.3,85.5%,2023,RB,4
17,Alexander Mattison,LV,17,95,5.6,17,0,0,1,1,3,3.0,0,0,1,9.8,9.8,44.8%,2023,RB,4
18,Zack Moss,CIN,18,70,3.9,20,1,0,0,1,0,0,0,0,1,9.0,9.0,33.5%,2023,RB,4
19,Alvin Kamara,NO,11,51,4.6,13,0,0,13,14,33,2.5,0,0,1,8.4,8.4,87.9%,2023,RB,4
