Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Pat Freiermuth,PIT,4,7,44,11.0,22,1,1,0,0,0,0,1,10.4,10.4,63.9%,2021,TE,8
2,Brevin Jordan,HOU,3,4,41,13.7,23,1,1,0,0,0,0,1,10.1,10.1,0.7%,2021,TE,8
3,Jesse James,FA,3,3,38,12.7,19,0,1,0,0,0,0,1,9.8,9.8,0.0%,2021,TE,8
4,T.J. Hockenson,MIN,10,11,89,8.9,18,0,0,0,0,0,0,1,8.9,8.9,83.0%,2021,TE,8
5,Geoff Swaim,CLE,4,5,23,5.8,7,0,1,0,0,0,0,1,8.3,8.3,0.0%,2021,TE,8
6,Tyler Kroft,FA,2,2,20,10.0,13,0,1,0,0,0,0,1,8.0,8.0,0.0%,2021,TE,8
7,Evan Engram,JAC,3,4,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,57.4%,2021,TE,8
8,Kyle Rudolph,FA,2,3,12,6.0,11,0,1,0,0,0,0,1,7.2,7.2,1.0%,2021,TE,8
9,Jack Doyle,FA,2,2,12,6.0,7,0,1,0,0,0,0,1,7.2,7.2,2.0%,2021,TE,8
10,Dallas Goedert,PHI,6,7,72,12.0,19,0,0,0,0,0,0,1,7.2,7.2,57.2%,2021,TE,8
11,Mike Gesicki,CIN,3,4,48,16.0,40,1,0,0,0,0,0,1,6.8,6.8,29.2%,2021,TE,8
12,Dan Arnold,FA,8,10,68,8.5,11,0,0,0,0,0,0,1,6.8,6.8,0.0%,2021,TE,8
13,Tyler Conklin,NYJ,5,7,57,11.4,31,1,0,0,0,0,0,1,5.7,5.7,19.2%,2021,TE,8
14,Jordan Akins,CLE,5,5,53,10.6,31,1,0,0,0,0,0,1,5.3,5.3,1.2%,2021,TE,8
15,Robert Tonyan,FA,3,4,49,16.3,33,1,0,0,0,0,0,1,4.9,4.9,0.0%,2021,TE,8
16,Zach Ertz,WAS,4,4,42,10.5,20,1,0,0,0,0,0,1,4.2,4.2,57.5%,2021,TE,8
17,Zach Gentry,FA,3,5,39,13.0,24,1,0,0,0,0,0,1,3.9,3.9,0.0%,2021,TE,8
18,David Njoku,CLE,3,3,39,13.0,24,1,0,0,0,0,0,1,3.9,3.9,74.6%,2021,TE,8
19,Albert Okwuegbunam Jr.,IND,3,3,34,11.3,19,0,0,0,0,0,0,1,3.4,3.4,0.0%,2021,TE,8
20,Hunter Henry,NE,1,3,33,33.0,33,1,0,0,0,0,0,1,3.3,3.3,53.6%,2021,TE,8
21,Harrison Bryant,LV,2,2,33,16.5,21,1,0,0,0,0,0,1,3.3,3.3,0.0%,2021,TE,8
22,C.J. Uzomah,PHI,4,4,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,TE,8
23,Garrett Griffin,FA,3,3,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,0.0%,2021,TE,8
24,Tommy Sweeney,CHI,3,4,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,0.0%,2021,TE,8
25,Austin Hooper,NE,4,6,26,6.5,8,0,0,0,0,0,0,1,2.6,2.6,1.9%,2021,TE,8
26,Tyler Higbee,LAR,3,3,25,8.3,11,0,0,0,0,0,0,1,2.5,2.5,9.2%,2021,TE,8
27,Jared Cook,FA,2,5,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,0.0%,2021,TE,8
28,Cole Kmet,CHI,3,6,24,8.0,16,0,0,0,0,0,0,1,2.4,2.4,42.7%,2021,TE,8
29,MyCole Pruitt,PIT,2,2,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,1.6%,2021,TE,8
30,Josiah Deguara,JAC,2,2,20,10.0,12,0,0,0,0,0,0,1,2.0,2.0,0.0%,2021,TE,8
31,Tommy Tremble,CAR,3,4,18,6.0,13,0,0,0,0,0,0,1,1.8,1.8,1.4%,2021,TE,8
32,O.J. Howard,FA,2,3,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,TE,8
33,Cameron Brate,FA,2,4,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,2.0%,2021,TE,8
34,Jonnu Smith,MIA,2,2,13,6.5,11,0,0,0,0,0,0,1,1.3,1.3,77.6%,2021,TE,8
35,Kyle Pitts,ATL,2,6,13,6.5,11,0,0,0,0,0,0,1,1.3,1.3,73.0%,2021,TE,8
36,Ricky Seals-Jones,FA,2,4,12,6.0,14,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,TE,8
37,Dalton Schultz,HOU,2,7,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,54.4%,2021,TE,8
38,Ian Thomas,CAR,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,TE,8
39,Jack Stoll,MIA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,TE,8
40,Noah Fant,SEA,2,4,8,4.0,7,0,0,0,0,0,0,1,0.8,0.8,21.1%,2021,TE,8
41,Anthony Firkser,KC,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,8
42,Adam Shaheen,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,8
43,Chris Herndon IV,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,TE,8
44,Luke Stocker,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,3.8%,2021,TE,8
