Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Amon-Ra St. Brown,DET,11,11,161,14.6,27,4,2,1,-4,0,0,1,27.7,27.7,97.2%,2024,WR,11
2,Cooper Kupp,LAR,6,10,106,17.7,69,1,2,0,0,0,0,1,22.6,22.6,90.9%,2024,WR,11
3,Tee Higgins,CIN,9,13,148,16.4,42,4,1,0,0,0,0,1,20.8,20.8,87.7%,2024,WR,11
4,Jerry Jeudy,CLE,6,11,142,23.7,89,2,1,0,0,0,0,1,20.2,20.2,72.7%,2024,WR,11
5,Ja'Marr Chase,CIN,7,13,75,10.7,32,1,2,0,0,0,0,1,19.5,19.5,94.0%,2024,WR,11
6,Jameson Williams,DET,4,6,124,31.0,64,3,1,1,2,0,0,1,18.6,18.6,80.0%,2024,WR,11
7,Puka Nacua,LAR,7,9,123,17.6,37,3,1,0,0,0,0,1,18.3,18.3,95.5%,2024,WR,11
8,Nick Westbrook-Ikhine,TEN,2,6,117,58.5,98,1,1,0,0,0,0,1,17.7,17.7,23.7%,2024,WR,11
9,Jauan Jennings,SF,10,11,91,9.1,22,1,1,0,0,0,0,1,15.1,15.1,70.3%,2024,WR,11
10,Christian Watson,GB,4,4,150,37.5,60,3,0,0,0,0,0,1,15.0,15.0,51.0%,2024,WR,11
11,Marquez Valdes-Scantling,NO,2,4,87,43.5,71,1,1,0,0,0,0,1,14.7,14.7,17.7%,2024,WR,11
12,KaVontae Turpin,DAL,3,3,86,28.7,64,1,1,0,0,0,0,1,14.6,14.6,6.7%,2024,WR,11
13,Josh Downs,IND,5,5,84,16.8,31,1,1,0,0,0,0,1,14.4,14.4,62.9%,2024,WR,11
14,Kendrick Bourne,NE,5,5,70,14.0,21,1,1,0,0,0,0,1,13.0,13.0,4.0%,2024,WR,11
15,Xavier Worthy,KC,4,5,61,15.3,31,1,1,1,7,0,0,1,12.8,12.8,78.2%,2024,WR,11
16,Elijah Moore,CLE,6,8,66,11.0,30,1,1,0,0,0,0,1,12.6,12.6,17.4%,2024,WR,11
17,Ladd McConkey,LAC,6,9,123,20.5,28,3,0,0,0,0,0,1,12.3,12.3,85.2%,2024,WR,11
18,Tyreek Hill,MIA,7,8,61,8.7,18,0,1,0,0,0,0,1,12.1,12.1,92.8%,2024,WR,11
19,Jordan Addison,MIN,3,8,61,20.3,47,1,1,0,0,0,0,1,12.1,12.1,85.1%,2024,WR,11
20,Curtis Samuel,BUF,5,6,58,11.6,21,1,1,0,0,0,0,1,11.8,11.8,17.8%,2024,WR,11
21,Jaxon Smith-Njigba,SEA,10,11,110,11.0,20,1,0,1,8,0,0,1,11.8,11.8,85.4%,2024,WR,11
22,Marvin Mims Jr.,DEN,2,2,49,24.5,37,1,1,3,4,0,0,1,11.3,11.3,22.9%,2024,WR,11
23,Lil'Jordan Humphrey,DEN,4,4,52,13.0,41,1,1,0,0,0,0,1,11.2,11.2,1.1%,2024,WR,11
24,Quentin Johnston,LAC,2,8,48,24.0,26,2,1,0,0,0,0,1,10.8,10.8,50.5%,2024,WR,11
25,CeeDee Lamb,DAL,8,12,93,11.6,29,1,0,1,13,0,0,1,10.6,10.6,87.2%,2024,WR,11
26,Zay Flowers,BAL,2,6,39,19.5,23,1,1,0,0,0,0,1,9.9,9.9,90.3%,2024,WR,11
27,George Pickens,PIT,8,12,89,11.1,37,1,0,0,0,0,0,1,8.9,8.9,88.7%,2024,WR,11
