Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Derrick Henry,BAL,22,212,9.6,94,2,2,2,5,52,26.0,0,0,1,38.4,38.4,97.5%,2020,RB,6
2,Kenyan Drake,FA,20,164,8.2,69,3,2,0,2,0,0,0,0,1,28.4,28.4,1.1%,2020,RB,6
3,D'Andre Swift,CHI,14,116,8.3,54,1,2,3,4,7,2.3,0,0,1,24.3,24.3,83.1%,2020,RB,6
4,Ronald Jones II,FA,23,113,4.9,25,1,2,2,2,8,4.0,0,0,1,24.1,24.1,0.0%,2020,RB,6
5,Clyde Edwards-Helaire,NO,26,161,6.2,31,1,0,4,4,8,2.0,0,0,1,16.9,16.9,7.2%,2020,RB,6
6,James Conner,ARI,20,101,5.1,14,0,1,1,1,1,1.0,0,0,1,16.2,16.2,82.6%,2020,RB,6
7,Joe Mixon,HOU,18,54,3.0,9,0,1,2,3,15,7.5,0,0,1,12.9,12.9,93.9%,2020,RB,6
8,David Johnson,FA,19,57,3.0,11,0,1,1,2,12,12.0,0,0,1,12.9,12.9,0.0%,2020,RB,6
9,Myles Gaskin,FA,18,91,5.1,15,0,0,4,4,35,8.8,0,0,1,12.6,12.6,0.0%,2020,RB,6
10,Adrian Peterson,FA,15,40,2.7,8,0,1,1,1,18,18.0,0,0,1,11.8,11.8,2.0%,2020,RB,6
11,Jonathan Taylor,IND,12,60,5.0,21,1,0,4,4,55,13.8,0,0,1,11.5,11.5,92.9%,2020,RB,6
12,James Robinson,FA,12,29,2.4,8,0,0,4,4,24,6.0,1,0,1,11.3,11.3,0.0%,2020,RB,6
13,Miles Sanders,CAR,9,118,13.1,74,2,0,1,2,-6,-6.0,0,0,1,11.2,11.2,5.1%,2020,RB,6
14,Aaron Jones Sr.,MIN,10,15,1.5,7,0,1,3,5,26,8.7,0,0,1,10.1,10.1,91.4%,2020,RB,6
15,Darrel Williams,FA,6,26,4.3,13,0,1,1,1,15,15.0,0,0,1,10.1,10.1,0.0%,2020,RB,6
16,Phillip Lindsay,FA,23,101,4.4,20,1,0,0,0,0,0,0,0,1,10.1,10.1,0.0%,2020,RB,6
17,David Montgomery,DET,19,58,3.1,12,0,0,4,5,39,9.8,0,0,1,9.7,9.7,75.4%,2020,RB,6
18,Mike Davis,FA,18,52,2.9,12,0,1,2,3,3,1.5,0,1,1,9.5,9.5,1.0%,2020,RB,6
19,Darrell Henderson Jr.,FA,14,88,6.3,18,0,0,0,0,4,0,0,0,1,9.2,9.2,5.0%,2020,RB,6
20,Giovani Bernard,FA,8,15,1.9,9,0,1,3,3,13,4.3,0,0,1,8.8,8.8,0.0%,2020,RB,6
21,Gus Edwards,LAC,14,26,1.9,7,0,1,0,0,0,0,0,0,1,8.6,8.6,45.3%,2020,RB,6
22,J.D. McKissic,FA,8,41,5.1,14,0,0,6,6,43,7.2,0,0,1,8.4,8.4,1.0%,2020,RB,6
23,Benny Snell Jr.,FA,6,17,2.8,5,0,1,1,1,4,4.0,0,0,1,8.1,8.1,0.0%,2020,RB,6
24,Raheem Mostert,FA,17,65,3.8,15,0,0,2,2,11,5.5,0,0,1,7.6,7.6,42.9%,2020,RB,6
25,James White,FA,4,8,2.0,3,0,0,8,9,65,8.1,0,0,1,7.3,7.3,0.1%,2020,RB,6
26,Frank Gore,FA,11,46,4.2,14,0,0,4,4,24,6.0,0,0,1,7.0,7.0,8.4%,2020,RB,6
27,Todd Gurley II,FA,20,47,2.4,9,0,0,3,4,20,6.7,0,0,1,6.7,6.7,0.7%,2020,RB,6
28,Jeremy McNichols,WAS,5,51,10.2,20,1,0,2,3,11,5.5,0,0,1,6.2,6.2,3.0%,2020,RB,6
29,Kareem Hunt,KC,13,40,3.1,10,0,0,2,3,17,8.5,0,0,1,5.7,5.7,48.5%,2020,RB,6
30,Devonta Freeman,FA,18,61,3.4,14,0,0,1,2,-4,-4.0,0,0,1,5.7,5.7,0.0%,2020,RB,6
31,Antonio Gibson,NE,9,30,3.3,8,0,0,4,5,25,6.3,0,0,1,5.5,5.5,22.5%,2020,RB,6
32,Devin Singletary,NYG,10,32,3.2,10,0,0,1,2,13,13.0,0,0,1,4.5,4.5,43.6%,2020,RB,6
33,Ke'Shawn Vaughn,FA,5,42,8.4,19,0,0,0,1,0,0,0,0,1,4.2,4.2,0.1%,2020,RB,6
34,Ty Johnson,BUF,3,42,14.0,34,1,0,0,1,0,0,0,0,1,4.2,4.2,5.6%,2020,RB,6
35,Ezekiel Elliott,FA,12,49,4.1,11,0,0,8,10,31,3.9,0,2,1,4.0,4.0,20.4%,2020,RB,6
36,Tony Pollard,TEN,10,31,3.1,12,0,0,2,4,9,4.5,0,0,1,4.0,4.0,80.4%,2020,RB,6
37,JaMycal Hasty,NE,9,37,4.1,10,0,0,0,1,0,0,0,0,1,3.7,3.7,0.7%,2020,RB,6
38,La'Mical Perine,FA,7,27,3.9,13,0,0,2,3,9,4.5,0,0,1,3.6,3.6,0.0%,2020,RB,6
39,Jamaal Williams,FA,4,34,8.5,25,1,0,0,1,0,0,0,0,1,3.4,3.4,2.5%,2020,RB,6
40,Damien Harris,FA,6,19,3.2,6,0,0,1,1,14,14.0,0,0,1,3.3,3.3,9.0%,2020,RB,6
41,AJ Dillon,GB,5,31,6.2,20,1,0,0,0,0,0,0,0,1,3.1,3.1,3.7%,2020,RB,6
42,Royce Freeman,FA,8,26,3.3,11,0,0,1,1,4,4.0,0,0,1,3.0,3.0,0.0%,2020,RB,6
43,Alexander Mattison,LV,10,26,2.6,16,0,0,1,2,4,4.0,0,0,1,3.0,3.0,44.8%,2020,RB,6
44,Chase Edmonds,TB,5,23,4.6,9,0,0,1,2,6,6.0,0,0,1,2.9,2.9,0.1%,2020,RB,6
45,Dontrell Hilliard,FA,4,29,7.3,19,0,0,0,0,0,0,0,0,1,2.9,2.9,0.0%,2020,RB,6
46,J.K. Dobbins,LAC,9,28,3.1,16,0,0,2,4,1,0.5,0,0,1,2.9,2.9,74.2%,2020,RB,6
47,Jerick McKinnon,FA,6,18,3.0,5,0,0,2,3,10,5.0,0,0,1,2.8,2.8,0.0%,2020,RB,6
48,Trenton Cannon,FA,3,12,4.0,10,0,0,2,2,15,7.5,0,0,1,2.7,2.7,0.0%,2020,RB,6
49,Nyheim Hines,FA,0,0,0,0,0,0,5,6,27,5.4,0,0,1,2.7,2.7,0.1%,2020,RB,6
50,Ito Smith,FA,2,8,4.0,4,0,0,1,1,17,17.0,0,0,1,2.5,2.5,1.0%,2020,RB,6
51,Matt Breida,FA,6,15,2.5,5,0,0,2,2,7,3.5,0,0,1,2.2,2.2,0.0%,2020,RB,6
52,Malcolm Brown,FA,2,4,2.0,3,0,0,3,4,18,6.0,0,0,1,2.2,2.2,0.0%,2020,RB,6
53,Mark Ingram II,FA,5,20,4.0,9,0,0,0,0,0,0,0,0,1,2.0,2.0,3.0%,2020,RB,6
54,Kerryon Johnson,FA,4,9,2.3,9,0,0,1,2,11,11.0,0,0,1,2.0,2.0,1.3%,2020,RB,6
55,Darwin Thompson,FA,3,17,5.7,11,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,RB,6
56,Chris Thompson,FA,0,0,0,0,0,0,3,4,15,5.0,0,0,1,1.5,1.5,0.0%,2020,RB,6
57,Brian Hill,FA,10,28,2.8,9,0,0,2,2,6,3.0,0,1,1,1.4,1.4,0.0%,2020,RB,6
58,Rex Burkhead,FA,5,14,2.8,7,0,0,0,0,0,0,0,0,1,1.4,1.4,10.0%,2020,RB,6
59,Rico Dowdle,DAL,3,13,4.3,7,0,0,0,0,0,0,0,0,1,1.3,1.3,73.9%,2020,RB,6
60,Duke Johnson Jr.,FA,4,9,2.3,10,0,0,1,2,2,2.0,0,0,1,1.1,1.1,0.0%,2020,RB,6
61,Peyton Barber,FA,4,6,1.5,4,0,0,1,1,4,4.0,0,0,1,1.0,1.0,1.0%,2020,RB,6
62,Dion Lewis,FA,0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,2.0%,2020,RB,6
63,Zack Moss,CIN,5,10,2.0,4,0,0,0,0,0,0,0,0,1,1.0,1.0,33.5%,2020,RB,6
64,Boston Scott,FA,2,4,2.0,5,0,0,2,4,5,2.5,0,0,1,0.9,0.9,0.0%,2020,RB,6
65,Ameer Abdullah,LV,2,7,3.5,4,0,0,1,1,1,1.0,0,0,1,0.8,0.8,25.1%,2020,RB,6
66,Kyle Juszczyk,SF,0,0,0,0,0,0,1,2,8,8.0,0,0,1,0.8,0.8,1.2%,2020,RB,6
67,Anthony McFarland Jr.,FA,3,2,0.7,3,0,0,1,1,6,6.0,0,0,1,0.8,0.8,1.1%,2020,RB,6
68,LeSean McCoy,FA,4,1,0.3,2,0,0,1,1,6,6.0,0,0,1,0.7,0.7,2.0%,2020,RB,6
69,Mike Boone,CAR,1,-1,-1.0,0,0,0,1,1,6,6.0,0,0,1,0.5,0.5,1.7%,2020,RB,6
70,Keith Smith,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2020,RB,6
71,Patrick Laird,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%,2020,RB,6
