Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Kelce,KC,8,10,127,15.9,22,2,1,0,0,0,0,1,18.9,18.9,94.1%,2020,TE,11
2,Mark Andrews,BAL,5,7,96,19.2,31,2,1,0,0,0,0,1,15.6,15.6,89.5%,2020,TE,11
3,Darren Waller,FA,7,7,88,12.6,26,1,1,0,0,0,0,1,14.8,14.8,1.1%,2020,TE,11
4,Dallas Goedert,PHI,5,6,77,15.4,32,2,1,0,0,0,0,1,13.7,13.7,57.2%,2020,TE,11
5,Hunter Henry,NE,4,7,48,12.0,22,1,1,0,0,0,0,1,10.8,10.8,53.6%,2020,TE,11
6,Richard Rodgers,FA,2,2,48,24.0,29,1,1,0,0,0,0,1,10.8,10.8,0.0%,2020,TE,11
7,Robert Tonyan,FA,5,5,44,8.8,25,1,1,0,0,0,0,1,10.4,10.4,0.0%,2020,TE,11
8,Eric Ebron,FA,4,7,36,9.0,20,1,1,0,0,0,0,1,9.6,9.6,0.0%,2020,TE,11
9,Chris Herndon IV,FA,2,3,32,16.0,26,1,1,0,0,0,0,1,9.2,9.2,0.0%,2020,TE,11
10,Dalton Schultz,HOU,4,6,25,6.3,10,0,1,0,0,0,0,1,8.5,8.5,54.4%,2020,TE,11
11,Trey Burton,FA,2,5,25,12.5,17,0,1,0,0,0,0,1,8.5,8.5,0.0%,2020,TE,11
12,Jordan Akins,CLE,5,6,83,16.6,25,3,0,0,0,0,0,1,8.3,8.3,1.2%,2020,TE,11
13,Jonnu Smith,MIA,4,6,20,5.0,8,0,1,0,0,0,0,1,8.0,8.0,77.6%,2020,TE,11
14,T.J. Hockenson,MIN,4,7,68,17.0,35,1,0,0,0,0,0,1,6.8,6.8,83.0%,2020,TE,11
15,Jack Doyle,FA,1,2,6,6.0,6,0,1,0,0,0,0,1,6.6,6.6,2.0%,2020,TE,11
16,Dan Arnold,FA,1,2,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%,2020,TE,11
17,Jason Witten,FA,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.0%,2020,TE,11
18,Ryan Izzo,FA,2,3,59,29.5,50,1,0,0,0,0,0,1,5.9,5.9,0.0%,2020,TE,11
19,Noah Fant,SEA,4,5,55,13.8,29,1,0,0,0,0,0,1,5.5,5.5,21.1%,2020,TE,11
20,Mike Gesicki,CIN,4,5,43,10.8,25,1,0,0,0,0,0,1,4.3,4.3,29.2%,2020,TE,11
21,Anthony Firkser,KC,4,5,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3,0.0%,2020,TE,11
22,Austin Hooper,NE,3,5,33,11.0,21,1,0,0,0,0,0,1,3.3,3.3,1.9%,2020,TE,11
23,Tyler Eifert,FA,2,5,32,16.0,17,0,0,0,0,0,0,1,3.2,3.2,0.0%,2020,TE,11
24,Maxx Williams,FA,2,2,29,14.5,25,1,0,0,0,0,0,1,2.9,2.9,0.0%,2020,TE,11
25,Darren Fells,FA,2,2,29,14.5,16,0,0,0,0,0,0,1,2.9,2.9,0.0%,2020,TE,11
26,Drew Sample,CIN,2,4,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,0.9%,2020,TE,11
27,Kyle Rudolph,FA,3,3,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8,1.0%,2020,TE,11
28,Gerald Everett,FA,4,5,27,6.8,18,0,0,0,0,0,0,1,2.7,2.7,1.4%,2020,TE,11
29,Rob Gronkowski,FA,2,6,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,2.0%,2020,TE,11
30,Nick Vannett,TEN,2,2,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4,0.0%,2020,TE,11
31,Cameron Brate,FA,3,4,23,7.7,9,0,0,0,0,0,0,1,2.3,2.3,2.0%,2020,TE,11
32,Jace Sternberger,FA,3,3,23,7.7,12,0,0,0,0,0,0,1,2.3,2.3,0.0%,2020,TE,11
33,Irv Smith Jr.,HOU,2,2,23,11.5,12,0,0,0,0,0,0,1,2.3,2.3,0.0%,2020,TE,11
34,Pharaoh Brown,SEA,2,3,22,11.0,18,0,0,0,0,0,0,1,2.2,2.2,0.1%,2020,TE,11
35,Greg Olsen,FA,2,2,20,10.0,10,0,0,0,0,0,0,1,2.0,2.0,7.0%,2020,TE,11
36,Tyler Higbee,LAR,4,4,19,4.8,7,0,0,1,1,0,0,1,2.0,2.0,9.2%,2020,TE,11
37,Adam Trautman,DEN,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.1%,2020,TE,11
38,Derek Carrier,FA,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,TE,11
39,Jacob Hollister,FA,2,3,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,1.4%,2020,TE,11
40,Blake Bell,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,TE,11
41,Will Dissly,LAC,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,22.8%,2020,TE,11
42,Ben Ellefson,FA,1,3,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,TE,11
43,Geoff Swaim,CLE,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,TE,11
44,Logan Thomas,FA,2,5,6,3.0,6,0,0,1,2,0,0,1,0.8,0.8,0.0%,2020,TE,11
45,Marcedes Lewis,CHI,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.1%,2020,TE,11
46,Jared Cook,FA,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,TE,11
47,Nick Keizer,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,TE,11
48,Jesse James,FA,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2020,TE,11
49,Eric Saubert,SF,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,1.0%,2020,TE,11
50,Harrison Bryant,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
51,Sean McKeon,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
52,Donald Parham Jr.,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9%,2020,TE,11
53,Stephen Carlson,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
54,Zach Gentry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
55,Caleb Wilson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
56,Isaac Nauta,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
57,Luke Stocker,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2020,TE,11
58,Ryan Griffin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
59,Luke Willson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,11
