Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,T.J. Hockenson,MIN,11,15,134,12.2,28,3,1,0,0,0,0,1,19.4,19.4,83.0%,2023,TE,10
2,George Kittle,SF,3,4,116,38.7,66,3,1,0,0,0,0,1,17.6,17.6,91.9%,2023,TE,10
3,Trey McBride,ARI,8,9,131,16.4,33,2,0,0,0,0,0,1,13.1,13.1,91.9%,2023,TE,10
4,Dalton Kincaid,BUF,5,6,51,10.2,22,1,1,0,0,0,0,1,11.1,11.1,78.8%,2023,TE,10
5,Jake Ferguson,DAL,4,7,26,6.5,16,0,1,0,0,0,0,1,8.6,8.6,67.5%,2023,TE,10
6,Brock Wright,DET,2,3,23,11.5,25,1,1,0,0,0,0,1,8.3,8.3,1.9%,2023,TE,10
7,Michael Mayer,LV,3,5,19,6.3,7,0,1,0,0,0,0,1,7.9,7.9,13.6%,2023,TE,10
8,Dalton Schultz,HOU,4,6,71,17.8,25,2,0,0,0,0,0,1,7.1,7.1,54.4%,2023,TE,10
9,Tyler Conklin,NYJ,7,7,70,10.0,27,1,0,0,0,0,0,1,7.0,7.0,19.2%,2023,TE,10
10,Luke Musgrave,GB,2,4,64,32.0,36,2,0,0,0,0,0,1,6.4,6.4,18.1%,2023,TE,10
11,David Njoku,CLE,6,9,58,9.7,23,1,0,0,0,0,0,1,5.8,5.8,74.6%,2023,TE,10
12,Cole Kmet,CHI,5,7,45,9.0,14,0,0,1,1,0,0,1,4.6,4.6,42.7%,2023,TE,10
13,Mark Andrews,BAL,2,4,44,22.0,36,1,0,0,0,0,0,1,4.4,4.4,89.5%,2023,TE,10
14,Sam LaPorta,DET,4,5,40,10.0,19,0,0,0,0,0,0,1,4.0,4.0,93.3%,2023,TE,10
15,Logan Thomas,FA,5,5,40,8.0,17,0,0,0,0,0,0,1,4.0,4.0,0.0%,2023,TE,10
16,Daniel Bellinger,NYG,2,3,34,17.0,26,1,0,0,0,0,0,1,3.4,3.4,1.5%,2023,TE,10
17,Tanner Hudson,CIN,6,7,33,5.5,13,0,0,0,0,0,0,1,3.3,3.3,1.1%,2023,TE,10
18,Connor Heyward,PIT,3,4,32,10.7,13,0,0,0,0,0,0,1,3.2,3.2,0.1%,2023,TE,10
19,Kyle Pitts,ATL,3,5,30,10.0,17,0,0,0,0,0,0,1,3.0,3.0,73.0%,2023,TE,10
20,Chig Okonkwo,TEN,3,6,27,9.0,15,0,0,0,0,0,0,1,2.7,2.7,34.6%,2023,TE,10
21,Taysom Hill,NO,2,4,17,8.5,11,0,0,1,6,0,0,1,2.3,2.3,27.7%,2023,TE,10
22,Mike Gesicki,CIN,2,3,22,11.0,11,0,0,0,0,0,0,1,2.2,2.2,29.2%,2023,TE,10
23,Will Dissly,LAC,2,2,22,11.0,16,0,0,0,0,0,0,1,2.2,2.2,22.8%,2023,TE,10
24,Hunter Henry,NE,3,5,21,7.0,11,0,0,0,0,0,0,1,2.1,2.1,53.6%,2023,TE,10
25,John Bates,WAS,3,3,21,7.0,12,0,0,0,0,0,0,1,2.1,2.1,1.1%,2023,TE,10
26,Donald Parham Jr.,PIT,2,2,18,9.0,16,0,0,0,0,0,0,1,1.8,1.8,1.9%,2023,TE,10
27,Josh Whyle,TEN,2,5,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,1.2%,2023,TE,10
28,Tommy Tremble,CAR,3,3,16,5.3,11,0,0,0,0,0,0,1,1.6,1.6,1.4%,2023,TE,10
29,Adam Trautman,DEN,2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,1.1%,2023,TE,10
30,Hayden Hurst,LAC,2,4,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4,2.7%,2023,TE,10
31,Geoff Swaim,CLE,2,2,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.0%,2023,TE,10
32,Drew Sample,CIN,2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,0.9%,2023,TE,10
33,Evan Engram,JAC,4,7,12,3.0,6,0,0,0,0,0,0,1,1.2,1.2,57.4%,2023,TE,10
34,Cade Otton,TB,2,3,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0,57.8%,2023,TE,10
35,Jordan Akins,CLE,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.2%,2023,TE,10
36,Johnny Mundt,MIN,2,2,8,4.0,8,0,0,0,0,0,0,1,0.8,0.8,0.6%,2023,TE,10
37,Will Mallory,IND,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,TE,10
38,Austin Hooper,NE,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.9%,2023,TE,10
39,C.J. Uzomah,PHI,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2023,TE,10
40,Noah Fant,SEA,2,3,6,3.0,8,0,0,0,0,0,0,1,0.6,0.6,21.1%,2023,TE,10
41,Chris Manhertz,NYG,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2023,TE,10
42,Tucker Kraft,GB,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,63.4%,2023,TE,10
43,Darnell Washington,PIT,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,3.2%,2023,TE,10
44,Irv Smith Jr.,HOU,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2023,TE,10
45,Harrison Bryant,LV,1,1,3,3.0,3,0,0,1,2,0,0,1,0.5,0.5,0.0%,2023,TE,10
46,Isaiah Likely,BAL,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,34.2%,2023,TE,10
47,Kylen Granson,IND,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.2%,2023,TE,10
48,Colby Parkinson,LAR,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,9.6%,2023,TE,10
49,Juwan Johnson,NO,1,3,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,19.4%,2023,TE,10
50,Jonnu Smith,MIA,1,3,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,77.6%,2023,TE,10
51,Charlie Kolar,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,10
52,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,10
53,Dalton Keene,HOU,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
54,Mitchell Wilcox,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
55,Luke Farrell,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
56,Josiah Deguara,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
57,Tyree Jackson,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
58,Trevon Wesco,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
59,Josh Oliver,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2023,TE,10
60,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,10
61,Sean McKeon,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
62,Lawrence Cager,WAS,1,2,10,10.0,10,0,1,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
63,Brady Russell,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
64,Payne Durham,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,2023,TE,10
65,Brenton Strange,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.5%,2023,TE,10
66,Luke Schoonmaker,DAL,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2023,TE,10
67,James Mitchell,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
68,Foster Moreau,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.4%,2023,TE,10
69,Elijah Higgins,ARI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,TE,10
70,Leroy Watson,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,TE,10
71,Stone Smartt,LAC,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,2023,TE,10
72,Ko Kieft,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
73,Rodney Williams,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,10
74,Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,TE,10
