Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Davante Adams,FA,13,20,172,13.2,32,2,2,0,0,0,0,1,29.2,29.2,91.0%,2023,WR,3
2,Keenan Allen,CHI,18,20,215,11.9,25,5,0,0,0,0,0,1,27.5,27.5,76.2%,2023,WR,3
3,Tyreek Hill,MIA,9,11,157,17.4,54,1,1,0,0,0,0,1,21.7,21.7,92.8%,2023,WR,3
4,Justin Jefferson,MIN,7,13,149,21.3,52,4,1,0,0,0,0,1,20.9,20.9,98.3%,2023,WR,3
5,Tank Dell,HOU,5,7,145,29.0,68,2,1,0,0,0,0,1,20.5,20.5,66.8%,2023,WR,3
6,Adam Thielen,CAR,11,14,145,13.2,25,3,1,0,0,0,0,1,20.5,20.5,61.9%,2023,WR,3
7,Deebo Samuel Sr.,WAS,6,12,129,21.5,40,3,1,1,2,0,0,1,19.1,19.1,84.5%,2023,WR,3
8,Mike Williams,PIT,7,8,121,17.3,49,2,1,0,0,0,0,1,18.1,18.1,18.1%,2023,WR,3
9,Amari Cooper,BUF,7,8,116,16.6,43,2,1,0,0,0,0,1,17.6,17.6,75.3%,2023,WR,3
10,DJ Chark Jr.,LAC,4,11,86,21.5,47,2,1,0,0,0,0,1,14.6,14.6,4.2%,2023,WR,3
11,Ja'Marr Chase,CIN,12,15,141,11.8,43,1,0,0,0,0,0,1,14.1,14.1,94.0%,2023,WR,3
12,Marvin Mims Jr.,DEN,3,5,73,24.3,38,2,0,1,3,0,0,1,13.6,13.6,22.9%,2023,WR,3
13,Romeo Doubs,GB,5,12,73,14.6,30,1,1,0,0,0,0,1,13.3,13.3,47.5%,2023,WR,3
14,Tutu Atwell,LAR,4,9,50,12.5,37,1,1,1,22,0,0,1,13.2,13.2,5.2%,2023,WR,3
15,Calvin Austin III,PIT,2,6,72,36.0,72,1,1,0,0,0,0,1,13.2,13.2,10.7%,2023,WR,3
16,A.J. Brown,PHI,9,14,131,14.6,28,3,0,0,0,0,0,1,13.1,13.1,96.7%,2023,WR,3
17,Robbie Chosen,FA,1,1,68,68.0,68,1,1,0,0,0,0,1,12.8,12.8,0.0%,2023,WR,3
18,Rondale Moore,ATL,4,6,8,2.0,8,0,0,3,54,1,0,1,12.2,12.2,2.8%,2023,WR,3
19,Marquise Brown,KC,5,7,61,12.2,23,1,1,0,0,0,0,1,12.1,12.1,40.3%,2023,WR,3
20,Mike Evans,TB,5,10,60,12.0,24,2,1,0,0,0,0,1,12.0,12.0,94.8%,2023,WR,3
21,Olamide Zaccheaus,WAS,2,3,58,29.0,34,2,1,0,0,0,0,1,11.8,11.8,8.1%,2023,WR,3
22,Christian Kirk,JAC,4,6,54,13.5,26,1,1,0,0,0,0,1,11.4,11.4,34.9%,2023,WR,3
23,DK Metcalf,SEA,6,8,112,18.7,34,3,0,0,0,0,0,1,11.2,11.2,88.3%,2023,WR,3
24,Courtland Sutton,DEN,8,11,91,11.4,25,2,1,0,0,0,2,1,11.1,11.1,84.6%,2023,WR,3
25,Stefon Diggs,HOU,8,12,111,13.9,30,3,0,0,0,0,0,1,11.1,11.1,46.3%,2023,WR,3
26,Amon-Ra St. Brown,DET,9,12,102,11.3,20,1,0,1,4,0,0,1,10.6,10.6,97.2%,2023,WR,3
