Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Taysom Hill,NO,1,1,14,14.0,14,0,0,9,63,2,0,1,21.5,21.5,27.7%,2023,TE,8
2,Trey McBride,ARI,10,14,95,9.5,22,2,1,0,0,0,0,1,15.5,15.5,91.9%,2023,TE,8
3,George Kittle,SF,9,11,149,16.6,34,3,0,0,0,0,0,1,14.9,14.9,91.9%,2023,TE,8
4,T.J. Hockenson,MIN,6,9,88,14.7,23,2,1,0,0,0,0,1,14.8,14.8,83.0%,2023,TE,8
5,David Njoku,CLE,4,8,77,19.3,41,1,1,0,0,0,0,1,13.7,13.7,74.6%,2023,TE,8
6,Dalton Kincaid,BUF,5,7,65,13.0,22,1,1,0,0,0,0,1,12.5,12.5,78.8%,2023,TE,8
7,Sam LaPorta,DET,8,10,57,7.1,18,0,1,0,0,0,0,1,11.7,11.7,93.3%,2023,TE,8
8,Jake Ferguson,DAL,4,4,47,11.8,18,0,1,0,0,0,0,1,10.7,10.7,67.5%,2023,TE,8
9,Logan Thomas,FA,6,8,44,7.3,16,0,1,0,0,0,0,1,10.4,10.4,0.0%,2023,TE,8
10,Donald Parham Jr.,PIT,4,5,43,10.8,17,0,1,0,0,0,0,1,10.3,10.3,1.9%,2023,TE,8
11,Mark Andrews,BAL,4,5,40,10.0,13,0,1,0,0,0,0,1,10.0,10.0,89.5%,2023,TE,8
12,Drew Ogletree,IND,1,3,33,33.0,33,1,1,0,0,0,0,1,9.3,9.3,1.1%,2023,TE,8
13,Cole Kmet,CHI,10,10,79,7.9,17,0,0,0,0,0,0,1,7.9,7.9,42.7%,2023,TE,8
14,Evan Engram,JAC,10,10,88,8.8,34,1,0,0,0,0,1,1,6.8,6.8,57.4%,2023,TE,8
15,Tommy Tremble,CAR,2,3,4,2.0,3,0,1,0,0,0,0,1,6.4,6.4,1.4%,2023,TE,8
16,Travis Kelce,KC,6,9,58,9.7,19,0,0,0,0,0,0,1,5.8,5.8,94.1%,2023,TE,8
17,Andrew Beck,NYJ,1,1,8,8.0,8,0,0,2,1,1,1,1,4.9,4.9,0.0%,2023,TE,8
18,Cade Otton,TB,4,6,27,6.8,12,0,0,0,0,0,0,1,4.7,4.7,57.8%,2023,TE,8
19,Tyler Higbee,LAR,5,7,45,9.0,20,1,0,0,0,0,0,1,4.5,4.5,9.2%,2023,TE,8
20,Dallas Goedert,PHI,4,7,36,9.0,16,0,0,0,0,0,0,1,3.6,3.6,57.2%,2023,TE,8
21,Kyle Pitts,ATL,3,5,35,11.7,14,0,0,0,0,0,0,1,3.5,3.5,73.0%,2023,TE,8
22,Pharaoh Brown,SEA,2,2,33,16.5,24,1,0,0,0,0,0,1,3.3,3.3,0.1%,2023,TE,8
23,Noah Fant,SEA,2,3,32,16.0,27,1,0,0,0,0,0,1,3.2,3.2,21.1%,2023,TE,8
24,Hunter Henry,NE,3,3,28,9.3,16,0,0,0,0,0,0,1,2.8,2.8,53.6%,2023,TE,8
25,Durham Smythe,FA,3,3,28,9.3,15,0,0,0,0,0,0,1,2.8,2.8,0.1%,2023,TE,8
26,Chig Okonkwo,TEN,4,5,23,5.8,12,0,0,1,4,0,0,1,2.7,2.7,34.6%,2023,TE,8
27,Noah Gray,KC,2,3,25,12.5,17,0,0,0,0,0,0,1,2.5,2.5,22.5%,2023,TE,8
28,Connor Heyward,PIT,5,6,24,4.8,9,0,0,0,0,0,0,1,2.4,2.4,0.1%,2023,TE,8
29,Michael Mayer,LV,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,13.6%,2023,TE,8
30,C.J. Uzomah,PHI,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%,2023,TE,8
31,Austin Hooper,NE,2,2,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,1.9%,2023,TE,8
32,John Bates,WAS,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,1.1%,2023,TE,8
33,Stephen Sullivan,CAR,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2023,TE,8
