Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Lamar Jackson,BAL,18,21,85.7,321,15.3,5,0,1,6,35,0,0,1,36.3,36.3,97.0%,2023,QB,17
2,Jordan Love,GB,24,33,72.7,256,7.8,3,0,0,2,2,1,0,1,28.4,28.4,81.9%,2023,QB,17
3,Justin Fields,PIT,20,32,62.5,268,8.4,1,0,3,11,45,1,0,1,25.2,25.2,20.2%,2023,QB,17
4,Kyler Murray,ARI,25,31,80.6,232,7.5,3,1,1,5,24,0,0,1,24.7,24.7,84.0%,2023,QB,17
5,Joe Flacco,IND,19,29,65.5,309,10.7,3,1,1,2,3,0,0,1,23.7,23.7,8.4%,2023,QB,17
6,Josh Allen,BUF,15,30,50.0,169,5.6,0,1,1,11,44,2,0,1,22.2,22.2,97.2%,2023,QB,17
7,Dak Prescott,DAL,26,38,68.4,345,9.1,2,1,3,2,5,0,0,1,21.3,21.3,37.8%,2023,QB,17
8,Jake Browning,CIN,19,33,57.6,197,6.0,1,0,6,7,32,1,0,1,21.1,21.1,4.2%,2023,QB,17
9,Aidan O'Connell,LV,30,47,63.8,299,6.4,2,0,2,2,3,0,0,1,20.3,20.3,8.0%,2023,QB,17
10,Jalen Hurts,PHI,18,23,78.3,167,7.3,3,1,0,8,25,0,0,1,20.2,20.2,91.6%,2023,QB,17
11,Tyrod Taylor,NYJ,27,41,65.9,319,7.8,1,1,6,6,40,0,0,1,19.8,19.8,5.4%,2023,QB,17
12,Baker Mayfield,TB,22,33,66.7,309,9.4,2,2,2,1,-1,0,0,1,18.3,18.3,86.5%,2023,QB,17
13,Taylor Heinicke,LAC,10,29,34.5,163,5.6,1,3,2,4,46,1,0,1,18.1,18.1,1.1%,2023,QB,17
14,Brock Purdy,SF,22,28,78.6,230,8.2,2,0,0,1,4,0,0,1,17.6,17.6,79.2%,2023,QB,17
15,Geno Smith,SEA,23,33,69.7,290,8.8,1,0,1,3,33,0,1,1,16.9,16.9,49.4%,2023,QB,17
16,Tua Tagovailoa,MIA,22,38,57.9,237,6.2,2,2,3,2,14,0,0,1,16.9,16.9,62.5%,2023,QB,17
17,Derek Carr,NO,24,32,75.0,197,6.2,2,0,1,3,-3,0,0,1,15.6,15.6,20.5%,2023,QB,17
18,Bailey Zappe,CLE,16,26,61.5,209,8.0,0,3,3,5,37,1,0,1,15.1,15.1,0.6%,2023,QB,17
19,Trevor Siemian,FA,32,45,71.1,261,5.8,1,1,2,4,13,0,0,1,14.7,14.7,0.0%,2023,QB,17
20,Matthew Stafford,LAR,24,34,70.6,317,9.3,1,2,4,1,-1,0,0,1,14.6,14.6,54.5%,2023,QB,17
21,Jarrett Stidham,DEN,20,32,62.5,224,7.0,1,0,2,6,6,0,0,1,13.6,13.6,1.4%,2023,QB,17
22,Gardner Minshew II,FA,15,23,65.2,224,9.7,1,0,1,2,3,0,0,1,13.3,13.3,6.2%,2023,QB,17
23,C.J. Stroud,HOU,24,32,75.0,213,6.7,1,0,1,1,4,0,0,1,12.9,12.9,79.4%,2023,QB,17
24,Jared Goff,DET,19,34,55.9,271,8.0,1,2,1,0,0,0,0,1,12.8,12.8,83.6%,2023,QB,17
25,Patrick Mahomes II,KC,21,29,72.4,245,8.4,1,0,2,4,2,0,1,1,12.0,12.0,92.9%,2023,QB,17
26,Easton Stick,LAC,24,38,63.2,220,5.8,0,0,1,5,31,0,0,1,11.9,11.9,0.0%,2023,QB,17
27,Mason Rudolph,TEN,18,24,75.0,274,11.4,0,0,1,6,5,0,0,1,11.5,11.5,3.0%,2023,QB,17
28,C.J. Beathard,JAC,17,24,70.8,178,7.4,0,0,3,3,24,0,0,1,9.5,9.5,0.0%,2023,QB,17
29,Nick Mullens,MIN,13,22,59.1,113,5.1,1,0,1,1,6,0,0,1,9.1,9.1,0.6%,2023,QB,17
30,Sam Howell,SEA,17,28,60.7,169,6.0,1,2,1,1,-1,0,0,1,8.7,8.7,5.8%,2023,QB,17
31,Ryan Tannehill,FA,16,20,80.0,168,8.4,0,0,5,0,0,0,0,1,6.7,6.7,1.3%,2023,QB,17
32,Tyler Huntley,MIA,1,1,100.0,19,19.0,1,0,0,1,-1,0,0,1,4.7,4.7,1.8%,2023,QB,17
33,Bryce Young,CAR,19,32,59.4,112,3.5,0,1,6,1,2,0,0,1,3.7,3.7,28.7%,2023,QB,17
34,Sean Clifford,GB,1,1,100.0,37,37.0,0,0,0,2,-2,0,0,1,1.3,1.3,1.8%,2023,QB,17
35,Jaren Hall,SEA,5,10,50.0,67,6.7,0,1,3,2,4,0,1,1,0.1,0.1,2.1%,2023,QB,17
36,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,QB,17
37,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,QB,17
38,Taysom Hill,NO,1,2,50.0,11,5.5,0,0,0,2,1,0,0,1,0.0,0.0,27.7%,2023,QB,17
39,Sam Darnold,MIN,0,0,0,0,0,0,0,1,2,-2,0,0,1,-0.2,-0.2,77.4%,2023,QB,17
40,Kyle Allen,PIT,0,0,0,0,0,0,0,0,2,-2,0,0,1,-0.2,-0.2,1.3%,2023,QB,17
41,Matt Barkley,FA,0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.0%,2023,QB,17
42,Desmond Ridder,LV,3,4,75.0,17,4.3,0,1,0,0,0,0,0,1,-0.3,-0.3,2.0%,2023,QB,17
43,Will Levis,TEN,2,6,33.3,16,2.7,0,0,1,0,0,0,1,1,-1.4,-1.4,21.1%,2023,QB,17
44,Mike White,BUF,0,0,0,0,0,0,0,0,1,0,0,1,1,-2.0,-2.0,1.0%,2023,QB,17
