Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mark Andrews,BAL,5,6,58,11.6,21,1,2,0,0,0,0,1,17.8,17.8,89.5%,2020,TE,1
2,Dallas Goedert,PHI,8,9,101,12.6,34,2,1,0,0,0,0,1,16.1,16.1,57.2%,2020,TE,1
3,Noah Fant,SEA,5,6,81,16.2,31,1,1,0,0,0,0,1,14.1,14.1,21.1%,2020,TE,1
4,T.J. Hockenson,MIN,5,5,56,11.2,24,1,1,0,0,0,0,1,11.6,11.6,83.0%,2020,TE,1
5,David Njoku,CLE,3,3,50,16.7,28,2,1,0,0,0,0,1,11.0,11.0,74.6%,2020,TE,1
6,Travis Kelce,KC,6,6,50,8.3,15,0,1,0,0,0,0,1,11.0,11.0,94.1%,2020,TE,1
7,Jordan Akins,CLE,2,2,39,19.5,20,1,1,0,0,0,0,1,9.9,9.9,1.2%,2020,TE,1
8,Logan Thomas,FA,4,8,37,9.3,19,0,1,0,0,0,0,1,9.7,9.7,0.0%,2020,TE,1
9,Jonnu Smith,MIA,4,7,36,9.0,22,1,1,0,0,0,0,1,9.6,9.6,77.6%,2020,TE,1
10,O.J. Howard,FA,4,6,36,9.0,15,0,1,0,0,0,0,1,9.6,9.6,0.0%,2020,TE,1
11,Jimmy Graham,FA,3,7,25,8.3,16,0,1,0,0,0,0,1,8.5,8.5,0.1%,2020,TE,1
12,Greg Olsen,FA,4,4,24,6.0,9,0,1,0,0,0,0,1,8.4,8.4,7.0%,2020,TE,1
13,Jared Cook,FA,5,7,80,16.0,46,1,0,0,0,0,0,1,8.0,8.0,0.0%,2020,TE,1
14,Zach Ertz,WAS,3,7,18,6.0,7,0,1,0,0,0,0,1,7.8,7.8,57.5%,2020,TE,1
15,Hunter Henry,NE,5,8,73,14.6,33,2,0,0,0,0,0,1,7.3,7.3,53.6%,2020,TE,1
16,MyCole Pruitt,PIT,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.6%,2020,TE,1
17,George Kittle,SF,4,5,44,11.0,14,0,0,1,9,0,0,1,5.3,5.3,91.9%,2020,TE,1
18,Jack Doyle,FA,3,4,49,16.3,28,1,0,0,0,0,0,1,4.9,4.9,2.0%,2020,TE,1
19,Darren Waller,FA,6,8,45,7.5,8,0,0,0,0,0,0,1,4.5,4.5,1.1%,2020,TE,1
20,C.J. Uzomah,PHI,4,5,45,11.3,19,0,0,0,0,0,0,1,4.5,4.5,0.0%,2020,TE,1
21,Tyler Higbee,LAR,3,4,40,13.3,21,1,0,0,0,0,0,1,4.0,4.0,9.2%,2020,TE,1
22,Hayden Hurst,LAC,3,5,38,12.7,27,1,0,0,0,0,0,1,3.8,3.8,2.7%,2020,TE,1
23,Mike Gesicki,CIN,3,5,30,10.0,18,0,0,0,0,0,0,1,3.0,3.0,29.2%,2020,TE,1
24,Kyle Rudolph,FA,2,2,28,14.0,22,1,0,0,0,0,0,1,2.8,2.8,1.0%,2020,TE,1
25,Dawson Knox,BUF,2,3,26,13.0,15,0,0,0,0,0,0,1,2.6,2.6,11.4%,2020,TE,1
26,Ryan Izzo,FA,1,2,25,25.0,25,1,0,0,0,0,0,1,2.5,2.5,0.0%,2020,TE,1
27,Dan Arnold,FA,2,2,21,10.5,13,0,0,0,0,0,0,1,2.1,2.1,0.0%,2020,TE,1
28,Mo Alie-Cox,IND,2,2,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,0.6%,2020,TE,1
29,Darren Fells,FA,2,2,19,9.5,12,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,TE,1
30,Eric Ebron,FA,1,2,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,TE,1
31,Chris Herndon IV,FA,6,7,37,6.2,18,0,0,0,0,0,1,1,1.7,1.7,0.0%,2020,TE,1
32,Kaden Smith,FA,2,2,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,TE,1
33,Ian Thomas,CAR,2,2,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,TE,1
34,Austin Hooper,NE,2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,1.9%,2020,TE,1
35,Levine Toilolo,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,TE,1
36,Blake Jarwin,FA,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,4.0%,2020,TE,1
37,Jordan Reed,FA,2,2,12,6.0,10,0,0,0,0,0,0,1,1.2,1.2,19.0%,2020,TE,1
38,Josiah Deguara,JAC,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,TE,1
39,Rob Gronkowski,FA,2,3,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1,2.0%,2020,TE,1
40,Dalton Schultz,HOU,1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,54.4%,2020,TE,1
41,Irv Smith Jr.,HOU,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,TE,1
42,Virgil Green,FA,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,TE,1
43,Jacob Hollister,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.4%,2020,TE,1
44,Evan Engram,JAC,2,7,9,4.5,5,0,0,0,0,0,0,1,0.9,0.9,57.4%,2020,TE,1
45,Tyler Eifert,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,TE,1
46,Will Dissly,LAC,2,2,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8,22.8%,2020,TE,1
47,Gerald Everett,FA,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.4%,2020,TE,1
48,Drew Sample,CIN,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.9%,2020,TE,1
49,Anthony Firkser,KC,2,2,5,2.5,6,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,TE,1
50,Harrison Bryant,LV,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,TE,1
51,Chris Manhertz,NYG,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,TE,1
52,Nick Boyle,FA,2,3,3,1.5,4,0,0,0,0,0,0,1,0.3,0.3,0.0%,2020,TE,1
53,Vance McDonald,FA,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2020,TE,1
54,Jason Witten,FA,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,1.0%,2020,TE,1
55,Bruce Miller,FA,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,4.5%,2020,TE,1
56,Cole Kmet,CHI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,42.7%,2020,TE,1
57,Adam Trautman,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,TE,1
58,Devin Asiasi,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
59,Ben Ellefson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
60,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,1
61,Stephen Carlson,CHI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
62,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
63,Kahale Warring,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
64,Derek Carrier,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
65,Luke Stocker,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2020,TE,1
66,Richard Rodgers,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
67,Ryan Griffin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
68,Demetrius Harris,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
69,Luke Willson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
70,Clark Harris,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
71,Marcedes Lewis,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,1
72,Jace Sternberger,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
73,Johnny Mundt,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,TE,1
74,Taysom Hill,NO,1,1,14,14.0,14,0,0,3,13,0,0,1,0.0,0.0,27.7%,2020,TE,1
75,Darrell Daniels,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
76,Antony Auclair,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
77,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
78,Robert Tonyan,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
79,Jeremy Sprinkle,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
80,Adam Shaheen,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
81,Jake Butt,FA,1,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,1
82,Zach Wood,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
83,Jaeden Graham,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
84,Nick Keizer,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
85,N'Keal Harry,FA,5,6,39,7.8,13,0,0,0,0,0,1,1,0.0,0.0,0.0%,2020,TE,1
86,Trevon Wesco,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
87,Foster Moreau,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.4%,2020,TE,1
88,Ross Dwelley,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
89,Marcus Baugh,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,1
90,Durham Smythe,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,1
