Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mike Williams,PIT,8,16,165,20.6,72,2,2,0,0,0,0,1,28.5,28.5,18.1%,2021,WR,5
2,Davante Adams,FA,11,16,206,18.7,59,5,1,0,0,0,0,1,26.6,26.6,91.0%,2021,WR,5
3,Marquise Brown,KC,9,10,125,13.9,43,2,2,0,0,0,0,1,24.5,24.5,40.3%,2021,WR,5
4,Antonio Brown,FA,7,8,124,17.7,62,2,2,0,0,0,0,1,24.4,24.4,1.0%,2021,WR,5
5,Mike Evans,TB,6,8,113,18.8,34,3,2,0,0,0,0,1,23.3,23.3,94.8%,2021,WR,5
6,Ja'Marr Chase,CIN,6,10,159,26.5,70,3,1,0,0,0,0,1,21.9,21.9,94.0%,2021,WR,5
7,DK Metcalf,SEA,5,5,98,19.6,25,2,2,0,0,0,0,1,21.8,21.8,88.3%,2021,WR,5
8,Marquez Callaway,TB,4,8,85,21.3,49,1,2,0,0,0,0,1,20.5,20.5,0.0%,2021,WR,5
9,Kadarius Toney,FA,10,13,189,18.9,38,4,0,1,7,0,0,1,19.6,19.6,0.7%,2021,WR,5
10,Chase Claypool,FA,5,6,130,26.0,59,2,1,0,0,0,0,1,19.0,19.0,1.4%,2021,WR,5
11,Courtland Sutton,DEN,7,11,120,17.1,39,2,1,0,0,0,0,1,18.0,18.0,84.6%,2021,WR,5
12,Emmanuel Sanders,FA,3,5,54,18.0,35,1,2,0,0,0,0,1,17.4,17.4,0.0%,2021,WR,5
13,Chris Moore,WAS,5,5,109,21.8,67,2,1,0,0,0,0,1,16.9,16.9,0.0%,2021,WR,5
14,Robert Woods,HOU,12,14,150,12.5,25,4,0,0,0,0,0,1,15.0,15.0,0.6%,2021,WR,5
15,Michael Pittman Jr.,IND,6,7,89,14.8,42,2,1,0,0,0,0,1,14.9,14.9,70.7%,2021,WR,5
16,CeeDee Lamb,DAL,4,6,84,21.0,49,1,1,1,4,0,0,1,14.8,14.8,87.2%,2021,WR,5
17,DeAndre Hopkins,KC,6,9,87,14.5,30,2,1,0,0,0,0,1,14.7,14.7,72.8%,2021,WR,5
18,Diontae Johnson,BAL,2,2,72,36.0,50,2,1,0,0,0,0,1,13.2,13.2,39.6%,2021,WR,5
19,Deonte Harty,BAL,1,1,72,72.0,72,1,1,0,0,0,0,1,13.2,13.2,0.1%,2021,WR,5
20,Deebo Samuel Sr.,WAS,3,9,58,19.3,26,2,0,1,13,1,0,1,13.1,13.1,84.5%,2021,WR,5
21,Justin Jefferson,MIN,7,8,124,17.7,37,2,0,0,0,0,0,1,12.4,12.4,98.3%,2021,WR,5
22,Chris Conley,SF,3,4,84,28.0,40,2,1,0,0,0,1,1,12.4,12.4,0.1%,2021,WR,5
23,Amari Cooper,BUF,3,6,60,20.0,24,2,1,0,0,0,0,1,12.0,12.0,75.3%,2021,WR,5
24,Rondale Moore,ATL,5,6,59,11.8,33,1,0,3,38,0,0,1,9.7,9.7,2.8%,2021,WR,5
25,Cooper Kupp,LAR,7,10,92,13.1,33,2,0,0,0,0,0,1,9.2,9.2,90.9%,2021,WR,5
26,Rashard Higgins,FA,3,5,29,9.7,16,0,1,0,0,0,0,1,8.9,8.9,0.0%,2021,WR,5
27,Tim Patrick,DET,7,9,89,12.7,23,1,0,0,0,0,0,1,8.9,8.9,6.3%,2021,WR,5
28,Kendall Hinton,FA,2,3,25,12.5,23,1,1,0,0,0,0,1,8.5,8.5,0.0%,2021,WR,5
29,Tyreek Hill,MIA,7,13,63,9.0,17,0,0,1,15,0,0,1,7.8,7.8,92.8%,2021,WR,5
30,DeVonta Smith,PHI,7,9,77,11.0,17,0,0,0,0,0,1,1,7.7,7.7,89.2%,2021,WR,5
31,Mecole Hardman Jr.,KC,9,12,76,8.4,26,1,0,0,0,0,0,1,7.6,7.6,0.2%,2021,WR,5
32,Keenan Allen,CHI,6,9,75,12.5,37,2,0,0,0,0,0,1,7.5,7.5,76.2%,2021,WR,5
33,Adam Humphries,FA,3,5,73,24.3,27,3,0,0,0,0,0,1,7.3,7.3,0.0%,2021,WR,5
34,DeAndre Carter,CHI,4,8,62,15.5,26,1,0,1,11,0,0,1,7.3,7.3,0.1%,2021,WR,5
35,Donovan Peoples-Jones,FA,5,6,70,14.0,42,1,0,0,0,0,0,1,7.0,7.0,0.0%,2021,WR,5
36,Chris Godwin,TB,7,11,70,10.0,18,0,0,0,0,0,0,1,7.0,7.0,45.3%,2021,WR,5
37,Stefon Diggs,HOU,2,5,69,34.5,61,1,0,0,0,0,0,1,6.9,6.9,46.3%,2021,WR,5
38,DeSean Jackson,FA,1,3,68,68.0,68,1,0,0,0,0,0,1,6.8,6.8,0.6%,2021,WR,5
39,Preston Williams,FA,3,5,60,20.0,34,2,0,1,7,0,0,1,6.7,6.7,0.0%,2021,WR,5
40,Amon-Ra St. Brown,DET,7,8,65,9.3,18,0,0,0,0,0,0,1,6.5,6.5,97.2%,2021,WR,5
41,Laviska Shenault Jr.,FA,1,3,58,58.0,58,1,0,0,0,0,0,1,5.8,5.8,0.1%,2021,WR,5
42,Tyler Lockett,FA,5,10,57,11.4,25,1,0,0,0,0,0,1,5.7,5.7,44.2%,2021,WR,5
43,Parris Campbell,PHI,4,6,56,14.0,23,1,0,0,0,0,0,1,5.6,5.6,0.0%,2021,WR,5
44,Jakobi Meyers,LV,4,5,56,14.0,24,1,0,0,0,0,0,1,5.6,5.6,72.7%,2021,WR,5
45,Hunter Renfrow,FA,6,8,56,9.3,17,0,0,0,0,0,0,1,5.6,5.6,0.0%,2021,WR,5
46,Tavon Austin,FA,5,5,54,10.8,22,1,0,0,0,0,0,1,5.4,5.4,0.6%,2021,WR,5
47,Tajae Sharpe,FA,4,5,53,13.3,17,0,0,0,0,0,0,1,5.3,5.3,0.0%,2021,WR,5
48,Tee Higgins,CIN,5,7,32,6.4,10,0,0,0,0,0,0,1,5.2,5.2,87.7%,2021,WR,5
49,Marcus Johnson,FA,3,5,52,17.3,22,2,0,0,0,0,0,1,5.2,5.2,0.0%,2021,WR,5
50,Henry Ruggs III,FA,3,3,51,17.0,29,1,0,0,0,0,0,1,5.1,5.1,8.4%,2021,WR,5
