Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Taysom Hill,NO,0,0,0,0,0,0,0,6,24,2,0,1,14.4,14.4,27.7%,2024,TE,4
2,Pat Freiermuth,PIT,5,7,57,11.4,29,1,1,0,0,0,0,1,11.7,11.7,63.9%,2024,TE,4
3,Tucker Kraft,GB,6,9,53,8.8,21,1,1,0,0,0,1,1,11.3,11.3,63.4%,2024,TE,4
4,George Kittle,SF,4,4,45,11.3,15,0,1,0,0,0,0,1,10.5,10.5,91.9%,2024,TE,4
5,Travis Kelce,KC,7,9,89,12.7,38,1,0,0,0,0,0,1,8.9,8.9,94.1%,2024,TE,4
6,AJ Barner,SEA,2,2,27,13.5,18,0,1,0,0,0,0,1,8.7,8.7,8.3%,2024,TE,4
7,Drew Ogletree,IND,1,1,15,15.0,15,0,1,0,0,0,0,1,7.5,7.5,1.1%,2024,TE,4
8,Blake Whiteheart,CLE,3,3,13,4.3,7,0,1,0,0,0,0,1,7.3,7.3,0.0%,2024,TE,4
9,Austin Hooper,NE,2,2,13,6.5,8,0,1,0,0,0,0,1,7.3,7.3,1.9%,2024,TE,4
10,Josh Oliver,MIN,2,2,10,5.0,8,0,1,0,0,0,0,1,7.0,7.0,1.4%,2024,TE,4
11,Dallas Goedert,PHI,7,8,62,8.9,18,0,0,0,0,0,0,1,6.2,6.2,57.2%,2024,TE,4
12,Sam LaPorta,DET,4,4,53,13.3,30,1,0,0,0,0,0,1,5.3,5.3,93.3%,2024,TE,4
13,Cade Otton,TB,6,9,52,8.7,16,0,0,0,0,0,0,1,5.2,5.2,57.8%,2024,TE,4
14,Jake Ferguson,DAL,7,7,49,7.0,9,0,0,0,0,0,0,1,4.9,4.9,67.5%,2024,TE,4
15,Dalton Kincaid,BUF,5,7,47,9.4,25,1,0,0,0,0,0,1,4.7,4.7,78.8%,2024,TE,4
16,Zach Ertz,WAS,3,3,22,7.3,13,0,0,0,0,0,0,1,4.2,4.2,57.5%,2024,TE,4
17,Noah Gray,KC,4,4,40,10.0,29,1,0,0,0,0,0,1,4.0,4.0,22.5%,2024,TE,4
18,Cole Kmet,CHI,3,3,34,11.3,22,1,0,0,0,0,0,1,3.4,3.4,42.7%,2024,TE,4
19,Dalton Schultz,HOU,3,5,34,11.3,23,1,0,0,0,0,0,1,3.4,3.4,54.4%,2024,TE,4
20,Colby Parkinson,LAR,4,7,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,9.6%,2024,TE,4
21,Darnell Washington,PIT,2,2,31,15.5,20,1,0,0,0,0,0,1,3.1,3.1,3.2%,2024,TE,4
22,Brock Bowers,LV,2,3,19,9.5,13,0,0,1,12,0,0,1,3.1,3.1,91.6%,2024,TE,4
23,Erick All Jr.,CIN,4,4,28,7.0,11,0,0,0,0,0,0,1,2.8,2.8,2.9%,2024,TE,4
24,Cade Stover,HOU,1,1,27,27.0,27,1,0,0,0,0,0,1,2.7,2.7,4.5%,2024,TE,4
25,Noah Fant,SEA,2,2,26,13.0,16,0,0,0,0,0,0,1,2.6,2.6,21.1%,2024,TE,4
26,Grant Calcaterra,PHI,1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,4.3%,2024,TE,4
27,Isaiah Likely,BAL,1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,34.2%,2024,TE,4
28,Will Dissly,LAC,2,3,24,12.0,22,1,0,0,0,0,0,1,2.4,2.4,22.8%,2024,TE,4
29,Harrison Bryant,LV,2,2,21,10.5,14,0,0,0,0,0,0,1,2.1,2.1,0.0%,2024,TE,4
30,Brenton Strange,JAC,3,3,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9,19.5%,2024,TE,4
31,Tyler Conklin,NYJ,4,8,17,4.3,9,0,0,0,0,0,0,1,1.7,1.7,19.2%,2024,TE,4
32,Ja'Tavion Sanders,CAR,2,2,16,8.0,11,0,0,0,0,0,0,1,1.6,1.6,14.6%,2024,TE,4
33,Tanner Conner,MIA,2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,1.3%,2024,TE,4
34,Johnny Mundt,MIN,2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,0.6%,2024,TE,4
35,Luke Musgrave,GB,3,3,13,4.3,5,0,0,0,0,0,0,1,1.3,1.3,18.1%,2024,TE,4
36,Brock Wright,DET,2,2,13,6.5,10,0,0,0,0,0,0,1,1.3,1.3,1.9%,2024,TE,4
37,Juwan Johnson,NO,2,3,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,19.4%,2024,TE,4
38,Hunter Henry,NE,2,3,12,6.0,8,0,0,0,0,0,0,1,1.2,1.2,53.6%,2024,TE,4
39,Elijah Higgins,ARI,2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,1.0%,2024,TE,4
40,Jeremy Ruckert,NYJ,2,2,10,5.0,9,0,0,0,0,0,0,1,1.0,1.0,0.6%,2024,TE,4
41,Jordan Akins,CLE,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.2%,2024,TE,4
42,John Bates,WAS,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.1%,2024,TE,4
43,Theo Johnson,NYG,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,12.5%,2024,TE,4
44,Hayden Hurst,LAC,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,2.7%,2024,TE,4
45,Chig Okonkwo,TEN,1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,34.6%,2024,TE,4
46,Josh Whyle,TEN,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.2%,2024,TE,4
47,Jack Stoll,MIA,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2024,TE,4
48,Pharaoh Brown,SEA,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%,2024,TE,4
49,Dominique Dafney,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
50,Charlie Kolar,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,TE,4
51,Hunter Long,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,4
52,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,TE,4
53,Kenny Yeboah,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
54,Tre' McKitty,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
55,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2024,TE,4
56,Matt Orzech,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
57,Parker Hesse,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,4
58,Mitchell Fraboni,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,4
59,Josiah Deguara,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,4
60,Luke Farrell,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,4
61,Adam Trautman,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,TE,4
62,Irv Smith Jr.,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
63,Tyree Jackson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
64,Drew Sample,CIN,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2024,TE,4
65,Foster Moreau,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.4%,2024,TE,4
66,Dawson Knox,BUF,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,11.4%,2024,TE,4
67,Donald Parham Jr.,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%,2024,TE,4
68,Jody Fortson Jr.,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
69,Stephen Carlson,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
70,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
71,Dalton Keene,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
72,Kyle Pitts,ATL,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.0%,2024,TE,4
73,Tyler Davis,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,4
