Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Garrett Wilson,NYJ,5,8,95,19.0,54,1,2,1,-1,0,0,1,21.4,21.4,91.1%,2022,WR,12
2,Justin Jefferson,MIN,9,11,139,15.4,37,3,1,0,0,0,0,1,20.3,20.3,98.3%,2022,WR,12
3,Amon-Ra St. Brown,DET,9,10,122,13.6,26,1,1,1,7,0,0,1,18.9,18.9,97.2%,2022,WR,12
4,Tee Higgins,CIN,7,9,114,16.3,29,3,1,0,0,0,0,1,17.4,17.4,87.7%,2022,WR,12
5,Christian Watson,GB,4,6,110,27.5,63,2,1,0,0,0,0,1,17.0,17.0,51.0%,2022,WR,12
6,Chris Godwin,TB,12,13,110,9.2,23,2,1,0,0,0,0,1,17.0,17.0,45.3%,2022,WR,12
7,Zay Jones,ARI,11,14,145,13.2,29,3,0,0,0,0,0,1,16.5,16.5,3.6%,2022,WR,12
8,Isaiah McKenzie,FA,6,10,96,16.0,30,2,1,2,7,0,0,1,16.3,16.3,0.0%,2022,WR,12
9,DJ Moore,CHI,4,6,103,25.8,52,3,1,0,0,0,0,1,16.3,16.3,86.7%,2022,WR,12
10,DeAndre Hopkins,KC,4,6,87,21.8,33,3,1,0,0,0,0,1,14.7,14.7,72.8%,2022,WR,12
11,Stefon Diggs,HOU,8,15,77,9.6,36,1,1,0,0,0,0,1,13.7,13.7,46.3%,2022,WR,12
12,DeAndre Carter,CHI,7,10,73,10.4,33,1,1,0,0,0,0,1,13.3,13.3,0.1%,2022,WR,12
13,Tyler Lockett,FA,3,7,68,22.7,35,2,1,0,0,0,0,1,12.8,12.8,44.2%,2022,WR,12
14,Nelson Agholor,BAL,6,8,65,10.8,34,1,1,0,0,0,0,1,12.5,12.5,1.2%,2022,WR,12
15,Mack Hollins,BUF,4,5,63,15.8,36,2,1,0,0,0,0,1,12.3,12.3,2.5%,2022,WR,12
16,Michael Pittman Jr.,IND,7,11,61,8.7,28,1,1,0,0,0,0,1,12.1,12.1,70.7%,2022,WR,12
17,Adam Thielen,CAR,9,10,61,6.8,16,0,1,0,0,0,0,1,12.1,12.1,61.9%,2022,WR,12
18,Elijah Moore,CLE,2,2,64,32.0,42,2,1,1,-4,0,0,1,12.0,12.0,17.4%,2022,WR,12
19,CeeDee Lamb,DAL,6,11,106,17.7,25,3,0,2,11,0,0,1,11.7,11.7,87.2%,2022,WR,12
20,Jauan Jennings,SF,6,7,49,8.2,13,0,1,0,0,0,0,1,10.9,10.9,70.3%,2022,WR,12
21,Keenan Allen,CHI,5,7,49,9.8,16,0,1,0,0,0,0,1,10.9,10.9,76.2%,2022,WR,12
22,Anthony Schwartz,MIA,1,2,17,17.0,17,0,0,1,31,1,0,1,10.8,10.8,0.0%,2022,WR,12
23,Richie James Jr.,FA,5,6,41,8.2,16,0,1,0,0,0,0,1,10.1,10.1,0.0%,2022,WR,12
24,Jamal Agnew,FA,5,5,37,7.4,17,0,1,0,0,0,0,1,9.7,9.7,0.0%,2022,WR,12
25,Quez Watkins,ARI,3,5,35,11.7,30,1,1,0,0,0,0,1,9.5,9.5,0.0%,2022,WR,12
26,Amari Cooper,BUF,7,12,94,13.4,45,1,0,0,0,0,0,1,9.4,9.4,75.3%,2022,WR,12
27,Olamide Zaccheaus,WAS,5,8,91,18.2,45,2,0,0,0,0,0,1,9.1,9.1,8.1%,2022,WR,12
28,Tyreek Hill,MIA,6,9,85,14.2,29,1,0,1,5,0,0,1,9.0,9.0,92.8%,2022,WR,12
29,DK Metcalf,SEA,11,15,90,8.2,24,1,0,0,0,0,0,1,9.0,9.0,88.3%,2022,WR,12
30,Van Jefferson,PIT,3,6,29,9.7,16,0,1,0,0,0,0,1,8.9,8.9,1.5%,2022,WR,12
31,A.J. Brown,PHI,4,6,46,11.5,23,1,1,0,0,0,1,1,8.6,8.6,96.7%,2022,WR,12
32,Jaylen Waddle,MIA,5,10,85,17.0,34,2,0,0,0,0,0,1,8.5,8.5,79.3%,2022,WR,12
33,Marvin Jones Jr.,FA,3,3,22,7.3,10,0,1,0,0,0,0,1,8.2,8.2,0.0%,2022,WR,12
34,DeVante Parker,FA,4,4,80,20.0,40,1,0,0,0,0,0,1,8.0,8.0,0.0%,2022,WR,12
35,Randall Cobb,FA,2,4,19,9.5,11,0,1,0,0,0,0,1,7.9,7.9,1.3%,2022,WR,12
36,George Pickens,PIT,3,6,57,19.0,35,1,0,0,0,0,0,1,7.7,7.7,88.7%,2022,WR,12
37,DJ Chark Jr.,LAC,2,5,16,8.0,15,0,1,0,0,0,0,1,7.6,7.6,4.2%,2022,WR,12
38,Courtland Sutton,DEN,6,8,75,12.5,22,1,0,0,0,0,0,1,7.5,7.5,84.6%,2022,WR,12
39,DeSean Jackson,FA,2,3,74,37.0,62,1,0,0,0,0,0,1,7.4,7.4,0.6%,2022,WR,12
40,Davante Adams,FA,7,11,74,10.6,28,1,0,0,0,0,0,1,7.4,7.4,91.0%,2022,WR,12
41,Byron Pringle,FA,2,2,12,6.0,8,0,1,0,0,0,0,1,7.2,7.2,0.0%,2022,WR,12
