Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Zach Ertz,WAS,8,9,88,11.0,25,2,2,0,0,0,0,1,20.8,20.8,57.5%,2021,TE,11
2,Travis Kelce,KC,5,8,74,14.8,24,2,0,1,4,1,0,1,13.8,13.8,94.1%,2021,TE,11
3,Adam Trautman,DEN,5,8,58,11.6,19,0,1,0,0,0,0,1,11.8,11.8,1.1%,2021,TE,11
4,Darren Waller,FA,7,8,116,16.6,31,4,0,0,0,0,0,1,11.6,11.6,1.1%,2021,TE,11
5,Josiah Deguara,JAC,2,2,37,18.5,25,1,1,0,0,0,0,1,9.7,9.7,0.0%,2021,TE,11
6,George Kittle,SF,4,4,34,8.5,13,0,1,0,0,0,0,1,9.4,9.4,91.9%,2021,TE,11
7,Eric Ebron,FA,3,3,24,8.0,18,0,1,0,0,0,0,1,8.4,8.4,0.0%,2021,TE,11
8,Dawson Knox,BUF,6,10,80,13.3,31,1,0,0,0,0,0,1,8.0,8.0,11.4%,2021,TE,11
9,Foster Moreau,NO,1,2,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,2.4%,2021,TE,11
10,Mark Andrews,BAL,8,10,73,9.1,16,0,0,0,0,0,0,1,7.3,7.3,89.5%,2021,TE,11
11,Rob Gronkowski,FA,6,8,71,11.8,35,1,0,0,0,0,0,1,7.1,7.1,2.0%,2021,TE,11
12,Pat Freiermuth,PIT,4,7,11,2.8,5,0,1,0,0,0,0,1,7.1,7.1,63.9%,2021,TE,11
13,Dallas Goedert,PHI,5,8,62,12.4,16,0,0,0,0,0,0,1,6.2,6.2,57.2%,2021,TE,11
14,Austin Hooper,NE,4,7,53,13.3,20,2,0,0,0,0,0,1,5.3,5.3,1.9%,2021,TE,11
15,Dalton Schultz,HOU,6,8,53,8.8,19,0,0,0,0,0,0,1,5.3,5.3,54.4%,2021,TE,11
16,T.J. Hockenson,MIN,6,8,51,8.5,24,1,0,0,0,0,0,1,5.1,5.1,83.0%,2021,TE,11
17,Mike Gesicki,CIN,5,6,50,10.0,26,1,0,0,0,0,0,1,5.0,5.0,29.2%,2021,TE,11
18,Ryan Griffin,FA,3,4,39,13.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,2021,TE,11
19,Donald Parham Jr.,PIT,4,5,38,9.5,12,0,0,0,0,0,0,1,3.8,3.8,1.9%,2021,TE,11
20,Gerald Everett,FA,3,4,37,12.3,16,0,0,0,0,0,0,1,3.7,3.7,1.4%,2021,TE,11
21,Durham Smythe,FA,4,5,37,9.3,18,0,0,0,0,0,0,1,3.7,3.7,0.1%,2021,TE,11
22,Tyler Conklin,NYJ,3,3,35,11.7,15,0,0,0,0,0,0,1,3.5,3.5,19.2%,2021,TE,11
23,Tommy Tremble,CAR,2,2,35,17.5,19,0,0,0,0,0,0,1,3.5,3.5,1.4%,2021,TE,11
