Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,De'Von Achane,MIA,18,203,11.3,67,3,2,4,4,30,7.5,2,0,1,47.3,47.3,92.9%,2023,RB,3
2,Raheem Mostert,FA,13,82,6.3,20,1,3,7,7,60,8.6,1,0,1,38.2,38.2,42.9%,2023,RB,3
3,Kenneth Walker III,SEA,18,97,5.4,36,1,2,3,3,59,19.7,0,0,1,27.6,27.6,81.7%,2023,RB,3
4,Zack Moss,CIN,30,122,4.1,24,2,0,2,3,23,11.5,1,0,1,20.5,20.5,33.5%,2023,RB,3
5,Christian McCaffrey,SF,18,85,4.7,12,0,1,5,5,34,6.8,0,0,1,17.9,17.9,66.6%,2023,RB,3
6,James Conner,ARI,14,98,7.0,26,2,1,2,2,18,9.0,0,0,1,17.6,17.6,82.6%,2023,RB,3
7,Jerome Ford,CLE,10,18,1.8,9,0,1,2,3,33,16.5,1,0,1,17.1,17.1,64.4%,2023,RB,3
8,Jerick McKinnon,FA,2,9,4.5,10,0,0,3,3,19,6.3,2,0,1,14.8,14.8,0.0%,2023,RB,3
9,Travis Etienne Jr.,JAC,19,88,4.6,16,0,0,4,5,50,12.5,0,0,1,13.8,13.8,81.7%,2023,RB,3
10,Isiah Pacheco,KC,15,62,4.1,18,0,1,2,3,16,8.0,0,0,1,13.8,13.8,84.8%,2023,RB,3
11,D'Andre Swift,CHI,16,130,8.1,29,2,0,1,2,8,8.0,0,0,1,13.8,13.8,83.1%,2023,RB,3
12,Joe Mixon,HOU,19,65,3.4,14,0,1,1,2,5,5.0,0,0,1,13.0,13.0,93.9%,2023,RB,3
13,Alexander Mattison,LV,20,93,4.7,15,0,0,5,7,32,6.4,0,0,1,12.5,12.5,44.8%,2023,RB,3
14,Miles Sanders,CAR,9,24,2.7,15,0,1,5,9,38,7.6,0,0,1,12.2,12.2,5.1%,2023,RB,3
15,Tony Pollard,TEN,23,122,5.3,31,1,0,3,3,-1,-0.3,0,0,1,12.1,12.1,80.4%,2023,RB,3
16,Dameon Pierce,HOU,14,31,2.2,10,0,1,3,3,28,9.3,0,0,1,11.9,11.9,9.3%,2023,RB,3
17,Clyde Edwards-Helaire,NO,15,55,3.7,16,0,1,1,1,2,2.0,0,0,1,11.7,11.7,7.2%,2023,RB,3
18,James Cook,BUF,15,98,6.5,34,1,0,2,3,14,7.0,0,0,1,11.2,11.2,93.1%,2023,RB,3
19,Rico Dowdle,DAL,4,21,5.3,10,0,0,3,3,25,8.3,1,0,1,10.6,10.6,73.9%,2023,RB,3
20,Ezekiel Elliott,FA,16,80,5.0,14,0,0,1,1,7,7.0,0,0,1,8.7,8.7,20.4%,2023,RB,3
21,Jahmyr Gibbs,DET,17,80,4.7,21,1,0,1,2,2,2.0,0,0,1,8.2,8.2,97.5%,2023,RB,3
22,Latavius Murray,FA,5,15,3.0,7,0,1,1,1,6,6.0,0,0,1,8.1,8.1,0.0%,2023,RB,3
23,Josh Jacobs,GB,17,62,3.6,10,0,0,3,5,18,6.0,0,0,1,8.0,8.0,96.3%,2023,RB,3
24,Matt Breida,FA,4,17,4.3,8,0,1,3,3,1,0.3,0,0,1,7.8,7.8,0.0%,2023,RB,3
25,Brian Robinson Jr.,WAS,10,70,7.0,23,1,0,0,0,0,0,0,0,1,7.0,7.0,84.9%,2023,RB,3
26,Tank Bigsby,JAC,2,10,5.0,9,0,1,0,1,0,0,0,0,1,7.0,7.0,49.4%,2023,RB,3
27,Chris Brooks,GB,9,66,7.3,52,1,0,0,0,0,0,0,0,1,6.6,6.6,0.7%,2023,RB,3
28,Najee Harris,PIT,19,65,3.4,17,0,0,0,1,0,0,0,0,1,6.5,6.5,85.5%,2023,RB,3
29,Kyren Williams,LAR,10,38,3.8,9,0,0,2,7,27,13.5,0,0,1,6.5,6.5,94.2%,2023,RB,3
30,Javonte Williams,DEN,11,42,3.8,16,0,0,2,3,23,11.5,0,0,1,6.5,6.5,69.2%,2023,RB,3
31,Rhamondre Stevenson,NE,19,59,3.1,10,0,0,1,4,3,3.0,0,0,1,6.2,6.2,80.6%,2023,RB,3
32,Nick Bawden,FA,1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%,2023,RB,3
33,Bijan Robinson,ATL,10,33,3.3,11,0,0,4,6,27,6.8,0,0,1,6.0,6.0,94.6%,2023,RB,3
34,Melvin Gordon III,FA,10,32,3.2,15,0,0,2,2,23,11.5,0,0,1,5.5,5.5,0.1%,2023,RB,3
35,Jaylen Warren,PIT,8,29,3.6,11,0,0,3,4,23,7.7,0,0,1,5.2,5.2,68.2%,2023,RB,3
36,Tony Jones Jr.,FA,8,31,3.9,19,0,0,4,4,21,5.3,0,0,1,5.2,5.2,0.0%,2023,RB,3
37,Gus Edwards,LAC,11,51,4.6,14,0,0,0,0,0,0,0,0,1,5.1,5.1,45.3%,2023,RB,3
38,Roschon Johnson,CHI,8,38,4.8,11,0,0,2,2,11,5.5,0,0,1,4.9,4.9,16.7%,2023,RB,3
39,Kenneth Gainwell,PHI,14,43,3.1,8,0,0,1,2,5,5.0,0,0,1,4.8,4.8,11.7%,2023,RB,3
40,Devin Singletary,NYG,9,41,4.6,14,0,0,2,2,4,2.0,0,0,1,4.5,4.5,43.6%,2023,RB,3
41,Zach Charbonnet,SEA,9,46,5.1,12,0,0,1,2,-1,-1.0,0,0,1,4.5,4.5,76.5%,2023,RB,3
42,Elijah Mitchell,SF,11,42,3.8,18,0,0,3,3,2,0.7,0,0,1,4.4,4.4,5.5%,2023,RB,3
43,Rachaad White,TB,14,38,2.7,12,0,0,3,3,24,8.0,0,1,1,4.2,4.2,85.8%,2023,RB,3
44,Gary Brightwell,CIN,4,5,1.3,2,0,0,2,3,31,15.5,0,0,1,3.6,3.6,0.0%,2023,RB,3
45,Kareem Hunt,KC,5,13,2.6,5,0,0,2,3,22,11.0,0,0,1,3.5,3.5,48.5%,2023,RB,3
46,Kendre Miller,NO,9,34,3.8,10,0,0,1,1,0,0.0,0,0,1,3.4,3.4,37.7%,2023,RB,3
47,AJ Dillon,GB,11,33,3.0,14,0,0,0,0,0,0,0,0,1,3.3,3.3,3.7%,2023,RB,3
48,Ty Chandler,MIN,3,27,9.0,12,0,0,1,2,4,4.0,0,0,1,3.1,3.1,13.5%,2023,RB,3
49,Tyler Allgeier,ATL,7,12,1.7,5,0,0,2,3,17,8.5,0,0,1,2.9,2.9,36.7%,2023,RB,3
50,Patrick Taylor Jr.,SF,3,6,2.0,4,0,0,3,4,23,7.7,0,0,1,2.9,2.9,16.6%,2023,RB,3
51,Dalvin Cook,FA,8,18,2.3,5,0,0,3,3,11,3.7,0,0,1,2.9,2.9,0.9%,2023,RB,3
52,Breece Hall,NYJ,12,18,1.5,7,0,0,1,2,9,9.0,0,0,1,2.7,2.7,91.6%,2023,RB,3
53,Pierre Strong Jr.,CLE,6,27,4.5,9,0,0,0,0,0,0,0,0,1,2.7,2.7,0.7%,2023,RB,3
54,Samaje Perine,KC,3,9,3.0,3,0,0,2,3,15,7.5,0,0,1,2.4,2.4,4.2%,2023,RB,3
55,Hunter Luepke,DAL,1,9,9.0,9,0,0,1,1,12,12.0,0,0,1,2.1,2.1,0.1%,2023,RB,3
56,Keaontay Ingram,KC,5,13,2.6,8,0,0,1,1,8,8.0,0,0,1,2.1,2.1,0.0%,2023,RB,3
57,Trey Sermon,IND,5,17,3.4,5,0,0,1,2,4,4.0,0,0,1,2.1,2.1,3.7%,2023,RB,3
58,Derrick Henry,BAL,11,20,1.8,9,0,0,0,0,0,0,0,0,1,2.0,2.0,97.5%,2023,RB,3
59,Joshua Kelley,TEN,11,12,1.1,4,0,0,1,1,5,5.0,0,0,1,1.7,1.7,0.0%,2023,RB,3
60,Ameer Abdullah,LV,0,0,0,0,0,0,2,3,16,8.0,0,0,1,1.6,1.6,25.1%,2023,RB,3
61,Craig Reynolds,DET,4,15,3.8,8,0,0,0,0,0,0,0,0,1,1.5,1.5,3.5%,2023,RB,3
62,Damien Harris,FA,5,15,3.0,7,0,0,0,0,0,0,0,0,1,1.5,1.5,9.0%,2023,RB,3
63,Jaleel McLaughlin,DEN,5,15,3.0,7,0,0,0,0,0,0,0,0,1,1.5,1.5,25.7%,2023,RB,3
64,Khalil Herbert,CIN,7,31,4.4,11,0,0,2,2,4,2.0,0,1,1,1.5,1.5,11.3%,2023,RB,3
65,Zonovan Knight,NYJ,3,13,4.3,8,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2023,RB,3
66,D'Ernest Johnson,JAC,3,6,2.0,3,0,0,2,2,6,3.0,0,0,1,1.2,1.2,1.1%,2023,RB,3
67,Emanuel Wilson,GB,2,6,3.0,4,0,0,1,1,6,6.0,0,0,1,1.2,1.2,4.8%,2023,RB,3
68,Jordan Mason,SF,3,11,3.7,5,0,0,0,0,0,0,0,0,1,1.1,1.1,27.7%,2023,RB,3
69,Kenyan Drake,FA,1,0,0.0,0,0,0,2,3,31,15.5,0,1,1,1.1,1.1,1.1%,2023,RB,3
70,Tyjae Spears,TEN,4,6,1.5,5,0,0,4,4,3,0.8,0,0,1,0.9,0.9,60.2%,2023,RB,3
71,C.J. Ham,MIN,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.6%,2023,RB,3
72,Isaiah Spiller,LV,2,7,3.5,6,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,RB,3
73,DeeJay Dallas,ARI,2,7,3.5,8,0,0,1,1,-2,-2.0,0,0,1,0.5,0.5,0.3%,2023,RB,3
74,Chuba Hubbard,CAR,1,2,2.0,2,0,0,2,3,2,1.0,0,0,1,0.4,0.4,73.0%,2023,RB,3
75,Antonio Gibson,NE,2,17,8.5,13,0,0,3,5,7,2.3,0,1,1,0.4,0.4,22.5%,2023,RB,3
76,Trayveon Williams,CIN,1,4,4.0,4,0,0,0,2,0,0,0,0,1,0.4,0.4,0.5%,2023,RB,3
77,Kyle Juszczyk,SF,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.2%,2023,RB,3
78,Michael Carter,ARI,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,14.7%,2023,RB,3
79,Emari Demercado,ARI,2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.5%,2023,RB,3
80,Sean Tucker,TB,2,1,0.5,2,0,0,0,0,0,0,0,0,1,0.1,0.1,5.4%,2023,RB,3
81,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
82,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
83,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
84,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,30.0%,2023,RB,3
85,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
86,Chase Brown,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,85.5%,2023,RB,3
87,Derek Parish,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
88,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2023,RB,3
89,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
90,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2023,RB,3
91,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
92,Chris Rodriguez Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.2%,2023,RB,3
93,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,3
94,Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,3
95,Royce Freeman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
96,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,RB,3
97,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2023,RB,3
98,Alec Ingold,MIA,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,3
99,Qadree Ollison,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
100,Jason Cabinda,FA,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,RB,3
101,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2023,RB,3
102,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
103,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,3
104,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,3
