Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,C.J. Uzomah,PHI,5,6,95,19.0,31,3,2,0,0,0,0,1,21.5,21.5,0.0%,2021,TE,4
2,Mo Alie-Cox,IND,3,5,42,14.0,28,1,2,0,0,0,0,1,16.2,16.2,0.6%,2021,TE,4
3,Dawson Knox,BUF,5,8,37,7.4,25,1,2,0,0,0,0,1,15.7,15.7,11.4%,2021,TE,4
4,Jared Cook,FA,6,7,70,11.7,22,1,1,0,0,0,0,1,13.0,13.0,0.0%,2021,TE,4
5,Maxx Williams,FA,5,5,66,13.2,25,1,1,0,0,0,0,1,12.6,12.6,0.0%,2021,TE,4
6,Dalton Schultz,HOU,6,8,58,9.7,18,0,1,0,0,0,0,1,11.8,11.8,54.4%,2021,TE,4
7,Mike Gesicki,CIN,5,6,57,11.4,22,2,1,0,0,0,0,1,11.7,11.7,29.2%,2021,TE,4
8,Dallas Goedert,PHI,5,5,56,11.2,21,1,1,0,0,0,0,1,11.6,11.6,57.2%,2021,TE,4
9,Darren Waller,FA,4,7,50,12.5,21,1,1,0,0,0,0,1,11.0,11.0,1.1%,2021,TE,4
10,Noah Fant,SEA,6,10,46,7.7,14,0,1,0,0,0,0,1,10.6,10.6,21.1%,2021,TE,4
11,Hunter Henry,NE,4,5,32,8.0,11,0,1,0,0,0,0,1,9.2,9.2,53.6%,2021,TE,4
12,Ross Dwelley,ATL,1,1,21,21.0,21,1,1,0,0,0,0,1,8.1,8.1,0.0%,2021,TE,4
13,Juwan Johnson,NO,2,3,20,10.0,15,0,1,0,0,0,0,1,8.0,8.0,19.4%,2021,TE,4
14,Blake Jarwin,FA,1,3,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8,4.0%,2021,TE,4
15,Donald Parham Jr.,PIT,2,3,17,8.5,13,0,1,0,0,0,0,1,7.7,7.7,1.9%,2021,TE,4
16,Jonnu Smith,MIA,3,5,14,4.7,12,0,1,0,0,0,0,1,7.4,7.4,77.6%,2021,TE,4
17,Mark Andrews,BAL,5,8,67,13.4,24,1,0,0,0,0,0,1,6.7,6.7,89.5%,2021,TE,4
18,Zach Ertz,WAS,6,8,60,10.0,19,0,0,0,0,0,0,1,6.0,6.0,57.5%,2021,TE,4
19,Kyle Pitts,ATL,4,9,50,12.5,15,0,0,0,0,0,0,1,5.0,5.0,73.0%,2021,TE,4
