Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,George Kittle,SF,7,8,76,10.9,25,1,1,0,0,0,0,1,13.6,13.6,91.9%,2024,TE,2
2,Trey McBride,ARI,6,6,67,11.2,21,1,0,0,0,0,0,1,12.7,12.7,91.9%,2024,TE,2
3,Hunter Henry,NE,8,12,109,13.6,35,1,0,0,0,0,0,1,10.9,10.9,53.6%,2024,TE,2
4,Brock Bowers,LV,9,9,98,10.9,27,2,0,0,0,0,0,1,9.8,9.8,91.6%,2024,TE,2
5,Mike Gesicki,CIN,7,9,91,13.0,37,1,0,0,0,0,0,1,9.1,9.1,29.2%,2024,TE,2
6,Elijah Higgins,ARI,1,1,18,18.0,18,0,1,0,0,0,0,1,7.8,7.8,1.0%,2024,TE,2
7,Darnell Washington,PIT,1,1,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5,3.2%,2024,TE,2
8,Brenton Strange,JAC,3,6,65,21.7,30,2,0,0,0,0,0,1,6.5,6.5,19.5%,2024,TE,2
9,Zach Ertz,WAS,4,4,62,15.5,21,2,0,0,0,0,0,1,6.2,6.2,57.5%,2024,TE,2
10,Jonnu Smith,MIA,6,7,53,8.8,15,0,0,0,0,0,0,1,5.3,5.3,77.6%,2024,TE,2
11,Mark Andrews,BAL,4,5,51,12.8,16,0,0,0,0,0,0,1,5.1,5.1,89.5%,2024,TE,2
12,Luke Schoonmaker,DAL,6,6,43,7.2,15,0,0,0,0,0,0,1,4.3,4.3,4.6%,2024,TE,2
13,Pat Freiermuth,PIT,4,4,39,9.8,14,0,0,0,0,0,0,1,3.9,3.9,63.9%,2024,TE,2
14,Dallas Goedert,PHI,3,4,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8,57.2%,2024,TE,2
15,Dalton Kincaid,BUF,4,4,33,8.3,9,0,0,0,0,0,0,1,3.3,3.3,78.8%,2024,TE,2
16,Erick All Jr.,CIN,4,4,32,8.0,19,0,0,0,0,0,0,1,3.2,3.2,2.9%,2024,TE,2
17,Will Dissly,LAC,3,3,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,22.8%,2024,TE,2
18,Drew Sample,CIN,3,3,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8,0.9%,2024,TE,2
19,Cole Kmet,CHI,4,5,27,6.8,12,0,0,0,0,0,0,1,2.7,2.7,42.7%,2024,TE,2
20,Isaiah Likely,BAL,2,3,26,13.0,15,0,0,0,0,0,0,1,2.6,2.6,34.2%,2024,TE,2
21,Eric Saubert,SF,2,2,26,13.0,14,0,0,0,0,0,0,1,2.6,2.6,1.0%,2024,TE,2
22,Tommy Tremble,CAR,3,4,23,7.7,12,0,0,0,0,0,0,1,2.3,2.3,1.4%,2024,TE,2
23,Mo Alie-Cox,IND,1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.6%,2024,TE,2
24,Dalton Schultz,HOU,2,3,21,10.5,16,0,0,0,0,0,0,1,2.1,2.1,54.4%,2024,TE,2
25,Kyle Pitts,ATL,3,4,20,6.7,11,0,0,0,0,0,0,1,2.0,2.0,73.0%,2024,TE,2
26,Grant Calcaterra,PHI,2,2,19,9.5,15,0,0,0,0,0,0,1,1.9,1.9,4.3%,2024,TE,2
27,Taysom Hill,NO,1,1,1,1.0,1,0,0,3,18,0,0,1,1.9,1.9,27.7%,2024,TE,2
28,Cade Stover,HOU,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,4.5%,2024,TE,2
29,Greg Dulcich,NYG,3,8,16,5.3,9,0,0,0,0,0,0,1,1.6,1.6,4.7%,2024,TE,2
30,Tucker Kraft,GB,2,2,16,8.0,17,0,0,0,0,0,0,1,1.6,1.6,63.4%,2024,TE,2
31,Chig Okonkwo,TEN,3,3,16,5.3,8,0,0,0,0,0,0,1,1.6,1.6,34.6%,2024,TE,2
32,Noah Fant,SEA,1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,21.1%,2024,TE,2
33,Luke Farrell,JAC,2,2,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.0%,2024,TE,2
34,Josh Whyle,TEN,2,2,13,6.5,12,0,0,0,0,0,0,1,1.3,1.3,1.2%,2024,TE,2
35,Sam LaPorta,DET,2,3,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,93.3%,2024,TE,2
36,Drew Ogletree,IND,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,1.1%,2024,TE,2
37,Johnny Mundt,MIN,2,3,12,6.0,6,0,0,0,0,0,0,1,1.2,1.2,0.6%,2024,TE,2
38,Colby Parkinson,LAR,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,9.6%,2024,TE,2
39,Michael Mayer,LV,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,13.6%,2024,TE,2
40,Jordan Akins,CLE,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.2%,2024,TE,2
41,Tyler Conklin,NYJ,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,19.2%,2024,TE,2
42,Kylen Granson,IND,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.2%,2024,TE,2
43,Durham Smythe,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.1%,2024,TE,2
44,Ja'Tavion Sanders,CAR,2,2,8,4.0,6,0,0,0,0,0,0,1,0.8,0.8,14.6%,2024,TE,2
45,Jared Wiley,KC,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.5%,2024,TE,2
46,Luke Musgrave,GB,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,18.1%,2024,TE,2
47,Travis Kelce,KC,1,3,5,5.0,5,0,0,1,1,0,0,1,0.6,0.6,94.1%,2024,TE,2
48,Hayden Hurst,LAC,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,2.7%,2024,TE,2
49,Austin Hooper,NE,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.9%,2024,TE,2
50,John Bates,WAS,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.1%,2024,TE,2
51,Charlie Kolar,BAL,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2024,TE,2
52,Brevin Jordan,HOU,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.7%,2024,TE,2
53,Gerald Everett,FA,2,3,1,0.5,2,0,0,0,0,0,0,1,0.1,0.1,1.4%,2024,TE,2
54,Tre' McKitty,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
55,Hunter Long,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,2
56,Jake Ferguson,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5%,2024,TE,2
57,Dominique Dafney,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
58,Matt Orzech,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
59,Parker Hesse,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,2
60,Josiah Deguara,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
61,Noah Gray,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,22.5%,2024,TE,2
62,Adam Trautman,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,TE,2
63,Harrison Bryant,LV,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,2
64,Dalton Keene,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
65,Dawson Knox,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.4%,2024,TE,2
66,Irv Smith Jr.,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
67,Tyree Jackson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
68,Josh Oliver,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2024,TE,2
69,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
70,Mitchell Fraboni,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
71,Donald Parham Jr.,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9%,2024,TE,2
72,Jody Fortson Jr.,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
73,Stephen Carlson,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
74,Juwan Johnson,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.4%,2024,TE,2
75,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,TE,2
76,Lawrence Cager,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
77,Tyler Davis,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
78,Giovanni Ricci,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,2
