Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
29,Clyde Edwards-Helaire,NO,9,32,3.6,9,0,0,2,4,18,9.0,0,0,1,7.0,7.0,7.2%,2021,RB,15
30,Jordan Howard,FA,15,69,4.6,15,0,0,0,0,0,0,0,0,1,6.9,6.9,0.0%,2021,RB,15
31,Nyheim Hines,FA,0,0,0,0,0,0,1,2,8,8.0,1,0,1,6.8,6.8,0.1%,2021,RB,15
32,Leonard Fournette,FA,9,34,3.8,8,0,0,7,7,33,4.7,0,0,1,6.7,6.7,2.1%,2021,RB,15
33,David Montgomery,DET,18,60,3.3,16,0,0,5,6,23,4.6,0,1,1,6.3,6.3,75.4%,2021,RB,15
34,Melvin Gordon III,FA,15,53,3.5,13,0,0,1,1,8,8.0,0,0,1,6.1,6.1,0.1%,2021,RB,15
35,Joe Mixon,HOU,17,58,3.4,12,0,0,1,1,2,2.0,0,0,1,6.0,6.0,93.9%,2021,RB,15
36,Dontrell Hilliard,FA,9,49,5.4,15,0,0,4,6,10,2.5,0,0,1,5.9,5.9,0.0%,2021,RB,15
37,Myles Gaskin,FA,10,54,5.4,30,1,0,0,0,0,0,0,0,1,5.4,5.4,0.0%,2021,RB,15
38,Saquon Barkley,PHI,15,50,3.3,6,0,0,4,8,24,6.0,0,1,1,5.4,5.4,97.8%,2021,RB,15
39,Chase Edmonds,TB,6,53,8.8,23,1,0,0,1,0,0,0,0,1,5.3,5.3,0.1%,2021,RB,15
40,Latavius Murray,FA,7,48,6.9,16,0,0,1,3,3,3.0,0,0,1,5.1,5.1,0.0%,2021,RB,15
41,Jeremy McNichols,WAS,6,26,4.3,9,0,0,3,3,25,8.3,0,0,1,5.1,5.1,3.0%,2021,RB,15
42,Tevin Coleman,FA,8,50,6.3,20,1,0,0,0,0,0,0,0,1,5.0,5.0,0.0%,2021,RB,15
43,Rex Burkhead,FA,16,41,2.6,8,0,0,1,3,6,6.0,0,0,1,4.7,4.7,10.0%,2021,RB,15
44,Peyton Barber,FA,5,34,6.8,19,0,0,1,1,12,12.0,0,0,1,4.6,4.6,1.0%,2021,RB,15
45,Rashaad Penny,FA,11,39,3.5,10,0,0,2,2,5,2.5,0,0,1,4.4,4.4,0.0%,2021,RB,15
46,Brandon Bolden,FA,4,3,0.8,3,0,0,3,5,41,13.7,0,0,1,4.4,4.4,0.0%,2021,RB,15
47,Samaje Perine,KC,4,30,7.5,22,1,0,2,2,13,6.5,0,0,1,4.3,4.3,4.2%,2021,RB,15
48,Chuba Hubbard,CAR,8,40,5.0,21,1,0,1,1,1,1.0,0,0,1,4.1,4.1,73.0%,2021,RB,15
49,Rhamondre Stevenson,NE,10,36,3.6,13,0,0,1,1,4,4.0,0,0,1,4.0,4.0,80.6%,2021,RB,15
50,Khalil Herbert,CIN,0,0,0,0,0,0,3,4,34,11.3,0,0,1,3.4,3.4,11.3%,2021,RB,15
51,Kene Nwangwu,NYJ,3,33,11.0,19,0,0,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,RB,15
52,Alvin Kamara,NO,11,18,1.6,8,0,0,2,6,13,6.5,0,0,1,3.1,3.1,87.9%,2021,RB,15
53,David Johnson,FA,6,24,4.0,6,0,0,1,1,3,3.0,0,0,1,2.7,2.7,0.0%,2021,RB,15
54,Darrell Henderson Jr.,FA,6,23,3.8,6,0,0,2,2,4,2.0,0,0,1,2.7,2.7,5.0%,2021,RB,15
55,Najee Harris,PIT,12,18,1.5,7,0,0,2,5,8,4.0,0,0,1,2.6,2.6,85.5%,2021,RB,15
56,Devonta Freeman,FA,6,22,3.7,7,0,0,1,1,2,2.0,0,0,1,2.4,2.4,0.0%,2021,RB,15
57,Cordarrelle Patterson,PIT,11,18,1.6,4,0,0,2,2,5,2.5,0,0,1,2.3,2.3,1.6%,2021,RB,15
58,Mike Davis,FA,6,21,3.5,7,0,0,0,1,0,0,0,0,1,2.1,2.1,1.0%,2021,RB,15
59,Michael Carter,ARI,8,18,2.3,6,0,0,1,2,2,2.0,0,0,1,2.0,2.0,14.7%,2021,RB,15
60,Ke'Shawn Vaughn,FA,3,19,6.3,17,0,0,0,2,0,0,0,0,1,1.9,1.9,0.1%,2021,RB,15
61,Mark Ingram II,FA,9,10,1.1,6,0,0,2,2,8,4.0,0,0,1,1.8,1.8,3.0%,2021,RB,15
62,Demetric Felton Jr.,WAS,0,0,0,0,0,0,3,4,16,5.3,0,0,1,1.6,1.6,0.0%,2021,RB,15
63,D'Ernest Johnson,JAC,1,-2,-2.0,0,0,0,4,4,17,4.3,0,0,1,1.5,1.5,1.1%,2021,RB,15
64,Jonathan Ward,PIT,1,6,6.0,6,0,0,1,2,9,9.0,0,0,1,1.5,1.5,0.0%,2021,RB,15
65,Austin Walter,FA,2,12,6.0,11,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,15
66,Darrel Williams,FA,5,12,2.4,11,0,0,0,1,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,15
67,Jermar Jefferson,FA,5,9,1.8,6,0,0,0,0,0,0,0,0,1,0.9,0.9,0.6%,2021,RB,15
68,Royce Freeman,FA,3,8,2.7,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,RB,15
69,Qadree Ollison,FA,1,3,3.0,3,0,0,1,1,4,4.0,0,0,1,0.7,0.7,0.0%,2021,RB,15
70,Dare Ogunbowale,HOU,1,1,1.0,1,0,0,1,2,5,5.0,0,0,1,0.6,0.6,1.0%,2021,RB,15
71,Jonathan Williams,FA,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,15
72,Gabe Nabers,FA,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.6%,2021,RB,15
73,C.J. Ham,MIN,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.6%,2021,RB,15
74,Matt Breida,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2021,RB,15
75,Joshua Kelley,TEN,7,21,3.0,7,0,0,0,0,0,0,0,1,1,0.1,0.1,0.0%,2021,RB,15
76,Larry Rountree III,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
77,Sandro Platzgummer,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,15
78,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,15
79,Kenneth Gainwell,PHI,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,11.7%,2021,RB,15
80,Jason Cabinda,FA,0,0,0,0,0,0,1,1,6,6.0,1,0,1,0.0,0.0,1.1%,2021,RB,15
81,Brandin Bryant,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
82,Brian Hill,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
83,Elijhaa Penny,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
84,Corey Clement,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
85,Alex Armah Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
86,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
87,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
88,Sutton Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
89,Benny Snell Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
90,Jalen Richard,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,15
91,Damien Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
92,Ty Montgomery II,FA,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,15
93,JaMycal Hasty,NE,1,13,13.0,13,0,0,1,1,3,3.0,0,1,1,-0.4,-0.4,0.7%,2021,RB,15
94,Godwin Igwebuike,FA,2,0,0.0,0,0,0,2,2,11,5.5,0,1,1,-0.9,-0.9,0.0%,2021,RB,15
