Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jordan Addison,MIN,7,10,123,17.6,60,2,2,0,0,0,0,1,24.3,24.3,85.1%,2023,WR,7
2,A.J. Brown,PHI,10,15,137,13.7,42,2,1,0,0,0,0,1,19.7,19.7,96.7%,2023,WR,7
3,Josh Downs,IND,5,6,125,25.0,59,3,1,0,0,0,0,1,18.5,18.5,62.9%,2023,WR,7
4,Puka Nacua,LAR,8,12,154,19.3,36,5,0,0,0,0,0,1,15.4,15.4,95.5%,2023,WR,7
5,Tyreek Hill,MIA,11,15,88,8.0,27,1,1,0,0,0,0,1,14.8,14.8,92.8%,2023,WR,7
6,Marquez Valdes-Scantling,NO,3,5,84,28.0,46,2,1,0,0,0,0,1,14.4,14.4,17.7%,2023,WR,7
7,Michael Pittman Jr.,IND,2,5,83,41.5,75,1,1,0,0,0,0,1,14.3,14.3,70.7%,2023,WR,7
8,Mike Evans,TB,6,8,82,13.7,40,1,1,0,0,0,0,1,14.2,14.2,94.8%,2023,WR,7
9,Courtland Sutton,DEN,6,6,76,12.7,33,1,1,0,0,0,0,1,13.6,13.6,84.6%,2023,WR,7
10,Joshua Palmer,LAC,5,7,133,26.6,60,3,0,0,0,0,0,1,13.3,13.3,18.9%,2023,WR,7
11,Christian Kirk,JAC,6,6,90,15.0,44,1,1,0,0,0,1,1,13.0,13.0,34.9%,2023,WR,7
12,Jaxon Smith-Njigba,SEA,4,7,63,15.8,28,1,1,0,0,0,0,1,12.3,12.3,85.4%,2023,WR,7
13,Jake Bobo,SEA,4,5,61,15.3,31,1,1,0,0,0,0,1,12.1,12.1,1.2%,2023,WR,7
14,Rashee Rice,KC,5,6,60,12.0,37,1,1,0,0,0,0,1,12.0,12.0,42.8%,2023,WR,7
15,Stefon Diggs,HOU,6,12,58,9.7,25,1,1,0,0,0,0,1,11.8,11.8,46.3%,2023,WR,7
16,Jakobi Meyers,LV,7,13,50,7.1,15,0,1,0,0,0,0,1,11.0,11.0,72.7%,2023,WR,7
17,George Pickens,PIT,5,8,107,21.4,31,3,0,0,0,0,0,1,10.7,10.7,88.7%,2023,WR,7
18,Kendrick Bourne,NE,6,7,63,10.5,33,1,1,0,0,0,1,1,10.3,10.3,4.0%,2023,WR,7
19,Amon-Ra St. Brown,DET,13,19,102,7.8,15,0,0,0,0,0,0,1,10.2,10.2,97.2%,2023,WR,7
20,Michael Thomas,FA,3,7,42,14.0,17,0,1,0,0,0,0,1,10.2,10.2,0.7%,2023,WR,7
21,Tutu Atwell,LAR,1,2,31,31.0,31,1,1,0,0,0,0,1,9.1,9.1,5.2%,2023,WR,7
22,Terry McLaurin,WAS,6,9,90,15.0,31,2,0,0,0,0,0,1,9.0,9.0,91.3%,2023,WR,7
23,Romeo Doubs,GB,2,5,30,15.0,16,0,1,0,0,0,0,1,9.0,9.0,47.5%,2023,WR,7
24,Jayden Reed,GB,3,4,21,7.0,12,0,1,0,0,0,0,1,8.1,8.1,82.1%,2023,WR,7
25,Diontae Johnson,BAL,5,6,79,15.8,39,1,0,0,0,0,0,1,7.9,7.9,39.6%,2023,WR,7
26,Zay Flowers,BAL,4,6,75,18.8,46,2,0,0,0,0,0,1,7.5,7.5,90.3%,2023,WR,7
27,Jalin Hyatt,NYG,2,5,75,37.5,42,2,0,0,0,0,0,1,7.5,7.5,5.3%,2023,WR,7
28,DeMario Douglas,NE,4,6,54,13.5,19,0,0,1,20,0,0,1,7.4,7.4,28.9%,2023,WR,7
29,Nelson Agholor,BAL,1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,1.2%,2023,WR,7
30,Brandon Powell,MIN,4,5,64,16.0,27,1,0,1,5,0,0,1,6.9,6.9,0.8%,2023,WR,7
31,Chris Godwin,TB,6,12,66,11.0,33,1,0,0,0,0,0,1,6.6,6.6,45.3%,2023,WR,7
32,Jerry Jeudy,CLE,5,5,64,12.8,18,0,0,0,0,0,0,1,6.4,6.4,72.7%,2023,WR,7
33,Jaylen Waddle,MIA,6,6,63,10.5,16,0,0,0,0,0,0,1,6.3,6.3,79.3%,2023,WR,7
34,Elijah Moore,CLE,4,7,59,14.8,30,1,0,0,0,0,0,1,5.9,5.9,17.4%,2023,WR,7
35,Davante Adams,FA,7,12,57,8.1,15,0,0,0,0,0,0,1,5.7,5.7,91.0%,2023,WR,7
36,Brandon Aiyuk,SF,5,6,57,11.4,25,1,0,0,0,0,0,1,5.7,5.7,43.5%,2023,WR,7
37,Chris Olave,NO,7,15,57,8.1,14,0,0,0,0,0,0,1,5.7,5.7,68.4%,2023,WR,7
38,Keenan Allen,CHI,4,9,55,13.8,26,1,0,0,0,0,0,1,5.5,5.5,76.2%,2023,WR,7
39,Jauan Jennings,SF,5,9,54,10.8,18,0,0,0,0,0,0,1,5.4,5.4,70.3%,2023,WR,7
40,Drake London,ATL,6,7,54,9.0,15,0,0,0,0,0,0,1,5.4,5.4,91.6%,2023,WR,7
41,DJ Moore,CHI,8,9,54,6.8,15,0,0,0,0,0,0,1,5.4,5.4,86.7%,2023,WR,7
42,Alec Pierce,IND,3,3,53,17.7,32,1,0,0,0,0,0,1,5.3,5.3,18.9%,2023,WR,7
43,DeVonta Smith,PHI,4,5,49,12.3,25,1,0,0,0,0,0,1,4.9,4.9,89.2%,2023,WR,7
44,Odell Beckham Jr.,FA,5,7,49,9.8,20,1,0,0,0,0,0,1,4.9,4.9,2.6%,2023,WR,7
45,Marquise Brown,KC,3,7,49,16.3,21,1,0,0,0,0,0,1,4.9,4.9,40.3%,2023,WR,7
46,Cooper Kupp,LAR,2,7,29,14.5,24,1,0,0,0,0,0,1,4.9,4.9,90.9%,2023,WR,7
47,Cedrick Wilson Jr.,NO,2,3,48,24.0,29,1,0,0,0,0,0,1,4.8,4.8,0.7%,2023,WR,7
48,K.J. Osborn,WAS,5,6,47,9.4,18,0,0,0,0,0,0,1,4.7,4.7,1.3%,2023,WR,7
49,Scotty Miller,FA,1,1,46,46.0,46,1,0,0,0,0,0,1,4.6,4.6,0.1%,2023,WR,7
50,Jahan Dotson,PHI,5,8,43,8.6,10,0,0,0,0,0,0,1,4.3,4.3,11.0%,2023,WR,7
51,Josh Reynolds,JAC,2,3,43,21.5,22,2,0,0,0,0,0,1,4.3,4.3,1.6%,2023,WR,7
52,Tyler Lockett,FA,4,5,38,9.5,15,0,0,0,0,0,0,1,3.8,3.8,44.2%,2023,WR,7
53,Rashod Bateman,BAL,2,3,36,18.0,20,1,0,0,0,0,0,1,3.6,3.6,35.3%,2023,WR,7
54,Khalil Shakir,BUF,4,4,35,8.8,13,0,0,0,0,0,0,1,3.5,3.5,74.4%,2023,WR,7
55,Jamal Agnew,FA,4,6,36,9.0,14,0,0,1,-1,0,0,1,3.5,3.5,0.0%,2023,WR,7
56,Darnell Mooney,ATL,4,5,32,8.0,11,0,0,1,2,0,0,1,3.4,3.4,67.9%,2023,WR,7
57,Tyler Scott,CHI,2,3,19,9.5,13,0,0,2,14,0,0,1,3.3,3.3,1.1%,2023,WR,7
58,Rashid Shaheed,NO,4,8,28,7.0,12,0,0,1,4,0,0,1,3.2,3.2,31.4%,2023,WR,7
59,Christian Watson,GB,3,5,27,9.0,23,1,0,0,0,0,0,1,2.7,2.7,51.0%,2023,WR,7
60,Michael Wilson,ARI,3,5,26,8.7,11,0,0,0,0,0,0,1,2.6,2.6,16.9%,2023,WR,7
61,Rondale Moore,ATL,2,4,2,1.0,4,0,0,4,24,0,0,1,2.6,2.6,2.8%,2023,WR,7
62,Curtis Samuel,BUF,4,8,25,6.3,18,0,0,0,0,0,0,1,2.5,2.5,17.8%,2023,WR,7
63,Derius Davis,LAC,1,2,10,10.0,10,0,0,3,14,0,0,1,2.4,2.4,0.8%,2023,WR,7
64,Dontayvion Wicks,GB,1,1,17,17.0,17,0,0,1,1,0,0,1,2.4,2.4,23.2%,2023,WR,7
65,Marquise Goodwin,FA,1,2,6,6.0,6,0,0,1,17,0,0,1,2.3,2.3,0.0%,2023,WR,7
66,Amari Cooper,BUF,2,8,22,11.0,13,0,0,0,0,0,0,1,2.2,2.2,75.3%,2023,WR,7
67,Donovan Peoples-Jones,FA,2,3,22,11.0,17,0,0,0,0,0,0,1,2.2,2.2,0.0%,2023,WR,7
68,Darius Slayton,NYG,1,2,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,9.9%,2023,WR,7
69,Wan'Dale Robinson,NYG,1,2,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,36.9%,2023,WR,7
70,Quentin Johnston,LAC,1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,50.5%,2023,WR,7
71,Kalif Raymond,DET,2,2,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0,2.6%,2023,WR,7
72,Ray-Ray McCloud III,ATL,2,3,20,10.0,11,0,0,0,0,0,0,1,2.0,2.0,16.2%,2023,WR,7
73,KhaDarel Hodge,ATL,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.1%,2023,WR,7
74,Tre Tucker,LV,2,3,16,8.0,12,0,0,1,2,0,0,1,1.8,1.8,12.3%,2023,WR,7
75,Tim Jones,JAC,2,2,17,8.5,13,0,0,0,0,0,0,1,1.7,1.7,0.0%,2023,WR,7
76,Byron Pringle,FA,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2023,WR,7
77,Skyy Moore,KC,2,3,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.1%,2023,WR,7
78,Hunter Renfrow,FA,2,3,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2023,WR,7
79,Isaiah Hodgins,SF,2,4,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2023,WR,7
80,Kadarius Toney,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.7%,2023,WR,7
81,Jalen Reagor,LAC,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2023,WR,7
82,Deonte Harty,BAL,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.1%,2023,WR,7
83,DeVante Parker,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2023,WR,7
84,Allen Robinson II,DET,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.8%,2023,WR,7
85,Braxton Berrios,MIA,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.8%,2023,WR,7
86,Isaiah McKenzie,FA,0,0,0,0,0,0,0,1,7,0,0,1,0.7,0.7,0.0%,2023,WR,7
87,Trishton Jackson,ARI,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,WR,7
88,Gabe Davis,JAC,1,5,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,18.0%,2023,WR,7
89,Mecole Hardman Jr.,KC,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.2%,2023,WR,7
90,Van Jefferson,PIT,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.5%,2023,WR,7
91,Trent Sherfield Sr.,MIN,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%,2023,WR,7
92,Calvin Ridley,TEN,1,4,5,5.0,5,0,0,1,0,0,0,1,0.5,0.5,77.8%,2023,WR,7
93,Trey Palmer,TB,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,2.4%,2023,WR,7
94,Samori Toure,CHI,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2023,WR,7
95,Julio Jones,FA,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.8%,2023,WR,7
