Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
20,Tom Brady,FA,15,23,65.2,196,8.5,2,0,0,3,-2,0,0,1,15.6,15.6,5.3%,2020,QB,14
21,Jared Goff,DET,16,25,64.0,137,5.5,1,1,1,4,11,1,0,1,15.6,15.6,83.6%,2020,QB,14
22,Ben Roethlisberger,FA,21,37,56.8,187,5.1,2,2,1,0,0,0,0,1,15.5,15.5,9.5%,2020,QB,14
23,Andy Dalton,CAR,16,23,69.6,185,8.0,2,0,2,1,-1,0,0,1,15.3,15.3,2.5%,2020,QB,14
24,Matthew Stafford,LAR,24,34,70.6,244,7.2,1,0,4,1,6,0,0,1,14.4,14.4,54.5%,2020,QB,14
25,Brandon Allen,SF,27,36,75.0,217,6.0,1,0,0,4,12,0,0,1,13.9,13.9,0.9%,2020,QB,14
26,Nick Mullens,MIN,25,45,55.6,260,5.8,1,1,4,0,0,0,1,1,13.4,13.4,0.6%,2020,QB,14
27,Gardner Minshew II,FA,18,31,58.1,178,5.7,1,0,0,2,22,0,0,1,13.3,13.3,6.2%,2020,QB,14
28,Matt Ryan,FA,21,32,65.6,224,7.0,1,3,2,1,3,0,0,1,10.3,10.3,0.1%,2020,QB,14
29,Sam Darnold,MIN,14,26,53.8,132,5.1,0,0,3,1,3,0,0,1,5.6,5.6,77.4%,2020,QB,14
30,Cam Newton,FA,9,16,56.3,119,7.4,0,1,4,7,16,0,0,1,5.4,5.4,7.0%,2020,QB,14
31,Daniel Jones,MIN,11,21,52.4,127,6.0,0,0,6,0,0,0,1,1,3.1,3.1,13.0%,2020,QB,14
32,Mike Glennon,FA,13,23,56.5,85,3.7,0,1,0,0,0,0,0,1,2.4,2.4,1.0%,2020,QB,14
33,Logan Woodside,FA,0,0,0,0,0,0,0,0,1,18,0,0,1,1.8,1.8,0.0%,2020,QB,14
34,Jarrett Stidham,DEN,5,7,71.4,27,3.9,0,0,2,1,3,0,0,1,1.4,1.4,1.4%,2020,QB,14
35,Alex Smith,FA,8,19,42.1,57,3.0,0,1,1,0,0,0,0,1,1.3,1.3,5.0%,2020,QB,14
36,Chase Daniel,FA,3,6,50.0,29,4.8,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,QB,14
37,Geno Smith,SEA,4,5,80.0,33,6.6,0,0,1,2,-2,0,0,1,1.1,1.1,49.4%,2020,QB,14
38,Dwayne Haskins,FA,7,12,58.3,51,4.3,0,0,1,4,-12,0,0,1,0.8,0.8,0.1%,2020,QB,14
39,Trace McSorley,FA,1,4,25.0,13,3.3,0,0,0,2,1,0,0,1,0.6,0.6,0.8%,2020,QB,14
40,Ryan Finley,FA,1,2,50.0,5,2.5,0,0,2,0,0,0,0,1,0.2,0.2,0.0%,2020,QB,14
41,AJ McCarron,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,14
42,Ryan Fitzpatrick,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,14
43,Jacoby Brissett,NE,0,0,0,0,0,0,0,0,2,-2,0,0,1,-0.2,-0.2,3.9%,2020,QB,14
44,Colt McCoy,FA,2,3,66.7,18,6.0,0,0,2,0,0,0,1,1,-1.3,-1.3,0.0%,2020,QB,14
