Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Ezekiel Elliott,FA,19,91,4.8,12,0,2,1,2,14,14.0,0,0,1,22.5,22.5,20.4%,2020,RB,5
2,Miles Sanders,CAR,11,80,7.3,74,1,2,2,4,19,9.5,0,0,1,21.9,21.9,5.1%,2020,RB,5
3,Todd Gurley II,FA,14,121,8.6,35,2,1,4,5,29,7.3,0,0,1,21.0,21.0,0.7%,2020,RB,5
4,Mike Davis,FA,16,89,5.6,15,0,0,9,10,60,6.7,1,0,1,20.9,20.9,1.0%,2020,RB,5
5,Josh Jacobs,GB,23,77,3.3,7,0,2,2,3,8,4.0,0,0,1,20.5,20.5,96.3%,2020,RB,5
6,Darrell Henderson Jr.,FA,15,38,2.5,7,0,1,3,4,30,10.0,1,0,1,18.8,18.8,5.0%,2020,RB,5
7,Derrick Henry,BAL,19,57,3.0,12,0,2,1,2,6,6.0,0,0,1,18.3,18.3,97.5%,2020,RB,5
8,Kareem Hunt,KC,20,72,3.6,10,0,0,3,4,21,7.0,1,0,1,15.3,15.3,48.5%,2020,RB,5
9,Chase Edmonds,TB,3,36,12.0,29,1,1,5,6,56,11.2,0,0,1,15.2,15.2,0.1%,2020,RB,5
10,Myles Gaskin,FA,16,57,3.6,21,1,1,5,5,34,6.8,0,0,1,15.1,15.1,0.0%,2020,RB,5
11,Dalvin Cook,FA,17,65,3.8,10,0,1,5,5,24,4.8,0,0,1,14.9,14.9,0.9%,2020,RB,5
12,Devonta Freeman,FA,17,60,3.5,9,0,1,2,3,27,13.5,0,0,1,14.7,14.7,0.0%,2020,RB,5
13,Chris Carson,FA,8,52,6.5,29,1,1,6,7,27,4.5,0,0,1,13.9,13.9,0.3%,2020,RB,5
14,Alexander Mattison,LV,20,112,5.6,25,2,0,3,3,24,8.0,0,0,1,13.6,13.6,44.8%,2020,RB,5
15,Jonathan Taylor,IND,12,57,4.8,10,0,1,2,3,17,8.5,0,0,1,13.4,13.4,92.9%,2020,RB,5
16,T.J. Yeldon,FA,7,52,7.4,34,1,0,1,3,22,22.0,1,0,1,13.4,13.4,0.0%,2020,RB,5
17,Ronald Jones II,FA,17,106,6.2,37,1,0,3,5,19,6.3,0,0,1,12.5,12.5,0.0%,2020,RB,5
18,James Conner,ARI,15,44,2.9,25,1,1,3,3,19,6.3,0,0,1,12.3,12.3,82.6%,2020,RB,5
19,Kenyan Drake,FA,18,60,3.3,10,0,1,1,1,2,2.0,0,0,1,12.2,12.2,1.1%,2020,RB,5
20,Alvin Kamara,NO,11,45,4.1,10,0,0,8,10,74,9.3,0,0,1,11.9,11.9,87.9%,2020,RB,5
21,David Montgomery,DET,10,29,2.9,7,0,1,7,8,30,4.3,0,0,1,11.9,11.9,75.4%,2020,RB,5
22,Raheem Mostert,FA,11,90,8.2,37,1,0,3,3,29,9.7,0,0,1,11.9,11.9,42.9%,2020,RB,5
23,David Johnson,FA,17,96,5.6,29,1,0,2,4,7,3.5,0,0,1,10.3,10.3,0.0%,2020,RB,5
24,Justin Jackson,FA,15,71,4.7,36,1,0,5,6,23,4.6,0,0,1,9.4,9.4,0.0%,2020,RB,5
25,Joe Mixon,HOU,24,59,2.5,7,0,0,6,8,35,5.8,0,0,1,9.4,9.4,93.9%,2020,RB,5
26,Clyde Edwards-Helaire,NO,10,40,4.0,9,0,0,3,8,40,13.3,0,0,1,8.0,8.0,7.2%,2020,RB,5
27,Kyle Juszczyk,SF,2,11,5.5,7,0,1,0,1,0,0,0,0,1,7.1,7.1,1.2%,2020,RB,5
28,Devontae Booker,FA,7,62,8.9,43,1,0,1,1,5,5.0,0,0,1,6.7,6.7,0.0%,2020,RB,5
29,Le'Veon Bell,FA,13,60,4.6,13,0,0,1,1,7,7.0,0,0,1,6.7,6.7,0.2%,2020,RB,5
30,Cam Akers,MIN,9,61,6.8,46,1,0,0,0,0,0,0,0,1,6.1,6.1,14.2%,2020,RB,5
31,Matt Breida,FA,9,28,3.1,12,0,0,1,1,31,31.0,0,0,1,5.9,5.9,0.0%,2020,RB,5
32,Mark Ingram II,FA,11,57,5.2,20,1,0,0,0,0,0,0,0,1,5.7,5.7,3.0%,2020,RB,5
33,Latavius Murray,FA,8,34,4.3,8,0,0,2,2,23,11.5,0,0,1,5.7,5.7,0.0%,2020,RB,5
34,J.K. Dobbins,LAC,1,34,34.0,34,1,0,3,3,21,7.0,0,0,1,5.5,5.5,74.2%,2020,RB,5
35,Brian Hill,FA,6,39,6.5,11,0,0,2,2,15,7.5,0,0,1,5.4,5.4,0.0%,2020,RB,5
36,Antonio Gibson,NE,11,27,2.5,6,0,0,5,5,24,4.8,0,0,1,5.1,5.1,22.5%,2020,RB,5
37,James Robinson,FA,13,48,3.7,14,0,0,5,7,22,4.4,0,1,1,5.0,5.0,0.0%,2020,RB,5
38,J.D. McKissic,FA,1,3,3.0,3,0,0,6,8,46,7.7,0,0,1,4.9,4.9,1.0%,2020,RB,5
39,Chris Thompson,FA,2,7,3.5,4,0,0,3,3,35,11.7,0,0,1,4.2,4.2,0.0%,2020,RB,5
40,Darrel Williams,FA,1,4,4.0,4,0,0,1,5,15,15.0,0,0,1,3.9,3.9,0.0%,2020,RB,5
41,Joshua Kelley,TEN,11,29,2.6,9,0,0,1,1,9,9.0,0,0,1,3.8,3.8,0.0%,2020,RB,5
42,D'Ernest Johnson,JAC,8,32,4.0,28,1,0,1,1,4,4.0,0,0,1,3.6,3.6,1.1%,2020,RB,5
43,Devin Singletary,NYG,11,25,2.3,6,0,0,1,1,8,8.0,0,0,1,3.3,3.3,43.6%,2020,RB,5
44,Tony Pollard,TEN,6,30,5.0,13,0,0,2,3,2,1.0,0,0,1,3.2,3.2,80.4%,2020,RB,5
45,Jeremy McNichols,WAS,9,28,3.1,7,0,0,1,1,3,3.0,0,0,1,3.1,3.1,3.0%,2020,RB,5
46,Frank Gore,FA,9,30,3.3,11,0,0,0,0,0,0,0,0,1,3.0,3.0,8.4%,2020,RB,5
47,Jalen Richard,FA,1,4,4.0,4,0,0,4,5,26,6.5,0,0,1,3.0,3.0,1.0%,2020,RB,5
48,Nyheim Hines,FA,3,8,2.7,5,0,0,2,4,22,11.0,0,0,1,3.0,3.0,0.1%,2020,RB,5
49,Jeff Wilson Jr.,MIA,4,27,6.8,9,0,0,0,1,0,0,0,0,1,2.7,2.7,0.6%,2020,RB,5
50,Gus Edwards,LAC,7,25,3.6,6,0,0,0,3,0,0,0,0,1,2.5,2.5,45.3%,2020,RB,5
51,Alec Ingold,MIA,0,0,0,0,0,0,2,4,25,12.5,0,0,1,2.5,2.5,0.6%,2020,RB,5
52,Wayne Gallman Jr.,FA,5,24,4.8,13,0,0,2,2,0,0.0,0,0,1,2.4,2.4,0.0%,2020,RB,5
53,Malcolm Brown,FA,8,30,3.8,12,0,0,1,2,-6,-6.0,0,0,1,2.4,2.4,0.0%,2020,RB,5
