Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Harrison Bryant,LV,4,5,56,14.0,35,1,2,0,0,0,0,1,17.6,17.6,0.0%,2020,TE,7
2,Rob Gronkowski,FA,5,8,62,12.4,26,2,1,0,0,0,0,1,12.2,12.2,2.0%,2020,TE,7
3,Logan Thomas,FA,4,4,60,15.0,26,1,1,0,0,0,0,1,12.0,12.0,0.0%,2020,TE,7
4,T.J. Hockenson,MIN,5,6,59,11.8,16,0,1,0,0,0,0,1,11.9,11.9,83.0%,2020,TE,7
5,Darren Waller,FA,6,9,50,8.3,14,0,1,0,0,0,0,1,11.0,11.0,1.1%,2020,TE,7
6,Jared Cook,FA,3,4,32,10.7,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,2020,TE,7
7,Gerald Everett,FA,4,5,28,7.0,16,0,1,0,0,0,0,1,8.8,8.8,1.4%,2020,TE,7
8,Virgil Green,FA,1,2,26,26.0,26,1,1,0,0,0,0,1,8.6,8.6,0.0%,2020,TE,7
9,Richard Rodgers,FA,6,8,85,14.2,30,1,0,0,0,0,0,1,8.5,8.5,0.0%,2020,TE,7
10,Donald Parham Jr.,PIT,1,1,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,1.9%,2020,TE,7
11,David Njoku,CLE,2,3,20,10.0,16,0,1,0,0,0,0,1,8.0,8.0,74.6%,2020,TE,7
12,Hayden Hurst,LAC,6,7,68,11.3,17,0,0,0,0,0,0,1,6.8,6.8,2.7%,2020,TE,7
13,Tyler Kroft,FA,4,4,64,16.0,38,1,0,0,0,0,0,1,6.4,6.4,0.0%,2020,TE,7
14,Jace Sternberger,FA,1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,0.0%,2020,TE,7
15,Albert Okwuegbunam Jr.,IND,7,7,60,8.6,17,0,0,0,0,0,0,1,6.0,6.0,0.0%,2020,TE,7
16,Dan Arnold,FA,2,3,57,28.5,41,1,0,0,0,0,0,1,5.7,5.7,0.0%,2020,TE,7
17,George Kittle,SF,5,7,55,11.0,15,0,0,0,0,0,0,1,5.5,5.5,91.9%,2020,TE,7
18,Drew Sample,CIN,5,6,52,10.4,16,0,0,0,0,0,0,1,5.2,5.2,0.9%,2020,TE,7
19,Eric Ebron,FA,6,8,50,8.3,22,1,0,0,0,0,0,1,5.0,5.0,0.0%,2020,TE,7
20,Evan Engram,JAC,6,9,46,7.7,17,0,0,2,3,0,0,1,4.9,4.9,57.4%,2020,TE,7
21,Johnny Mundt,MIN,3,3,48,16.0,34,1,0,0,0,0,0,1,4.8,4.8,0.6%,2020,TE,7
22,Cole Kmet,CHI,2,2,45,22.5,38,1,0,0,0,0,0,1,4.5,4.5,42.7%,2020,TE,7
23,Noah Fant,SEA,3,7,38,12.7,24,1,0,0,0,0,0,1,3.8,3.8,21.1%,2020,TE,7
24,Will Dissly,LAC,2,4,38,19.0,28,1,0,0,0,0,0,1,3.8,3.8,22.8%,2020,TE,7
25,Robert Tonyan,FA,2,2,32,16.0,31,1,0,0,0,0,0,1,3.2,3.2,0.0%,2020,TE,7
26,James O'Shaughnessy,FA,3,3,32,10.7,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,2020,TE,7
27,Jimmy Graham,FA,5,6,31,6.2,14,0,0,0,0,0,0,1,3.1,3.1,0.1%,2020,TE,7
28,Travis Kelce,KC,3,3,31,10.3,17,0,0,0,0,0,0,1,3.1,3.1,94.1%,2020,TE,7
