Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
25,DK Metcalf,SEA,3,5,46,15.3,25,2,1,0,0,0,0,1,10.6,10.6,88.3%,2020,WR,11
26,Michael Thomas,FA,9,12,104,11.6,23,1,0,0,0,0,0,1,10.4,10.4,0.7%,2020,WR,11
27,A.J. Green,FA,4,9,41,10.3,19,0,1,0,0,0,0,1,10.1,10.1,0.9%,2020,WR,11
28,Calvin Ridley,TEN,5,9,90,18.0,46,1,0,0,0,0,0,1,9.0,9.0,77.8%,2020,WR,11
29,Tyler Boyd,TEN,9,11,85,9.4,14,0,0,0,0,0,0,1,8.5,8.5,4.6%,2020,WR,11
30,Brandin Cooks,DAL,4,5,85,21.3,44,2,0,0,0,0,0,1,8.5,8.5,18.2%,2020,WR,11
31,Terry McLaurin,WAS,5,7,84,16.8,42,2,0,0,0,0,0,1,8.4,8.4,91.3%,2020,WR,11
32,Amari Cooper,BUF,6,7,81,13.5,32,1,0,0,0,0,0,1,8.1,8.1,75.3%,2020,WR,11
33,William Fuller V,FA,6,8,80,13.3,22,2,0,0,0,0,0,1,8.0,8.0,0.0%,2020,WR,11
34,Steven Sims Jr.,BAL,3,3,13,4.3,7,0,1,0,0,0,0,1,7.3,7.3,0.0%,2020,WR,11
35,KhaDarel Hodge,ATL,3,5,73,24.3,42,1,0,0,0,0,0,1,7.3,7.3,0.1%,2020,WR,11
36,Denzel Mims,FA,3,7,71,23.7,27,2,0,0,0,0,0,1,7.1,7.1,0.0%,2020,WR,11
37,Keke Coutee,FA,2,4,10,5.0,6,0,1,0,0,0,0,1,7.0,7.0,0.0%,2020,WR,11
38,Van Jefferson,PIT,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,1.5%,2020,WR,11
39,Randall Cobb,FA,2,2,7,3.5,4,0,1,0,0,0,0,1,6.7,6.7,1.3%,2020,WR,11
40,Emmanuel Sanders,FA,4,5,66,16.5,44,1,0,0,0,0,0,1,6.6,6.6,0.0%,2020,WR,11
41,Rashard Higgins,FA,3,4,65,21.7,43,1,0,0,0,0,0,1,6.5,6.5,0.0%,2020,WR,11
42,Larry Fitzgerald,FA,8,10,62,7.8,18,0,0,0,0,0,0,1,6.2,6.2,0.6%,2020,WR,11
43,Antonio Brown,FA,8,13,57,7.1,12,0,0,1,1,0,0,1,5.8,5.8,1.0%,2020,WR,11
44,Russell Gage,SF,7,12,58,8.3,17,0,0,0,0,0,0,1,5.8,5.8,0.0%,2020,WR,11
45,Zach Pascal,ARI,3,3,54,18.0,20,2,0,0,0,0,0,1,5.4,5.4,0.0%,2020,WR,11
46,Tyron Billy-Johnson,FA,1,1,54,54.0,54,1,0,0,0,0,0,1,5.4,5.4,0.0%,2020,WR,11
47,Jalen Reagor,LAC,4,5,52,13.0,18,0,0,0,0,0,0,1,5.2,5.2,0.0%,2020,WR,11
48,DeAndre Hopkins,KC,5,8,51,10.2,23,1,0,0,0,0,0,1,5.1,5.1,72.8%,2020,WR,11
49,Marvin Jones Jr.,FA,4,6,51,12.8,21,1,0,0,0,0,0,1,5.1,5.1,0.0%,2020,WR,11
50,Christian Kirk,JAC,4,6,50,12.5,14,0,0,0,0,0,0,1,5.0,5.0,34.9%,2020,WR,11
51,Robbie Chosen,FA,7,9,46,6.6,18,0,0,0,0,0,0,1,4.6,4.6,0.0%,2020,WR,11
52,Demarcus Robinson,LAR,6,8,44,7.3,17,0,0,0,0,0,0,1,4.4,4.4,17.8%,2020,WR,11
53,N'Keal Harry,FA,5,8,41,8.2,13,0,0,0,0,0,0,1,4.1,4.1,0.0%,2020,WR,11
54,DJ Chark Jr.,LAC,4,8,41,10.3,19,0,0,0,0,0,0,1,4.1,4.1,4.2%,2020,WR,11
55,Julio Jones,FA,2,2,39,19.5,22,1,0,0,0,0,0,1,3.9,3.9,0.8%,2020,WR,11
56,Jakobi Meyers,LV,3,3,38,12.7,20,1,0,0,0,0,0,1,3.8,3.8,72.7%,2020,WR,11
57,Hunter Renfrow,FA,2,2,37,18.5,21,1,0,0,0,0,0,1,3.7,3.7,0.0%,2020,WR,11
58,Jerry Jeudy,CLE,3,8,37,12.3,22,1,0,0,0,0,0,1,3.7,3.7,72.7%,2020,WR,11
59,T.Y. Hilton,FA,3,6,36,12.0,23,1,0,0,0,0,0,1,3.6,3.6,1.6%,2020,WR,11
60,KJ Hamler,BUF,4,6,35,8.8,16,0,0,0,0,0,0,1,3.5,3.5,0.0%,2020,WR,11
61,Marquez Valdes-Scantling,NO,3,6,55,18.3,47,1,0,0,0,0,1,1,3.5,3.5,17.7%,2020,WR,11
62,Josh Reynolds,JAC,3,6,32,10.7,18,0,0,0,0,0,0,1,3.2,3.2,1.6%,2020,WR,11
63,Michael Gallup,FA,2,5,29,14.5,19,0,0,0,0,0,0,1,2.9,2.9,1.0%,2020,WR,11
64,Christian Blake,FA,2,4,28,14.0,25,1,0,0,0,0,0,1,2.8,2.8,0.0%,2020,WR,11
65,Dez Bryant,FA,4,5,28,7.0,16,0,0,0,0,0,0,1,2.8,2.8,2.6%,2020,WR,11
66,Keelan Cole Sr.,FA,2,5,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,0.0%,2020,WR,11
67,Tee Higgins,CIN,3,10,26,8.7,25,1,0,0,0,0,0,1,2.6,2.6,87.7%,2020,WR,11
68,Jarvis Landry,FA,2,2,23,11.5,13,0,0,1,3,0,0,1,2.6,2.6,7.1%,2020,WR,11
69,Cameron Batson,FA,2,2,21,10.5,14,0,0,1,4,0,0,1,2.5,2.5,0.0%,2020,WR,11
70,Deonte Harty,BAL,1,1,2,2.0,2,0,0,1,23,0,0,1,2.5,2.5,0.1%,2020,WR,11
71,Equanimeous St. Brown,FA,1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%,2020,WR,11
72,Malcolm Perry,FA,3,5,23,7.7,12,0,0,0,0,0,0,1,2.3,2.3,0.0%,2020,WR,11
73,Ray-Ray McCloud III,ATL,4,4,20,5.0,13,0,0,1,3,0,0,1,2.3,2.3,16.2%,2020,WR,11
74,Willie Snead IV,FA,3,7,23,7.7,9,0,0,0,0,0,0,1,2.3,2.3,0.0%,2020,WR,11
75,DeMichael Harris,FA,1,1,1,1.0,1,0,0,2,19,0,0,1,2.0,2.0,0.0%,2020,WR,11
76,Cam Sims,FA,2,2,20,10.0,12,0,0,0,0,0,0,1,2.0,2.0,0.0%,2020,WR,11
77,JuJu Smith-Schuster,KC,4,5,19,4.8,9,0,0,0,0,0,0,1,1.9,1.9,3.9%,2020,WR,11
78,Zay Jones,ARI,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,3.6%,2020,WR,11
79,Allen Lazard,NYJ,2,4,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8,6.7%,2020,WR,11
80,Byron Pringle,FA,3,4,17,5.7,10,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,WR,11
81,Henry Ruggs III,FA,1,1,5,5.0,5,0,0,1,12,0,0,1,1.7,1.7,8.4%,2020,WR,11
82,Marvin Hall,FA,3,3,16,5.3,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,WR,11
83,Mecole Hardman Jr.,KC,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.2%,2020,WR,11
84,Jamison Crowder,WAS,1,4,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.7%,2020,WR,11
85,Jakeem Grant Sr.,FA,2,6,12,6.0,10,0,0,1,3,0,0,1,1.5,1.5,0.0%,2020,WR,11
86,Donte Moncrief,FA,1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%,2020,WR,11
87,James Proche II,CLE,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,WR,11
88,Marcus Johnson,FA,1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,WR,11
89,Chris Conley,SF,1,4,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.1%,2020,WR,11
90,Antonio Callaway,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,WR,11
91,James Washington,FA,1,3,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,WR,11
92,Olamide Zaccheaus,WAS,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,8.1%,2020,WR,11
93,Alex Erickson,FA,1,1,8,8.0,8,0,0,1,2,0,0,1,1.0,1.0,0.0%,2020,WR,11
94,Jamal Agnew,FA,3,6,10,3.3,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,WR,11
95,Greg Ward,FA,3,4,9,3.0,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,WR,11
96,Bisi Johnson,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,WR,11
97,Mack Hollins,BUF,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,2.5%,2020,WR,11
98,Quintez Cephus,LAR,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,WR,11
99,Travis Fulgham,FA,1,7,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,WR,11
100,Cedrick Wilson Jr.,NO,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.7%,2020,WR,11
101,Isaiah Wright,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,WR,11
102,Nick Westbrook-Ikhine,TEN,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,23.7%,2020,WR,11
103,Andy Isabella,FA,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,WR,11
104,Noah Brown,WAS,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,5.8%,2020,WR,11
105,Auden Tate,FA,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,WR,11
106,Devin Duvernay,JAC,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.2%,2020,WR,11
107,David Moore,CAR,2,2,5,2.5,3,0,0,0,0,0,0,1,0.5,0.5,1.4%,2020,WR,11
108,Jeff Smith,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,WR,11
109,Jalen Guyton,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,WR,11
110,Brandon Powell,MIN,0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.8%,2020,WR,11
111,Bryan Edwards,FA,1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,WR,11
112,K.J. Osborn,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2020,WR,11
113,Freddie Swain,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
114,Joe Reed,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
115,Marquez Callaway,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
116,Malik Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
117,Nsimba Webster,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
118,Penny Hart,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
119,Donovan Peoples-Jones,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
120,John Hightower,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,WR,11
121,KJ Hill Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
122,Gunner Olszewski,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
123,Scotty Miller,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,WR,11
124,Kenny Stills,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
125,Alshon Jeffery,FA,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
126,Mohamed Sanu Sr.,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
127,Matthew Slater,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
128,Braxton Berrios,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2020,WR,11
129,Robert Foster,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
130,Tre'Quan Smith,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
131,Brandon Zylstra,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
132,Gehrig Dieter,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
133,DaeSean Hamilton,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
134,Collin Johnson,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
135,Terry Godwin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
136,Marquise Brown,KC,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,40.3%,2020,WR,11
137,Tyler Johnson,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2020,WR,11
138,Miles Boykin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
139,Vyncint Smith,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
140,Justin Watson,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,2020,WR,11
141,Chad Beebe,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
142,Trent Sherfield Sr.,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,WR,11
143,Diontae Spencer,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
144,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
145,Kalif Raymond,DET,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,2020,WR,11
146,Pharoh Cooper,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,WR,11
147,Darrius Shepherd,FA,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,2020,WR,11
