Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dalton Schultz,HOU,7,10,56,8.0,13,0,2,0,0,0,0,1,17.6,17.6,54.4%,2022,TE,17
2,Trey McBride,ARI,7,10,78,11.1,26,1,1,0,0,0,0,1,13.8,13.8,91.9%,2022,TE,17
3,Brock Wright,DET,3,4,13,4.3,9,0,2,0,0,0,0,1,13.3,13.3,1.9%,2022,TE,17
4,Darren Waller,FA,3,5,72,24.0,24,3,1,0,0,0,0,1,13.2,13.2,1.1%,2022,TE,17
5,Taysom Hill,NO,1,1,10,10.0,10,0,0,14,46,1,0,1,12.6,12.6,27.7%,2022,TE,17
6,Robert Tonyan,FA,3,4,52,17.3,24,2,1,0,0,0,0,1,11.2,11.2,0.0%,2022,TE,17
7,Albert Okwuegbunam Jr.,IND,3,6,45,15.0,25,1,1,0,0,0,0,1,10.5,10.5,0.0%,2022,TE,17
8,Mark Andrews,BAL,9,9,100,11.1,19,0,0,0,0,0,0,1,10.0,10.0,89.5%,2022,TE,17
9,Colby Parkinson,LAR,5,7,36,7.2,12,0,1,0,0,0,0,1,9.6,9.6,9.6%,2022,TE,17
10,Tommy Tremble,CAR,3,3,33,11.0,17,0,1,0,0,0,0,1,9.3,9.3,1.4%,2022,TE,17
11,Cole Kmet,CHI,2,3,27,13.5,14,0,1,0,0,0,0,1,8.7,8.7,42.7%,2022,TE,17
12,George Kittle,SF,4,8,23,5.8,9,0,1,0,0,0,0,1,8.3,8.3,91.9%,2022,TE,17
13,Tyler Conklin,NYJ,6,6,80,13.3,30,1,0,0,0,0,0,1,8.0,8.0,19.2%,2022,TE,17
14,Mike Gesicki,CIN,2,4,18,9.0,14,0,1,0,0,0,0,1,7.8,7.8,29.2%,2022,TE,17
15,Blake Bell,FA,1,1,17,17.0,17,0,1,0,0,0,0,1,7.7,7.7,0.0%,2022,TE,17
16,Gerald Everett,FA,3,3,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,1.4%,2022,TE,17
17,Isaiah Likely,BAL,3,5,12,4.0,11,0,1,0,0,0,0,1,7.2,7.2,34.2%,2022,TE,17
18,Tyler Mabry,FA,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%,2022,TE,17
19,Donald Parham Jr.,PIT,1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,1.9%,2022,TE,17
20,Juwan Johnson,NO,5,7,62,12.4,21,1,0,0,0,0,0,1,6.2,6.2,19.4%,2022,TE,17
21,T.J. Hockenson,MIN,7,12,59,8.4,13,0,0,0,0,0,0,1,5.9,5.9,83.0%,2022,TE,17
22,Logan Thomas,FA,6,7,56,9.3,15,0,0,0,0,0,0,1,5.6,5.6,0.0%,2022,TE,17
