Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
43,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,4
44,Bryce Young,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%,2024,QB,4
45,J.J. McCarthy,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1%,2024,QB,4
46,Sam Howell,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.8%,2024,QB,4
47,Trey Lance,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,4
48,Desmond Ridder,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,4
49,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,4
50,Dorian Thompson-Robinson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,4
51,Mac Jones,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6%,2024,QB,4
52,Sean Clifford,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,4
53,Kyle Trask,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,4
54,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
55,Ben DiNucci,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
56,Spencer Rattler,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6%,2024,QB,4
57,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,4
58,Austin Reed,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
59,Carter Bradley,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
60,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
61,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
62,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
63,Tyson Bagent,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,4
64,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,4
65,Tommy DeVito,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,4
66,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,4
67,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,4
68,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,4
69,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,4
70,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,4
71,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,4
72,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,4
73,Malik Willis,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%,2024,QB,4
74,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
75,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,4
76,Jake Haener,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,4
77,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,4
78,Aidan O'Connell,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0%,2024,QB,4
79,Hendon Hooker,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7%,2024,QB,4
80,Sam Hartman,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
81,Chris Oladokun,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
82,Jake Fromm,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
83,Ben Chappell,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
84,Tyrod Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%,2024,QB,4
85,Adam Froman,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
86,Erik Ainge,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
87,Hunter Cantwell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
88,Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,QB,4
89,Russell Wilson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0%,2024,QB,4
90,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
91,Josh Johnson,BAL,1,1,100.0,1,1.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,QB,4
92,Mike White,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,4
93,Tim Boyle,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
94,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
95,Cooper Rush,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1%,2024,QB,4
96,Nick Mullens,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,4
97,Taysom Hill,NO,0,0,0,0,0,0,0,0,6,24,2,0,1,0.0,0.0,27.7%,2024,QB,4
98,Kyle Allen,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,QB,4
99,Joshua Dobbs,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4%,2024,QB,4
100,Tua Tagovailoa,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5%,2024,QB,4
101,Shane Buechele,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
102,John Wolford,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
103,Drew Lock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4%,2024,QB,4
104,Will Grier,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
105,Brett Rypien,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
106,Easton Stick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
107,Jake Browning,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,4
108,Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,4
109,Marcus Mariota,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7%,2024,QB,4
110,Jameis Winston,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6%,2024,QB,4
111,Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,4
112,Jimmy Garoppolo,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,QB,4
113,Brett Smith,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
114,Brandon Allen,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,4
115,Carson Wentz,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,4
116,Jeff Driskel,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,4
