Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
59,Tim Patrick,DET,2,2,25,12.5,22,1,0,0,0,0,0,1,2.5,2.5,6.3%,2024,WR,7
60,Christian Kirk,JAC,1,3,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,34.9%,2024,WR,7
61,Xavier Worthy,KC,3,8,19,6.3,8,0,0,1,5,0,0,1,2.4,2.4,78.2%,2024,WR,7
62,Dyami Brown,WAS,1,3,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,11.7%,2024,WR,7
63,Brandon Aiyuk,SF,2,6,23,11.5,15,0,0,0,0,0,0,1,2.3,2.3,43.5%,2024,WR,7
64,Wan'Dale Robinson,NYG,6,9,23,3.8,6,0,0,0,0,0,0,1,2.3,2.3,36.9%,2024,WR,7
65,Jaxon Smith-Njigba,SEA,3,6,9,3.0,5,0,0,0,0,0,0,1,2.3,2.3,85.4%,2024,WR,7
66,Stefon Diggs,HOU,5,7,23,4.6,17,0,0,0,0,0,0,1,2.3,2.3,46.3%,2024,WR,7
67,Marvin Harrison Jr.,ARI,3,6,21,7.0,10,0,0,0,0,0,0,1,2.1,2.1,88.9%,2024,WR,7
68,Ricky Pearsall,SF,3,5,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,27.2%,2024,WR,7
69,Jalen Reagor,LAC,1,1,41,41.0,41,1,0,1,-1,0,1,1,2.0,2.0,0.0%,2024,WR,7
70,Nelson Agholor,BAL,1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,1.2%,2024,WR,7
71,Devaughn Vele,DEN,1,3,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,13.4%,2024,WR,7
72,Jerry Jeudy,CLE,1,6,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,72.7%,2024,WR,7
73,Marvin Mims Jr.,DEN,2,3,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,22.9%,2024,WR,7
74,Diontae Johnson,BAL,1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,39.6%,2024,WR,7
75,DJ Turner,LV,2,7,13,6.5,10,0,0,1,4,0,0,1,1.7,1.7,0.6%,2024,WR,7
76,Noah Brown,WAS,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,5.8%,2024,WR,7
77,Trey Palmer,TB,1,3,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,2.4%,2024,WR,7
78,Mike Williams,PIT,1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,18.1%,2024,WR,7
79,Michael Wilson,ARI,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,16.9%,2024,WR,7
80,Alec Pierce,IND,2,5,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,18.9%,2024,WR,7
81,DeMario Douglas,NE,2,3,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,28.9%,2024,WR,7
82,Casey Washington,ATL,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2024,WR,7
83,Kendrick Bourne,NE,1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,4.0%,2024,WR,7
84,Tyreek Hill,MIA,1,2,8,8.0,8,0,0,1,5,0,0,1,1.3,1.3,92.8%,2024,WR,7
85,Gabe Davis,JAC,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,18.0%,2024,WR,7
86,Ashton Dulin,IND,0,0,0,0,0,0,0,1,12,0,0,1,1.2,1.2,0.0%,2024,WR,7
87,Lil'Jordan Humphrey,DEN,2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,1.1%,2024,WR,7
88,Darius Slayton,NYG,1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,9.9%,2024,WR,7
89,Jaylen Waddle,MIA,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,79.3%,2024,WR,7
90,Xavier Hutchinson,HOU,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.2%,2024,WR,7
91,Ronnie Bell,DET,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2024,WR,7
92,Jalen Coker,CAR,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,16.7%,2024,WR,7
93,Jayden Reed,GB,2,4,10,5.0,6,0,0,1,0,0,0,1,1.0,1.0,82.1%,2024,WR,7
94,Ray-Ray McCloud III,ATL,2,4,9,4.5,6,0,0,0,0,0,0,1,0.9,0.9,16.2%,2024,WR,7
95,Xavier Legette,CAR,2,3,3,1.5,6,0,0,1,6,0,0,1,0.9,0.9,34.2%,2024,WR,7
96,Malik Washington,MIA,2,3,9,4.5,7,0,0,0,0,0,0,1,0.9,0.9,9.3%,2024,WR,7
97,Demarcus Robinson,LAR,1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,17.8%,2024,WR,7
98,Justin Watson,KC,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.8%,2024,WR,7
99,Bo Melton,GB,1,1,8,8.0,8,0,0,1,-1,0,0,1,0.7,0.7,2.3%,2024,WR,7
100,Christian Watson,GB,1,2,9,9.0,9,0,0,1,-4,0,0,1,0.5,0.5,51.0%,2024,WR,7
101,Josh Downs,IND,1,3,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,62.9%,2024,WR,7
102,Tyquan Thornton,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
103,Treylon Burks,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,WR,7
104,John Metchie III,HOU,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2024,WR,7
105,Javon Baker,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0%,2024,WR,7
106,Ben Skowronek,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
107,Dax Milne,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
108,Jaelon Darden,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,7
109,Dee Eskridge,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
110,Chris Blair,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
111,Rakim Jarrett,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9%,2024,WR,7
112,Kevin Austin Jr.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%,2024,WR,7
113,Makai Polk,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
114,Jonathan Mingo,DAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.7%,2024,WR,7
115,Cornelius Johnson,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
116,Ontaria Wilson,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
117,Jermaine Burton,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.8%,2024,WR,7
118,Kearis Jackson,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
119,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,WR,7
120,James Proche II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
121,Isaiah Hodgins,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
122,KJ Hamler,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
123,Quintez Cephus,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
124,Devin Duvernay,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%,2024,WR,7
125,Laviska Shenault Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
126,Easop Winston Jr.,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
127,Gunner Olszewski,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
128,CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2%,2024,WR,7
129,Marquez Callaway,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
130,Tom Kennedy,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
131,Cody White,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
132,Rondale Moore,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,WR,7
133,Justyn Ross,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
134,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,WR,7
135,Quez Watkins,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
136,Tarik Black,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
137,Jauan Jennings,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3%,2024,WR,7
138,Mason Kinsey,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
139,Trishton Jackson,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
140,Lawrence Cager,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
141,Juwann Winfree,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
142,Quinton Bell,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
143,Scotty Miller,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
144,Jakobi Meyers,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7%,2024,WR,7
145,Cody Thompson,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
146,David Sills,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
147,Stanley Morgan Jr.,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
148,Steven Sims Jr.,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
149,D.J. Montgomery,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
150,Nsimba Webster,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
151,Alex Bachman,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,7
152,Malik Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
153,Deonte Harty,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
154,Kristian Wilkerson,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2024,WR,7
155,Andre Baccellia,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
156,Dan Chisena,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
157,Nico Collins,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3%,2024,WR,7
158,Chris Olave,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4%,2024,WR,7
159,Dez Fitzpatrick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
160,Ihmir Smith-Marsette,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
161,Seth Williams,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
162,Anthony Schwartz,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
163,David Bell,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
164,Roman Wilson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0%,2024,WR,7
165,Jamari Thrash,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,WR,7
166,Ja'Lynn Polk,NE,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,12.7%,2024,WR,7
167,Brenden Rice,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.3%,2024,WR,7
168,Tulu Griffin,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
169,Dayton Wade,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
170,Tejhaun Palmer,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
171,Drake Stoops,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
172,Xavier Johnson,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
173,Anthony Gould,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,WR,7
174,Ajou Ajou,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5%,2024,WR,7
175,Luke McCaffrey,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.9%,2024,WR,7
176,Joshua Cephus,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
177,Jha'Quan Jackson,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
178,Isaiah Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
179,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
180,Tahj Washington,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,WR,7
181,Ryan Flournoy,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,WR,7
182,Jeshaun Jones,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
183,Shedrick Jackson,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,WR,7
184,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
185,Jason Brownlee,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
186,T.J. Luther,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
187,Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,WR,7
188,Nikko Remigio,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,WR,7
189,Brycen Tremayne,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
190,Malik Heath,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,WR,7
191,Malachi Corley,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1%,2024,WR,7
192,Devontez Walker,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.9%,2024,WR,7
193,Tyrell Shavers,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
194,Ryan Miller,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,WR,7
195,Dylan Drummond,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
196,John Stephens Jr.,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
197,Lucky Jackson,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
198,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
199,Julian Hicks,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
200,Cole Burgess,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
201,David White Jr.,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
202,Dee Williams,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,2024,WR,7
203,Terique Owens,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
204,Jeff Foreman,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
205,Jaylen Johnson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
206,Jermaine Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,7
207,Kameron Johnson,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
208,JaQuae Jackson,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
209,Bryce Oliver,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
210,John Jackson III,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
211,Tanner Knue,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
212,Qadir Ismail,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
213,John Jiles,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
214,Elijah Cooks,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
215,Skyy Moore,KC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,7
216,Xavier Weaver,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
217,Tay Martin,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
218,Michael Woods II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
219,Justin Shorter,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.2%,2024,WR,7
220,Kyle Philips,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
221,Deven Thompkins,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
222,Erik Ezukanma,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
223,Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7%,2024,WR,7
224,Samori Toure,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
225,Johnny Johnson III,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
226,Brandon Johnson,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2024,WR,7
227,Britain Covey,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
228,A.T. Perry,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9%,2024,WR,7
229,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,7
230,Danny Gray,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
231,Jalen Virgil,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
232,Jordan Whittington,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.5%,2024,WR,7
233,Ainias Smith,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%,2024,WR,7
234,Quentin Johnston,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5%,2024,WR,7
235,Puka Nacua,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5%,2024,WR,7
236,Ramel Keyton,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,7
