Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mark Andrews,BAL,9,11,104,11.6,25,1,1,1,3,0,0,1,16.7,16.7,89.5%,2022,TE,2
2,Darren Waller,FA,6,8,50,8.3,19,0,1,0,0,0,0,1,11.0,11.0,1.1%,2022,TE,2
3,Mike Gesicki,CIN,4,4,41,10.3,14,0,1,0,0,0,0,1,10.1,10.1,29.2%,2022,TE,2
4,Ross Dwelley,ATL,1,1,38,38.0,38,1,1,0,0,0,0,1,9.8,9.8,0.0%,2022,TE,2
5,Logan Thomas,FA,3,5,37,12.3,20,1,1,0,0,0,0,1,9.7,9.7,0.0%,2022,TE,2
6,Irv Smith Jr.,HOU,5,8,36,7.2,15,0,1,0,0,0,0,1,9.6,9.6,0.0%,2022,TE,2
7,Eric Saubert,SF,1,2,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,1.0%,2022,TE,2
8,Dallas Goedert,PHI,5,6,82,16.4,24,1,0,0,0,0,0,1,8.2,8.2,57.2%,2022,TE,2
9,Pat Freiermuth,PIT,4,7,22,5.5,8,0,1,0,0,0,0,1,8.2,8.2,63.9%,2022,TE,2
10,Daniel Bellinger,NYG,1,1,16,16.0,16,0,1,0,0,0,0,1,7.6,7.6,1.5%,2022,TE,2
11,Zach Ertz,WAS,8,11,75,9.4,16,0,0,0,0,0,0,1,7.5,7.5,57.5%,2022,TE,2
12,Tyler Higbee,LAR,7,9,71,10.1,18,0,0,0,0,0,0,1,7.1,7.1,9.2%,2022,TE,2
13,Gerald Everett,FA,6,10,71,11.8,26,1,0,0,0,0,0,1,7.1,7.1,1.4%,2022,TE,2
14,Travis Kelce,KC,5,7,51,10.2,19,0,0,0,0,0,0,1,5.1,5.1,94.1%,2022,TE,2
15,Evan Engram,JAC,7,8,46,6.6,12,0,0,0,0,0,0,1,4.6,4.6,57.4%,2022,TE,2
16,Harrison Bryant,LV,3,4,45,15.0,30,1,0,0,0,0,0,1,4.5,4.5,0.0%,2022,TE,2
17,Isaiah Likely,BAL,4,5,43,10.8,34,1,0,0,0,0,0,1,4.3,4.3,34.2%,2022,TE,2
18,Dawson Knox,BUF,4,5,41,10.3,15,0,0,0,0,0,0,1,4.1,4.1,11.4%,2022,TE,2
19,Tyler Conklin,NYJ,6,9,40,6.7,13,0,0,0,0,0,0,1,4.0,4.0,19.2%,2022,TE,2
20,Juwan Johnson,NO,4,7,40,10.0,22,1,0,0,0,0,0,1,4.0,4.0,19.4%,2022,TE,2
21,David Njoku,CLE,3,5,32,10.7,15,0,0,0,0,0,0,1,3.2,3.2,74.6%,2022,TE,2
22,Foster Moreau,NO,3,4,30,10.0,19,0,0,0,0,0,0,1,3.0,3.0,2.4%,2022,TE,2
23,Johnny Mundt,MIN,2,3,28,14.0,17,0,0,0,0,0,0,1,2.8,2.8,0.6%,2022,TE,2
24,T.J. Hockenson,MIN,3,7,26,8.7,18,0,0,0,0,0,0,1,2.6,2.6,83.0%,2022,TE,2
25,Brock Wright,DET,1,1,25,25.0,25,1,0,0,0,0,0,1,2.5,2.5,1.9%,2022,TE,2
26,Hayden Hurst,LAC,5,7,24,4.8,8,0,0,0,0,0,0,1,2.4,2.4,2.7%,2022,TE,2
27,Pharaoh Brown,SEA,3,5,24,8.0,18,0,0,0,0,0,0,1,2.4,2.4,0.1%,2022,TE,2
28,Tanner Hudson,CIN,2,3,22,11.0,15,0,0,0,0,0,0,1,2.2,2.2,1.1%,2022,TE,2
29,Kyle Pitts,ATL,2,3,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9,73.0%,2022,TE,2
30,Austin Hooper,NE,1,5,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.9%,2022,TE,2
31,Ryan Griffin,FA,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%,2022,TE,2
32,Giovanni Ricci,NE,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,TE,2
33,John Bates,WAS,2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,1.1%,2022,TE,2
34,Taysom Hill,NO,0,0,0,0,0,0,0,3,14,0,0,1,1.4,1.4,27.7%,2022,TE,2
35,Kylen Granson,IND,2,2,14,7.0,8,0,0,0,0,0,0,1,1.4,1.4,1.2%,2022,TE,2
36,Ian Thomas,CAR,1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,TE,2
37,Stephen Sullivan,CAR,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,TE,2
38,Noah Gray,KC,2,3,12,6.0,11,0,0,0,0,0,0,1,1.2,1.2,22.5%,2022,TE,2
39,Robert Tonyan,FA,2,2,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1,0.0%,2022,TE,2
40,Noah Fant,SEA,2,2,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,21.1%,2022,TE,2
41,Mo Alie-Cox,IND,1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.6%,2022,TE,2
42,Cameron Brate,FA,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,2.0%,2022,TE,2
43,Dan Arnold,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,TE,2
44,O.J. Howard,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2022,TE,2
45,Quintin Morris,BUF,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,2022,TE,2
46,Parker Hesse,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,TE,2
47,Durham Smythe,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%,2022,TE,2
48,Cade Otton,TB,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,57.8%,2022,TE,2
49,Brevin Jordan,HOU,2,4,3,1.5,4,0,0,0,0,0,0,1,0.3,0.3,0.7%,2022,TE,2
50,Mitchell Wilcox,FA,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,TE,2
51,Stephen Anderson,FA,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,TE,2
52,Kenny Yeboah,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
53,Chris Myarick,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
54,Cole Kmet,CHI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,42.7%,2022,TE,2
55,Jody Fortson Jr.,KC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
56,Tyler Davis,GB,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
57,Ko Kieft,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
58,Connor Heyward,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,TE,2
59,Jeremy Ruckert,NYJ,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2022,TE,2
60,Chig Okonkwo,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,34.6%,2022,TE,2
61,Jonnu Smith,MIA,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,77.6%,2022,TE,2
62,Will Dissly,LAC,2,2,0,0.0,2,0,0,0,0,0,0,1,0.0,0.0,22.8%,2022,TE,2
63,Albert Okwuegbunam Jr.,IND,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
64,Hunter Henry,NE,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,53.6%,2022,TE,2
65,Patrick Scales,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,2
66,Andrew Beck,NYJ,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,2022,TE,2
67,Dalton Schultz,HOU,2,4,18,9.0,9,0,0,0,0,0,1,1,-0.2,-0.2,54.4%,2022,TE,2
68,Drew Sample,CIN,1,1,-4,-4.0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.9%,2022,TE,2
