Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
47,Justice Hill,BAL,7,34,4.9,12,0,0,0,0,0,0,0,0,1,3.4,3.4,24.4%,2022,RB,18
48,Ke'Shawn Vaughn,FA,8,26,3.3,12,0,0,2,2,8,4.0,0,0,1,3.4,3.4,0.1%,2022,RB,18
49,Travis Etienne Jr.,JAC,7,17,2.4,7,0,0,2,2,17,8.5,0,0,1,3.4,3.4,81.7%,2022,RB,18
50,Miles Sanders,CAR,11,33,3.0,6,0,0,0,1,0,0,0,0,1,3.3,3.3,5.1%,2022,RB,18
51,AJ Dillon,GB,9,33,3.7,9,0,0,0,3,0,0,0,0,1,3.3,3.3,3.7%,2022,RB,18
52,Kyle Juszczyk,SF,1,3,3.0,3,0,0,1,1,26,26.0,0,0,1,2.9,2.9,1.2%,2022,RB,18
53,Kene Nwangwu,NYJ,5,13,2.6,8,0,0,1,1,16,16.0,0,0,1,2.9,2.9,0.0%,2022,RB,18
54,Kareem Hunt,KC,4,13,3.3,5,0,0,3,4,15,5.0,0,0,1,2.8,2.8,48.5%,2022,RB,18
55,David Johnson,FA,0,0,0,0,0,0,2,2,28,14.0,0,0,1,2.8,2.8,0.0%,2022,RB,18
56,Jordan Mason,SF,8,28,3.5,8,0,0,0,0,0,0,0,0,1,2.8,2.8,27.7%,2022,RB,18
57,Giovani Bernard,FA,7,28,4.0,8,0,0,2,2,-1,-0.5,0,0,1,2.7,2.7,0.0%,2022,RB,18
58,Tyrion Davis-Price,PHI,8,27,3.4,12,0,0,0,0,0,0,0,0,1,2.7,2.7,0.1%,2022,RB,18
59,DeeJay Dallas,ARI,2,29,14.5,27,1,0,1,1,-3,-3.0,0,0,1,2.6,2.6,0.3%,2022,RB,18
60,Ty Johnson,BUF,5,12,2.4,12,0,0,2,3,13,6.5,0,0,1,2.5,2.5,5.6%,2022,RB,18
61,Joshua Kelley,TEN,5,18,3.6,6,0,0,1,4,6,6.0,0,0,1,2.4,2.4,0.0%,2022,RB,18
62,Samaje Perine,KC,6,18,3.0,6,0,0,1,1,4,4.0,0,0,1,2.2,2.2,4.2%,2022,RB,18
63,Zonovan Knight,NYJ,12,22,1.8,5,0,0,0,0,0,0,0,0,1,2.2,2.2,0.0%,2022,RB,18
64,David Montgomery,DET,7,21,3.0,8,0,0,0,0,0,0,0,0,1,2.1,2.1,75.4%,2022,RB,18
65,Ty Chandler,MIN,6,20,3.3,10,0,0,0,0,0,0,0,0,1,2.0,2.0,13.5%,2022,RB,18
66,Malik Davis,DAL,5,19,3.8,7,0,0,0,0,0,0,0,0,1,1.9,1.9,1.0%,2022,RB,18
67,Tony Pollard,TEN,7,19,2.7,5,0,0,0,1,0,0,0,0,1,1.9,1.9,80.4%,2022,RB,18
68,Dalvin Cook,FA,11,37,3.4,15,0,0,1,1,0,0.0,0,1,1,1.7,1.7,0.9%,2022,RB,18
69,Gus Edwards,LAC,4,16,4.0,11,0,0,0,0,0,0,0,0,1,1.6,1.6,45.3%,2022,RB,18
70,Hassan Haskins,LAC,2,3,1.5,3,0,0,2,2,13,6.5,0,0,1,1.6,1.6,0.9%,2022,RB,18
71,Rachaad White,TB,4,15,3.8,6,0,0,0,0,0,0,0,0,1,1.5,1.5,85.8%,2022,RB,18
72,Justin Jackson,FA,1,2,2.0,2,0,0,1,1,11,11.0,0,0,1,1.3,1.3,0.0%,2022,RB,18
73,Devin Singletary,NYG,7,29,4.1,18,0,0,1,1,3,3.0,0,1,1,1.2,1.2,43.6%,2022,RB,18
74,Avery Williams,ATL,4,12,3.0,14,0,0,0,0,0,0,0,0,1,1.2,1.2,0.6%,2022,RB,18
75,Ameer Abdullah,LV,0,0,0,0,0,0,1,2,10,10.0,0,0,1,1.0,1.0,25.1%,2022,RB,18
76,Ezekiel Elliott,FA,8,10,1.3,4,0,0,0,2,0,0,0,0,1,1.0,1.0,20.4%,2022,RB,18
77,Reggie Bonnafon,FA,3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,RB,18
78,Salvon Ahmed,IND,1,7,7.0,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2022,RB,18
79,Ty'Son Williams,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,1.1%,2022,RB,18
80,JaMycal Hasty,NE,3,5,1.7,3,0,0,0,1,0,0,0,0,1,0.5,0.5,0.7%,2022,RB,18
81,Larry Rountree III,FA,3,4,1.3,2,0,0,1,1,1,1.0,0,0,1,0.5,0.5,0.0%,2022,RB,18
82,Michael Carter,ARI,3,4,1.3,2,0,0,2,3,1,0.5,0,0,1,0.5,0.5,14.7%,2022,RB,18
83,Leonard Fournette,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,2.1%,2022,RB,18
84,Zamir White,LV,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,30.0%,2022,RB,18
85,Keaontay Ingram,KC,3,5,1.7,4,0,0,2,3,-2,-1.0,0,0,1,0.3,0.3,0.0%,2022,RB,18
86,Eno Benjamin,FA,2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,RB,18
87,Jakob Johnson,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2022,RB,18
88,Jonathan Ward,PIT,1,-1,-1.0,0,0,0,1,2,3,3.0,0,0,1,0.2,0.2,0.0%,2022,RB,18
89,Raheem Blackshear,CAR,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,7.7%,2022,RB,18
90,Rex Burkhead,FA,0,0,0,0,0,0,1,2,1,1.0,0,0,1,0.1,0.1,10.0%,2022,RB,18
91,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
92,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,92.9%,2022,RB,18
93,Jashaun Corbin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
94,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,18
95,Troy Hairston II,CLE,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,18
96,Julius Chestnut,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2022,RB,18
97,Velus Jones Jr.,CAR,1,42,42.0,42,1,1,1,2,28,28.0,0,0,1,0.0,0.0,0.1%,2022,RB,18
98,Trestan Ebner,FA,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
99,Brandon Bolden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
100,Nick Bellore,WAS,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,18
101,Andrew Beck,NYJ,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
102,Benny Snell Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
103,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,2022,RB,18
104,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
105,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,18
106,Royce Freeman,FA,7,15,2.1,7,0,0,1,1,2,2.0,0,1,1,-0.3,-0.3,0.0%,2022,RB,18
107,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,1.0%,2022,RB,18
