Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
29,Derrick Henry,BAL,19,53,2.8,10,0,0,2,3,14,7.0,0,0,1,6.7,6.7,97.5%,2022,RB,10
30,AJ Dillon,GB,13,65,5.0,17,0,0,0,0,0,0,0,0,1,6.5,6.5,3.7%,2022,RB,10
31,Austin Ekeler,WAS,6,24,4.0,12,0,0,7,12,39,5.6,0,0,1,6.3,6.3,51.4%,2022,RB,10
32,C.J. Ham,MIN,1,3,3.0,3,0,1,0,0,0,0,0,0,1,6.3,6.3,0.6%,2022,RB,10
33,Isiah Pacheco,KC,16,82,5.1,13,0,0,0,0,0,0,0,1,1,6.2,6.2,84.8%,2022,RB,10
34,Jerick McKinnon,FA,1,2,2.0,2,0,0,6,8,56,9.3,0,0,1,5.8,5.8,0.0%,2022,RB,10
35,Khalil Herbert,CIN,10,57,5.7,12,0,0,0,0,0,0,0,0,1,5.7,5.7,11.3%,2022,RB,10
36,Miles Sanders,CAR,12,54,4.5,8,0,0,0,1,0,0,0,0,1,5.4,5.4,5.1%,2022,RB,10
37,Latavius Murray,FA,9,24,2.7,10,0,0,3,3,23,7.7,0,0,1,4.7,4.7,0.0%,2022,RB,10
38,Alvin Kamara,NO,8,26,3.3,14,0,0,3,4,19,6.3,0,0,1,4.5,4.5,87.9%,2022,RB,10
39,David Montgomery,DET,9,37,4.1,9,0,0,1,1,7,7.0,0,0,1,4.4,4.4,75.4%,2022,RB,10
40,Kyren Williams,LAR,1,9,9.0,9,0,0,3,3,30,10.0,0,0,1,3.9,3.9,94.2%,2022,RB,10
41,Malik Davis,DAL,5,38,7.6,17,0,0,0,0,0,0,0,0,1,3.8,3.8,1.0%,2022,RB,10
42,Ameer Abdullah,LV,0,0,0,0,0,0,4,4,33,8.3,0,0,1,3.3,3.3,25.1%,2022,RB,10
43,Raheem Blackshear,CAR,6,32,5.3,12,0,0,0,0,0,0,0,0,1,3.2,3.2,7.7%,2022,RB,10
44,Caleb Huntley,FA,5,32,6.4,15,0,0,0,0,0,0,0,0,1,3.2,3.2,0.0%,2022,RB,10
45,Rex Burkhead,FA,1,2,2.0,2,0,0,2,2,28,14.0,0,0,1,3.0,3.0,10.0%,2022,RB,10
46,Justin Jackson,FA,4,14,3.5,9,0,0,2,3,14,7.0,0,0,1,2.8,2.8,0.0%,2022,RB,10
47,Avery Williams,ATL,4,25,6.3,12,0,0,0,0,0,0,0,0,1,2.5,2.5,0.6%,2022,RB,10
48,James Cook,BUF,5,22,4.4,8,0,0,0,0,0,0,0,0,1,2.2,2.2,93.1%,2022,RB,10
49,Cam Akers,MIN,6,22,3.7,10,0,0,0,1,0,0,0,0,1,2.2,2.2,14.2%,2022,RB,10
50,Matt Breida,FA,6,20,3.3,9,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,2022,RB,10
51,Cordarrelle Patterson,PIT,5,18,3.6,9,0,0,1,1,2,2.0,0,0,1,2.0,2.0,1.6%,2022,RB,10
52,Alexander Mattison,LV,3,11,3.7,9,0,0,1,1,8,8.0,0,0,1,1.9,1.9,44.8%,2022,RB,10
53,Kareem Hunt,KC,6,9,1.5,7,0,0,1,1,10,10.0,0,0,1,1.9,1.9,48.5%,2022,RB,10
54,Jordan Wilkins,FA,3,18,6.0,9,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2022,RB,10
55,Chuba Hubbard,CAR,5,14,2.8,5,0,0,0,0,0,0,0,0,1,1.4,1.4,73.0%,2022,RB,10
56,Ke'Shawn Vaughn,FA,2,2,1.0,2,0,0,1,1,11,11.0,0,0,1,1.3,1.3,0.1%,2022,RB,10
57,Dare Ogunbowale,HOU,0,0,0,0,0,0,1,1,13,13.0,0,0,1,1.3,1.3,1.0%,2022,RB,10
58,Kenneth Gainwell,PHI,1,7,7.0,7,0,0,1,2,5,5.0,0,0,1,1.2,1.2,11.7%,2022,RB,10
59,Salvon Ahmed,IND,3,11,3.7,7,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2022,RB,10
60,Nyheim Hines,FA,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.1%,2022,RB,10
61,Chase Edmonds,TB,2,9,4.5,10,0,0,1,2,0,0.0,0,0,1,0.9,0.9,0.1%,2022,RB,10
62,Dontrell Hilliard,FA,1,2,2.0,2,0,0,1,2,6,6.0,0,0,1,0.8,0.8,0.0%,2022,RB,10
63,Boston Scott,FA,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,10
64,Keaontay Ingram,KC,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,10
65,Derek Watt,FA,2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,10
66,Duke Johnson Jr.,FA,2,4,2.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2022,RB,10
67,Zack Moss,CIN,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,33.5%,2022,RB,10
68,Isaiah Spiller,LV,4,3,0.8,4,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,RB,10
69,Tyler Allgeier,ATL,8,20,2.5,6,0,0,3,3,-17,-5.7,0,0,1,0.3,0.3,36.7%,2022,RB,10
70,JaMycal Hasty,NE,1,4,4.0,4,0,0,1,2,-1,-1.0,0,0,1,0.3,0.3,0.7%,2022,RB,10
71,Sony Michel,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,RB,10
72,Zander Horvath,FA,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0.1,0.1,1.2%,2022,RB,10
73,Jordan Howard,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2022,RB,10
74,Larry Rountree III,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
75,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2022,RB,10
76,Eno Benjamin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
77,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,7.2%,2022,RB,10
78,Sandro Platzgummer,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,10
79,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
80,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
81,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,10
82,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,10
83,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2022,RB,10
84,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,10
85,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
86,Qadree Ollison,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
87,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2022,RB,10
88,Benny Snell Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
89,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,10
90,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,10
91,Michael Burton,DEN,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.1%,2022,RB,10
92,Zamir White,LV,2,-1,-0.5,1,0,0,0,0,0,0,0,0,1,-0.1,-0.1,30.0%,2022,RB,10
93,D'Ernest Johnson,JAC,0,0,0,0,0,0,1,1,-2,-2.0,0,0,1,-0.2,-0.2,1.1%,2022,RB,10
