Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
81,Alex Armah Jr.,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2020,RB,4
82,Boston Scott,FA,2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,4
83,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
84,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,4
85,Raymond Calais,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
86,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
87,JaMycal Hasty,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2020,RB,4
88,LeVante Bellamy,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
89,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
90,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,4
91,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,4
92,Bruce Miller,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.5%,2020,RB,4
93,Kenjon Barner,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
94,Cordarrelle Patterson,PIT,3,5,1.7,4,0,0,1,2,0,0.0,0,0,1,0.0,0.0,1.6%,2020,RB,4
95,Chris Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
96,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,4
97,Jason Cabinda,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.1%,2020,RB,4
98,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2020,RB,4
99,Samaje Perine,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.2%,2020,RB,4
100,Elijhaa Penny,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
101,Cethan Carter,FA,0,0,0,0,0,0,1,1,24,24.0,0,0,1,0.0,0.0,0.0%,2020,RB,4
102,Patrick Laird,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
103,John Lovett,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
104,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
105,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
106,Justice Hill,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,24.4%,2020,RB,4
107,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,4
108,Ryan Nall,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
109,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
110,T.J. Yeldon,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
111,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2020,RB,4
112,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
113,C.J. Prosise,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
114,Devontae Booker,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
115,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
116,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,4
117,Jordan Howard,FA,2,2,1.0,3,0,0,1,1,-3,-3.0,0,0,1,-0.1,-0.1,0.0%,2020,RB,4
118,Adrian Killins Jr.,FA,1,-12,-12.0,0,0,0,1,1,2,2.0,0,0,1,-1.0,-1.0,0.0%,2020,RB,4
