Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Darren Waller,FA,9,10,117,13.0,28,2,1,0,0,0,1,1,17.7,17.7,1.1%,2020,TE,17
2,Chris Herndon IV,FA,7,9,63,9.0,21,1,1,0,0,0,0,1,12.3,12.3,0.0%,2020,TE,17
3,Pharaoh Brown,SEA,5,5,48,9.6,14,0,1,0,0,0,0,1,10.8,10.8,0.1%,2020,TE,17
4,Jared Cook,FA,4,5,43,10.8,18,0,1,0,0,0,0,1,10.3,10.3,0.0%,2020,TE,17
5,Devin Asiasi,FA,2,3,39,19.5,26,1,1,0,0,0,0,1,9.9,9.9,0.0%,2020,TE,17
6,Donald Parham Jr.,PIT,3,4,37,12.3,22,1,1,0,0,0,0,1,9.7,9.7,1.9%,2020,TE,17
7,Austin Hooper,NE,4,5,37,9.3,13,0,1,0,0,0,0,1,9.7,9.7,1.9%,2020,TE,17
8,Logan Thomas,FA,3,6,37,12.3,18,0,1,0,0,0,0,1,9.7,9.7,0.0%,2020,TE,17
9,Hayden Hurst,LAC,4,6,28,7.0,14,0,1,0,0,0,0,1,8.8,8.8,2.7%,2020,TE,17
10,Robert Tonyan,FA,2,2,18,9.0,15,0,1,0,0,0,0,1,7.8,7.8,0.0%,2020,TE,17
11,Troy Fumagalli,FA,2,3,15,7.5,14,0,1,0,0,0,0,1,7.5,7.5,0.0%,2020,TE,17
12,Dominique Dafney,CAR,1,1,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.0%,2020,TE,17
13,Dalton Schultz,HOU,7,10,70,10.0,16,0,0,0,0,0,0,1,7.0,7.0,54.4%,2020,TE,17
14,George Kittle,SF,7,9,68,9.7,41,1,0,0,0,0,0,1,6.8,6.8,91.9%,2020,TE,17
15,Stephen Anderson,FA,3,3,52,17.3,18,0,0,0,0,0,0,1,5.2,5.2,0.0%,2020,TE,17
16,Noah Fant,SEA,4,6,48,12.0,20,1,0,0,0,0,0,1,4.8,4.8,21.1%,2020,TE,17
17,Mike Gesicki,CIN,5,10,47,9.4,23,1,0,0,0,0,0,1,4.7,4.7,29.2%,2020,TE,17
18,Dan Arnold,FA,3,3,46,15.3,25,1,0,0,0,0,0,1,4.6,4.6,0.0%,2020,TE,17
19,Tyler Higbee,LAR,3,4,41,13.7,26,1,0,0,0,0,0,1,4.1,4.1,9.2%,2020,TE,17
20,Tyler Conklin,NYJ,3,6,40,13.3,19,0,0,0,0,0,0,1,4.0,4.0,19.2%,2020,TE,17
21,Vance McDonald,FA,5,6,33,6.6,14,0,0,0,0,0,0,1,3.3,3.3,0.0%,2020,TE,17
22,Irv Smith Jr.,HOU,2,3,30,15.0,25,1,0,0,0,0,0,1,3.0,3.0,0.0%,2020,TE,17
23,Rob Gronkowski,FA,2,4,29,14.5,18,0,0,0,0,0,0,1,2.9,2.9,2.0%,2020,TE,17
24,Dawson Knox,BUF,2,8,29,14.5,19,0,0,0,0,0,0,1,2.9,2.9,11.4%,2020,TE,17
25,Mark Andrews,BAL,4,7,27,6.8,9,0,0,0,0,0,0,1,2.7,2.7,89.5%,2020,TE,17
26,T.J. Hockenson,MIN,3,3,25,8.3,15,0,0,0,0,0,0,1,2.5,2.5,83.0%,2020,TE,17
27,Gerald Everett,FA,2,7,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,1.4%,2020,TE,17
28,Durham Smythe,FA,3,3,23,7.7,11,0,0,0,0,0,0,1,2.3,2.3,0.1%,2020,TE,17
