Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Rob Gronkowski,FA,8,8,90,11.3,20,2,2,0,0,0,0,1,21.0,21.0,2.0%,2021,TE,1
2,Travis Kelce,KC,6,7,76,12.7,19,0,2,0,0,0,0,1,19.6,19.6,94.1%,2021,TE,1
3,T.J. Hockenson,MIN,8,11,97,12.1,23,2,1,0,0,0,0,1,17.7,17.7,83.0%,2021,TE,1
4,Darren Waller,FA,10,19,105,10.5,24,1,1,0,0,0,0,1,16.5,16.5,1.1%,2021,TE,1
5,Juwan Johnson,NO,3,3,21,7.0,12,0,2,0,0,0,0,1,14.1,14.1,19.4%,2021,TE,1
6,Dallas Goedert,PHI,4,5,42,10.5,13,0,1,0,0,0,0,1,10.2,10.2,57.2%,2021,TE,1
7,Logan Thomas,FA,3,3,30,10.0,12,0,1,0,0,0,0,1,9.0,9.0,0.0%,2021,TE,1
8,Chris Manhertz,NYG,1,1,22,22.0,22,1,1,0,0,0,0,1,8.2,8.2,0.0%,2021,TE,1
9,Gerald Everett,FA,2,2,20,10.0,11,0,1,0,0,0,0,1,8.0,8.0,1.4%,2021,TE,1
10,George Kittle,SF,4,5,78,19.5,35,2,0,0,0,0,0,1,7.8,7.8,91.9%,2021,TE,1
11,David Njoku,CLE,3,5,76,25.3,43,2,0,0,0,0,0,1,7.6,7.6,74.6%,2021,TE,1
12,Tyler Higbee,LAR,5,6,68,13.6,37,1,0,0,0,0,0,1,6.8,6.8,9.2%,2021,TE,1
13,Pharaoh Brown,SEA,4,5,67,16.8,29,2,0,0,0,0,0,1,6.7,6.7,0.1%,2021,TE,1
14,Noah Fant,SEA,6,8,62,10.3,25,1,0,0,0,0,0,1,6.2,6.2,21.1%,2021,TE,1
15,Albert Okwuegbunam Jr.,IND,3,3,16,5.3,6,0,1,0,0,0,1,1,5.6,5.6,0.0%,2021,TE,1
16,Jared Cook,FA,5,8,56,11.2,23,1,0,0,0,0,0,1,5.6,5.6,0.0%,2021,TE,1
17,James O'Shaughnessy,FA,6,8,48,8.0,22,1,0,0,0,0,0,1,4.8,4.8,0.0%,2021,TE,1
18,Jonnu Smith,MIA,5,5,42,8.4,11,0,0,1,6,0,0,1,4.8,4.8,77.6%,2021,TE,1
19,Dalton Schultz,HOU,6,6,45,7.5,16,0,0,0,0,0,0,1,4.5,4.5,54.4%,2021,TE,1
20,Cole Kmet,CHI,5,7,42,8.4,10,0,0,0,0,0,0,1,4.2,4.2,42.7%,2021,TE,1
21,Dawson Knox,BUF,4,4,41,10.3,13,0,0,0,0,0,0,1,4.1,4.1,11.4%,2021,TE,1
22,Tyler Conklin,NYJ,4,4,41,10.3,27,1,0,0,0,0,0,1,4.1,4.1,19.2%,2021,TE,1
23,Will Dissly,LAC,3,3,37,12.3,22,1,0,0,0,0,0,1,3.7,3.7,22.8%,2021,TE,1
24,C.J. Uzomah,PHI,2,2,35,17.5,32,1,0,0,0,0,0,1,3.5,3.5,0.0%,2021,TE,1
25,Zach Ertz,WAS,2,2,34,17.0,28,1,0,0,0,0,0,1,3.4,3.4,57.5%,2021,TE,1
26,Hunter Henry,NE,3,3,31,10.3,16,0,0,0,0,0,0,1,3.1,3.1,53.6%,2021,TE,1
27,Kyle Pitts,ATL,4,8,31,7.8,18,0,0,0,0,0,0,1,3.1,3.1,73.0%,2021,TE,1
28,Hayden Hurst,LAC,4,4,28,7.0,9,0,0,0,0,0,0,1,2.8,2.8,2.7%,2021,TE,1
29,Austin Hooper,NE,3,3,27,9.0,14,0,0,0,0,0,0,1,2.7,2.7,1.9%,2021,TE,1
30,Tyler Kroft,FA,3,5,26,8.7,10,0,0,0,0,0,0,1,2.6,2.6,0.0%,2021,TE,1
31,Pat Freiermuth,PIT,1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,63.9%,2021,TE,1
32,Ryan Griffin,FA,3,6,22,7.3,8,0,0,0,0,0,0,1,2.2,2.2,0.0%,2021,TE,1
33,Jack Doyle,FA,3,4,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,2.0%,2021,TE,1
34,Blake Jarwin,FA,3,3,20,6.7,7,0,0,0,0,0,0,1,2.0,2.0,4.0%,2021,TE,1
35,Mark Andrews,BAL,3,5,20,6.7,10,0,0,0,0,0,0,1,2.0,2.0,89.5%,2021,TE,1
36,Eric Ebron,FA,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,TE,1
37,Anthony Firkser,KC,3,4,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,TE,1
38,Marcedes Lewis,CHI,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.1%,2021,TE,1
