Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
26,Aaron Jones Sr.,MIN,12,66,5.5,27,1,0,5,6,21,4.2,0,0,1,8.7,8.7,91.4%,2021,RB,16
27,Darrel Williams,FA,11,55,5.0,12,0,0,3,3,30,10.0,0,0,1,8.5,8.5,0.0%,2021,RB,16
28,Peyton Barber,FA,5,22,4.4,8,0,1,1,1,0,0.0,0,0,1,8.2,8.2,1.0%,2021,RB,16
29,Devonta Freeman,FA,6,17,2.8,8,0,1,2,2,3,1.5,0,0,1,8.0,8.0,0.0%,2021,RB,16
30,Javonte Williams,DEN,7,12,1.7,3,0,1,2,2,8,4.0,0,0,1,8.0,8.0,69.2%,2021,RB,16
31,Jamaal Williams,FA,19,77,4.1,14,0,0,0,0,0,0,0,0,1,7.7,7.7,2.5%,2021,RB,16
32,D'Onta Foreman,CLE,9,17,1.9,8,0,1,0,0,0,0,0,0,1,7.7,7.7,3.4%,2021,RB,16
33,Cordarrelle Patterson,PIT,7,14,2.0,6,0,1,1,2,-1,-1.0,0,0,1,7.3,7.3,1.6%,2021,RB,16
34,D'Ernest Johnson,JAC,4,58,14.5,30,1,0,1,2,8,8.0,0,0,1,6.6,6.6,1.1%,2021,RB,16
35,Tevin Coleman,FA,14,57,4.1,12,0,0,1,1,4,4.0,0,0,1,6.1,6.1,0.0%,2021,RB,16
36,Alvin Kamara,NO,13,52,4.0,19,0,0,2,4,7,3.5,0,0,1,5.9,5.9,87.9%,2021,RB,16
37,Jordan Howard,FA,9,37,4.1,6,0,0,2,4,19,9.5,0,0,1,5.6,5.6,0.0%,2021,RB,16
38,AJ Dillon,GB,9,41,4.6,8,0,0,3,3,15,5.0,0,0,1,5.6,5.6,3.7%,2021,RB,16
39,Craig Reynolds,DET,11,29,2.6,5,0,0,3,4,22,7.3,0,0,1,5.1,5.1,3.5%,2021,RB,16
40,Tony Pollard,TEN,8,34,4.3,9,0,0,2,3,16,8.0,0,0,1,5.0,5.0,80.4%,2021,RB,16
41,Miles Sanders,CAR,7,45,6.4,15,0,0,1,3,3,3.0,0,0,1,4.8,4.8,5.1%,2021,RB,16
42,Devontae Booker,FA,6,27,4.5,10,0,0,4,4,19,4.8,0,0,1,4.6,4.6,0.0%,2021,RB,16
43,Kyle Juszczyk,SF,0,0,0,0,0,0,3,5,45,15.0,0,0,1,4.5,4.5,1.2%,2021,RB,16
44,Duke Johnson Jr.,FA,13,39,3.0,10,0,0,0,0,0,0,0,0,1,3.9,3.9,0.0%,2021,RB,16
45,DeeJay Dallas,ARI,4,15,3.8,7,0,0,4,4,23,5.8,0,0,1,3.8,3.8,0.3%,2021,RB,16
46,Phillip Lindsay,FA,13,36,2.8,6,0,0,0,0,0,0,0,0,1,3.6,3.6,0.0%,2021,RB,16
47,Mike Davis,FA,7,28,4.0,9,0,0,1,1,7,7.0,0,0,1,3.5,3.5,1.0%,2021,RB,16
48,Royce Freeman,FA,12,34,2.8,13,0,0,0,0,0,0,0,0,1,3.4,3.4,0.0%,2021,RB,16
49,Jaret Patterson,LAC,9,33,3.7,10,0,0,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,RB,16
50,Jeremy McNichols,WAS,7,31,4.4,10,0,0,0,1,0,0,0,0,1,3.1,3.1,3.0%,2021,RB,16
51,JaMycal Hasty,NE,1,3,3.0,3,0,0,3,3,26,8.7,0,0,1,2.9,2.9,0.7%,2021,RB,16
52,Saquon Barkley,PHI,15,32,2.1,7,0,0,1,1,-4,-4.0,0,0,1,2.8,2.8,97.8%,2021,RB,16
53,Benny Snell Jr.,FA,5,20,4.0,8,0,0,1,1,6,6.0,0,0,1,2.6,2.6,0.0%,2021,RB,16
54,Zack Moss,CIN,3,12,4.0,6,0,0,1,1,13,13.0,0,0,1,2.5,2.5,33.5%,2021,RB,16
55,Latavius Murray,FA,5,12,2.4,6,0,0,1,1,12,12.0,0,0,1,2.4,2.4,0.0%,2021,RB,16
56,Brandon Bolden,FA,2,4,2.0,3,0,0,2,5,20,10.0,0,0,1,2.4,2.4,0.0%,2021,RB,16
57,Joshua Kelley,TEN,5,7,1.4,5,0,0,1,1,14,14.0,0,0,1,2.1,2.1,0.0%,2021,RB,16
58,Elijhaa Penny,FA,1,2,2.0,2,0,0,4,4,18,4.5,0,0,1,2.0,2.0,0.0%,2021,RB,16
59,Corey Clement,FA,4,18,4.5,8,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,RB,16
60,Nyheim Hines,FA,3,11,3.7,5,0,0,1,1,7,7.0,0,0,1,1.8,1.8,0.1%,2021,RB,16
61,Mark Ingram II,FA,4,17,4.3,7,0,0,0,0,0,0,0,0,1,1.7,1.7,3.0%,2021,RB,16
62,Darrell Henderson Jr.,FA,1,17,17.0,17,0,0,0,0,0,0,0,0,1,1.7,1.7,5.0%,2021,RB,16
63,Reggie Bonnafon,FA,1,4,4.0,4,0,0,2,2,12,6.0,0,0,1,1.6,1.6,0.0%,2021,RB,16
64,Myles Gaskin,FA,3,10,3.3,5,0,0,1,3,6,6.0,0,0,1,1.6,1.6,0.0%,2021,RB,16
65,Damien Williams,FA,1,12,12.0,12,0,0,1,2,2,2.0,0,0,1,1.4,1.4,0.0%,2021,RB,16
66,Dontrell Hilliard,FA,5,20,4.0,9,0,0,2,2,-6,-3.0,0,0,1,1.4,1.4,0.0%,2021,RB,16
67,Kene Nwangwu,NYJ,5,8,1.6,5,0,0,2,2,5,2.5,0,0,1,1.3,1.3,0.0%,2021,RB,16
68,C.J. Ham,MIN,0,0,0,0,0,0,2,2,13,6.5,0,0,1,1.3,1.3,0.6%,2021,RB,16
69,Jonathan Williams,FA,3,9,3.0,4,0,0,1,2,2,2.0,0,0,1,1.1,1.1,0.0%,2021,RB,16
70,James Robinson,FA,3,10,3.3,9,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,RB,16
71,Ameer Abdullah,LV,2,1,0.5,3,0,0,3,6,8,2.7,0,0,1,0.9,0.9,25.1%,2021,RB,16
72,Jakob Johnson,FA,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.0%,2021,RB,16
73,Chuba Hubbard,CAR,6,9,1.5,4,0,0,0,1,0,0,0,0,1,0.9,0.9,73.0%,2021,RB,16
74,Jalen Richard,FA,1,4,4.0,4,0,0,1,1,5,5.0,0,0,1,0.9,0.9,1.0%,2021,RB,16
75,Reggie Gilliam,BUF,0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.8,0.8,0.0%,2021,RB,16
76,Kenneth Gainwell,PHI,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,11.7%,2021,RB,16
77,Samaje Perine,KC,0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,4.2%,2021,RB,16
78,Andy Janovich,FA,0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,0.0%,2021,RB,16
79,Tony Jones Jr.,FA,2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,RB,16
80,Jonathan Ward,PIT,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,16
81,Nathan Cottrell,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,16
82,Michael Burton,DEN,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%,2021,RB,16
83,Adam Prentice,NO,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,16
84,Chris Evans,CIN,1,1,1.0,1,0,0,0,1,0,0,0,0,1,0.1,0.1,0.0%,2021,RB,16
85,Deon Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
86,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.6%,2021,RB,16
87,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
88,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,16
89,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2021,RB,16
90,Kenjon Barner,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
91,Jaylen Samuels,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
92,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
93,Wayne Gallman Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
94,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2021,RB,16
95,Jason Cabinda,FA,0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.0,0.0,1.1%,2021,RB,16
96,Melvin Gordon III,FA,7,-4,-0.6,4,0,0,1,1,4,4.0,0,0,1,0.0,0.0,0.1%,2021,RB,16
97,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
98,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
99,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,16
100,Le'Veon Bell,FA,2,-1,-0.5,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.2%,2021,RB,16
101,Jake Funk,FA,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,2021,RB,16
102,Khari Blasingame,FA,0,0,0,0,0,0,1,1,-1,-1.0,0,0,1,-0.1,-0.1,0.0%,2021,RB,16
