Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Evan Engram,JAC,11,12,95,8.6,23,1,2,0,0,0,0,1,21.5,21.5,57.4%,2023,TE,14
2,David Njoku,CLE,6,8,91,15.2,34,2,2,0,0,0,0,1,21.1,21.1,74.6%,2023,TE,14
3,Hunter Henry,NE,3,3,40,13.3,24,1,2,0,0,0,0,1,16.0,16.0,53.6%,2023,TE,14
4,Isaiah Likely,BAL,5,7,83,16.6,54,1,1,0,0,0,0,1,14.3,14.3,34.2%,2023,TE,14
5,George Kittle,SF,3,5,76,25.3,44,2,1,0,0,0,0,1,13.6,13.6,91.9%,2023,TE,14
6,Kyle Pitts,ATL,3,6,57,19.0,36,1,1,0,0,0,0,1,11.7,11.7,73.0%,2023,TE,14
7,Davis Allen,LAR,4,5,50,12.5,21,1,1,0,0,0,0,1,11.0,11.0,1.4%,2023,TE,14
8,Colby Parkinson,LAR,2,2,28,14.0,25,1,1,0,0,0,0,1,8.8,8.8,9.6%,2023,TE,14
9,Travis Kelce,KC,6,10,83,13.8,23,2,0,0,0,0,0,1,8.3,8.3,94.1%,2023,TE,14
10,Tanner Hudson,CIN,2,3,21,10.5,11,0,1,0,0,0,0,1,8.1,8.1,1.1%,2023,TE,14
11,Adam Trautman,DEN,2,3,19,9.5,10,0,1,0,0,0,0,1,7.9,7.9,1.1%,2023,TE,14
12,Jimmy Graham,FA,2,2,16,8.0,12,0,1,0,0,0,0,1,7.6,7.6,0.1%,2023,TE,14
13,Cade Otton,TB,2,5,16,8.0,11,0,1,0,0,0,0,1,7.6,7.6,57.8%,2023,TE,14
14,Jake Ferguson,DAL,5,8,72,14.4,32,2,0,0,0,0,0,1,7.2,7.2,67.5%,2023,TE,14
15,Cole Kmet,CHI,5,6,66,13.2,41,1,0,0,0,0,0,1,6.6,6.6,42.7%,2023,TE,14
16,Tucker Kraft,GB,4,4,64,16.0,43,1,0,0,0,0,0,1,6.4,6.4,63.4%,2023,TE,14
17,Mo Alie-Cox,IND,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.6%,2023,TE,14
18,Tyler Conklin,NYJ,4,6,57,14.3,24,2,0,0,0,0,0,1,5.7,5.7,19.2%,2023,TE,14
19,T.J. Hockenson,MIN,5,8,53,10.6,26,1,0,0,0,0,0,1,5.3,5.3,83.0%,2023,TE,14
20,Chig Okonkwo,TEN,5,6,46,9.2,16,0,0,0,0,0,0,1,4.6,4.6,34.6%,2023,TE,14
21,Will Mallory,IND,5,5,46,9.2,16,0,0,0,0,0,0,1,4.6,4.6,0.0%,2023,TE,14
22,Gerald Everett,FA,5,8,39,7.8,12,0,0,0,0,0,0,1,3.9,3.9,1.4%,2023,TE,14
23,Pat Freiermuth,PIT,3,7,18,6.0,7,0,0,0,0,0,0,1,3.8,3.8,63.9%,2023,TE,14
24,Jeremy Ruckert,NYJ,3,3,37,12.3,19,0,0,0,0,0,0,1,3.7,3.7,0.6%,2023,TE,14
25,Dawson Knox,BUF,3,3,36,12.0,13,0,0,0,0,0,0,1,3.6,3.6,11.4%,2023,TE,14
26,Noah Fant,SEA,2,4,35,17.5,26,1,0,0,0,0,0,1,3.5,3.5,21.1%,2023,TE,14
27,Lucas Krull,DEN,1,1,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,1.0%,2023,TE,14
28,Brevin Jordan,HOU,3,3,35,11.7,23,1,0,0,0,0,0,1,3.5,3.5,0.7%,2023,TE,14
29,Dallas Goedert,PHI,4,4,30,7.5,15,0,0,0,0,0,0,1,3.0,3.0,57.2%,2023,TE,14
30,Sam LaPorta,DET,2,6,23,11.5,13,0,0,1,4,0,0,1,2.7,2.7,93.3%,2023,TE,14
31,Jonnu Smith,MIA,4,7,27,6.8,9,0,0,0,0,0,0,1,2.7,2.7,77.6%,2023,TE,14
32,Andrew Beck,NYJ,1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%,2023,TE,14
33,Dalton Kincaid,BUF,5,8,21,4.2,8,0,0,0,0,0,0,1,2.1,2.1,78.8%,2023,TE,14
34,Kylen Granson,IND,2,4,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,1.2%,2023,TE,14
35,Durham Smythe,FA,2,3,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,0.1%,2023,TE,14
36,MyCole Pruitt,PIT,2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,1.6%,2023,TE,14
37,Daniel Bellinger,NYG,2,2,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,1.5%,2023,TE,14
38,Connor Heyward,PIT,2,2,15,7.5,10,0,0,0,0,0,0,1,1.5,1.5,0.1%,2023,TE,14
39,Michael Mayer,LV,1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,13.6%,2023,TE,14
40,Darnell Washington,PIT,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,3.2%,2023,TE,14
41,Donald Parham Jr.,PIT,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.9%,2023,TE,14
42,Juwan Johnson,NO,2,3,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,19.4%,2023,TE,14
43,Foster Moreau,NO,2,2,8,4.0,7,0,0,0,0,0,0,1,0.8,0.8,2.4%,2023,TE,14
44,Brock Wright,DET,2,2,6,3.0,4,0,0,0,0,0,0,1,0.6,0.6,1.9%,2023,TE,14
45,Austin Hooper,NE,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.9%,2023,TE,14
46,Johnny Mundt,MIN,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.6%,2023,TE,14
47,Pharaoh Brown,SEA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2023,TE,14
48,Marcedes Lewis,CHI,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2023,TE,14
49,Drew Sample,CIN,2,2,4,2.0,3,0,0,0,0,0,0,1,0.4,0.4,0.9%,2023,TE,14
50,Jordan Akins,CLE,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,1.2%,2023,TE,14
51,Charlie Woerner,ATL,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%,2023,TE,14
52,Will Dissly,LAC,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,22.8%,2023,TE,14
