Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Corey Davis,FA,11,12,182,16.5,43,2,1,0,0,0,0,1,24.2,24.2,0.0%,2020,WR,13
2,Davante Adams,FA,10,12,121,12.1,42,2,2,0,0,0,0,1,24.1,24.1,91.0%,2020,WR,13
3,Cole Beasley,FA,9,11,130,14.4,35,3,1,0,0,0,0,1,19.0,19.0,0.0%,2020,WR,13
4,Justin Jefferson,MIN,9,12,121,13.4,40,2,1,1,2,0,0,1,18.3,18.3,98.3%,2020,WR,13
5,Marvin Jones Jr.,FA,8,12,116,14.5,25,3,1,0,0,0,0,1,17.6,17.6,0.0%,2020,WR,13
6,T.Y. Hilton,FA,8,11,110,13.8,21,2,1,0,0,0,0,1,17.0,17.0,1.6%,2020,WR,13
7,Jamison Crowder,WAS,5,7,47,9.4,16,0,2,0,0,0,0,1,16.7,16.7,0.7%,2020,WR,13
8,Tim Patrick,DET,4,4,44,11.0,21,1,2,0,0,0,0,1,16.4,16.4,6.3%,2020,WR,13
9,Gunner Olszewski,NYG,1,1,38,38.0,38,1,1,0,0,0,0,1,15.8,15.8,0.0%,2020,WR,13
10,Brandon Aiyuk,SF,5,9,95,19.0,49,2,1,0,0,0,0,1,15.5,15.5,43.5%,2020,WR,13
11,Rashard Higgins,FA,6,9,95,15.8,35,2,1,0,0,0,0,1,15.5,15.5,0.0%,2020,WR,13
12,Donovan Peoples-Jones,FA,2,3,92,46.0,75,1,1,0,0,0,0,1,15.2,15.2,0.0%,2020,WR,13
13,Michael Gallup,FA,7,11,86,12.3,28,1,1,0,0,0,0,1,14.6,14.6,1.0%,2020,WR,13
14,Keke Coutee,FA,8,9,141,17.6,64,1,0,0,0,0,0,1,14.1,14.1,0.0%,2020,WR,13
15,James Washington,FA,2,4,80,40.0,50,2,1,0,0,0,0,1,14.0,14.0,0.0%,2020,WR,13
16,Adam Thielen,CAR,8,11,75,9.4,14,0,1,0,0,0,0,1,13.5,13.5,61.9%,2020,WR,13
17,Tyler Boyd,TEN,1,4,72,72.0,72,1,1,0,0,0,0,1,13.2,13.2,4.6%,2020,WR,13
18,Diontae Johnson,BAL,8,12,71,8.9,17,0,1,0,0,0,0,1,13.1,13.1,39.6%,2020,WR,13
19,Laviska Shenault Jr.,FA,3,3,38,12.7,28,1,1,2,30,0,0,1,12.8,12.8,0.1%,2020,WR,13
20,Gabe Davis,JAC,3,4,68,22.7,28,2,1,0,0,0,0,1,12.8,12.8,18.0%,2020,WR,13
21,Jarvis Landry,FA,8,10,62,7.8,13,0,1,0,0,0,0,1,12.4,12.4,7.1%,2020,WR,13
22,Henry Ruggs III,FA,3,4,84,28.0,46,2,1,0,0,0,1,1,12.4,12.4,8.4%,2020,WR,13
23,Quintez Cephus,LAR,2,4,63,31.5,49,1,1,0,0,0,0,1,12.3,12.3,0.0%,2020,WR,13
24,Greg Ward,FA,3,5,57,19.0,32,1,1,0,0,0,0,1,11.7,11.7,0.0%,2020,WR,13
25,Amari Cooper,BUF,5,9,43,8.6,13,0,1,1,10,0,0,1,11.3,11.3,75.3%,2020,WR,13
26,DeAndre Hopkins,KC,8,13,52,6.5,10,0,1,0,0,0,0,1,11.2,11.2,72.8%,2020,WR,13
27,Russell Gage,SF,4,8,51,12.8,24,1,1,0,0,0,0,1,11.1,11.1,0.0%,2020,WR,13
28,Calvin Ridley,TEN,5,10,108,21.6,31,3,0,0,0,0,0,1,10.8,10.8,77.8%,2020,WR,13
29,Michael Thomas,FA,9,11,105,11.7,18,0,0,0,0,0,0,1,10.5,10.5,0.7%,2020,WR,13
30,Tre'Quan Smith,FA,3,6,42,14.0,21,1,1,1,3,0,0,1,10.5,10.5,0.0%,2020,WR,13
31,Jalen Reagor,LAC,1,1,34,34.0,34,1,0,1,11,0,0,1,10.5,10.5,0.0%,2020,WR,13
32,Chad Hansen,FA,5,7,101,20.2,28,2,0,0,0,0,0,1,10.1,10.1,0.0%,2020,WR,13
33,Marquise Brown,KC,5,8,39,7.8,20,1,1,0,0,0,0,1,9.9,9.9,40.3%,2020,WR,13
34,Miles Boykin,FA,1,3,38,38.0,38,1,1,0,0,0,0,1,9.8,9.8,0.0%,2020,WR,13
35,Julio Jones,FA,6,10,94,15.7,35,2,0,0,0,0,0,1,9.4,9.4,0.8%,2020,WR,13
36,Cam Sims,FA,5,9,92,18.4,31,3,0,0,0,0,0,1,9.2,9.2,0.0%,2020,WR,13
37,Stefon Diggs,HOU,10,10,92,9.2,18,0,0,0,0,0,0,1,9.2,9.2,46.3%,2020,WR,13
38,Isaiah McKenzie,FA,2,2,31,15.5,23,1,1,0,0,0,0,1,9.1,9.1,0.0%,2020,WR,13
39,Tyreek Hill,MIA,6,11,58,9.7,30,1,0,1,30,0,0,1,8.8,8.8,92.8%,2020,WR,13
40,Collin Johnson,CHI,4,6,66,16.5,34,2,0,0,0,0,0,1,8.6,8.6,0.0%,2020,WR,13
41,Robert Woods,HOU,10,11,85,8.5,18,0,0,0,0,0,0,1,8.5,8.5,0.6%,2020,WR,13
42,DK Metcalf,SEA,5,8,80,16.0,21,1,0,0,0,0,0,1,8.0,8.0,88.3%,2020,WR,13
43,Deebo Samuel Sr.,WAS,6,9,73,12.2,23,2,0,1,3,0,0,1,7.6,7.6,84.5%,2020,WR,13
44,Allen Robinson II,DET,6,7,75,12.5,21,1,0,0,0,0,0,1,7.5,7.5,0.8%,2020,WR,13
45,N'Keal Harry,FA,2,3,15,7.5,10,0,1,0,0,0,0,1,7.5,7.5,0.0%,2020,WR,13
46,Cameron Batson,FA,3,3,14,4.7,8,0,1,1,0,0,0,1,7.4,7.4,0.0%,2020,WR,13
47,Cooper Kupp,LAR,8,9,73,9.1,15,0,0,0,0,0,0,1,7.3,7.3,90.9%,2020,WR,13
48,A.J. Brown,PHI,4,7,87,21.8,40,1,0,0,0,0,1,1,6.7,6.7,96.7%,2020,WR,13
49,Brandin Cooks,DAL,5,8,65,13.0,23,1,0,0,0,0,0,1,6.5,6.5,18.2%,2020,WR,13
50,Tyler Lockett,FA,6,9,63,10.5,24,2,0,0,0,0,0,1,6.3,6.3,44.2%,2020,WR,13
51,Danny Amendola,FA,3,5,62,20.7,23,2,0,0,0,0,0,1,6.2,6.2,0.0%,2020,WR,13
52,Denzel Mims,FA,2,3,40,20.0,23,1,0,0,0,0,0,1,6.0,6.0,0.0%,2020,WR,13
53,Anthony Miller,BAL,5,5,56,11.2,19,0,0,1,3,0,0,1,5.9,5.9,0.0%,2020,WR,13
54,Tee Higgins,CIN,5,8,56,11.2,22,1,0,0,0,0,0,1,5.6,5.6,87.7%,2020,WR,13
55,Lynn Bowden Jr.,FA,4,4,41,10.3,15,0,0,1,11,0,0,1,5.2,5.2,0.0%,2020,WR,13
56,Allen Lazard,NYJ,3,4,50,16.7,31,1,0,0,0,0,0,1,5.0,5.0,6.7%,2020,WR,13
57,Keenan Allen,CHI,5,11,48,9.6,24,1,0,0,0,0,0,1,4.8,4.8,76.2%,2020,WR,13
58,Hunter Renfrow,FA,4,6,47,11.8,18,0,0,0,0,0,0,1,4.7,4.7,0.0%,2020,WR,13
59,CeeDee Lamb,DAL,6,9,46,7.7,14,0,0,0,0,0,0,1,4.6,4.6,87.2%,2020,WR,13
60,Michael Pittman Jr.,IND,5,5,46,9.2,13,0,0,0,0,0,0,1,4.6,4.6,70.7%,2020,WR,13
61,Darnell Mooney,ATL,4,6,43,10.8,21,1,0,0,0,0,0,1,4.3,4.3,67.9%,2020,WR,13
62,Mike Williams,PIT,4,9,43,10.8,20,1,0,0,0,0,0,1,4.3,4.3,18.1%,2020,WR,13
63,Sterling Shepard,TB,1,6,22,22.0,22,1,0,0,0,0,0,1,4.2,4.2,5.1%,2020,WR,13
64,Jakeem Grant Sr.,FA,2,6,42,21.0,22,2,0,0,0,0,0,1,4.2,4.2,0.0%,2020,WR,13
65,DJ Chark Jr.,LAC,2,7,41,20.5,22,1,0,0,0,0,0,1,4.1,4.1,4.2%,2020,WR,13
66,Noah Brown,WAS,3,4,40,13.3,19,0,0,0,0,0,0,1,4.0,4.0,5.8%,2020,WR,13
67,Demarcus Robinson,LAR,2,2,39,19.5,20,1,0,0,0,0,0,1,3.9,3.9,17.8%,2020,WR,13
68,Emmanuel Sanders,FA,5,6,39,7.8,18,0,0,0,0,0,0,1,3.9,3.9,0.0%,2020,WR,13
69,Chase Claypool,FA,2,4,38,19.0,30,1,0,0,0,0,0,1,3.8,3.8,1.4%,2020,WR,13
70,Nelson Agholor,BAL,4,11,38,9.5,14,0,0,0,0,0,0,1,3.8,3.8,1.2%,2020,WR,13
71,Jalen Guyton,FA,2,7,38,19.0,24,1,0,0,0,0,0,1,3.8,3.8,0.0%,2020,WR,13
72,Mohamed Sanu Sr.,FA,2,2,36,18.0,21,1,0,0,0,0,0,1,3.6,3.6,0.0%,2020,WR,13
73,DeVante Parker,FA,4,8,35,8.8,14,0,0,0,0,0,0,1,3.5,3.5,0.0%,2020,WR,13
74,Kendrick Bourne,NE,4,6,35,8.8,13,0,0,0,0,0,0,1,3.5,3.5,4.0%,2020,WR,13
75,Sammy Watkins,FA,4,6,35,8.8,17,0,0,0,0,0,0,1,3.5,3.5,0.0%,2020,WR,13
76,Braxton Berrios,MIA,2,2,33,16.5,25,1,0,0,0,0,0,1,3.3,3.3,0.8%,2020,WR,13
77,Golden Tate,FA,4,4,30,7.5,16,0,0,0,0,0,0,1,3.0,3.0,1.1%,2020,WR,13
78,KJ Hamler,BUF,2,5,16,8.0,8,0,0,2,13,0,0,1,2.9,2.9,0.0%,2020,WR,13
79,JuJu Smith-Schuster,KC,7,10,28,4.0,9,0,0,0,0,0,0,1,2.8,2.8,3.9%,2020,WR,13
80,Van Jefferson,PIT,4,5,27,6.8,9,0,0,0,0,0,0,1,2.7,2.7,1.5%,2020,WR,13
81,KeeSean Johnson,FA,4,4,27,6.8,12,0,0,0,0,0,0,1,2.7,2.7,0.0%,2020,WR,13
82,Jamal Agnew,FA,2,2,24,12.0,19,0,0,1,0,0,0,1,2.4,2.4,0.0%,2020,WR,13
83,Breshad Perriman,FA,1,4,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%,2020,WR,13
84,Josh Reynolds,JAC,1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,1.6%,2020,WR,13
85,Alex Erickson,FA,2,3,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,WR,13
86,Steven Sims Jr.,BAL,4,6,17,4.3,9,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,WR,13
87,Damiere Byrd,FA,2,3,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,WR,13
88,Tommylee Lewis,FA,0,1,0,0,0,0,0,1,16,0,0,1,1.6,1.6,0.0%,2020,WR,13
89,Mecole Hardman Jr.,KC,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.2%,2020,WR,13
90,Jakobi Meyers,LV,2,6,15,7.5,15,0,0,0,0,0,0,1,1.5,1.5,72.7%,2020,WR,13
91,Malik Taylor,NYJ,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,WR,13
92,Terry McLaurin,WAS,2,6,14,7.0,12,0,0,0,0,0,0,1,1.4,1.4,91.3%,2020,WR,13
93,Darius Slayton,NYG,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,9.9%,2020,WR,13
94,Javon Wims,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,WR,13
95,Zach Pascal,ARI,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,WR,13
96,Tyrie Cleveland,FA,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,WR,13
97,Chad Beebe,FA,2,3,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,WR,13
98,Adam Humphries,FA,1,4,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,WR,13
99,Brandon Powell,MIN,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.8%,2020,WR,13
100,KJ Hill Jr.,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,WR,13
101,Equanimeous St. Brown,FA,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,WR,13
102,Mack Hollins,BUF,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,2.5%,2020,WR,13
