Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,George Kittle,SF,9,12,181,20.1,48,4,2,1,5,0,0,1,30.6,30.6,91.9%,2021,TE,13
2,Dallas Goedert,PHI,6,6,105,17.5,36,2,2,0,0,0,0,1,22.5,22.5,57.2%,2021,TE,13
3,Rob Gronkowski,FA,4,8,58,14.5,27,1,2,0,0,0,0,1,17.8,17.8,2.0%,2021,TE,13
4,T.J. Hockenson,MIN,4,8,49,12.3,25,1,1,0,0,0,0,1,10.9,10.9,83.0%,2021,TE,13
5,Logan Thomas,FA,3,5,48,16.0,35,1,1,0,0,0,0,1,10.8,10.8,0.0%,2021,TE,13
6,Brock Wright,DET,2,3,28,14.0,23,1,1,0,0,0,0,1,8.8,8.8,1.9%,2021,TE,13
7,Jimmy Graham,FA,1,1,1,1.0,1,0,1,0,0,0,0,1,8.1,8.1,0.1%,2021,TE,13
8,Ryan Griffin,FA,2,2,15,7.5,14,0,1,0,0,0,0,1,7.5,7.5,0.0%,2021,TE,13
9,Cameron Brate,FA,1,1,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,2.0%,2021,TE,13
10,Evan Engram,JAC,4,5,61,15.3,18,0,0,0,0,0,0,1,6.1,6.1,57.4%,2021,TE,13
11,Tyler Conklin,NYJ,7,9,56,8.0,19,0,0,0,0,0,0,1,5.6,5.6,19.2%,2021,TE,13
12,Mark Andrews,BAL,4,9,50,12.5,29,1,0,0,0,0,0,1,5.0,5.0,89.5%,2021,TE,13
13,Kyle Pitts,ATL,4,7,48,12.0,29,1,0,0,0,0,0,1,4.8,4.8,73.0%,2021,TE,13
14,Tyler Higbee,LAR,5,6,48,9.6,22,1,0,0,0,0,0,1,4.8,4.8,9.2%,2021,TE,13
15,Nick Vannett,TEN,3,4,48,16.0,30,1,0,0,0,0,0,1,4.8,4.8,0.0%,2021,TE,13
16,Mike Gesicki,CIN,7,11,46,6.6,17,0,0,0,0,0,0,1,4.6,4.6,29.2%,2021,TE,13
17,Pat Freiermuth,PIT,3,4,26,8.7,17,0,0,0,0,0,0,1,4.6,4.6,63.9%,2021,TE,13
18,Dalton Schultz,HOU,5,5,43,8.6,12,0,0,0,0,0,0,1,4.3,4.3,54.4%,2021,TE,13
19,John Bates,WAS,3,4,42,14.0,23,1,0,0,0,0,0,1,4.2,4.2,1.1%,2021,TE,13
20,Cole Kmet,CHI,3,7,41,13.7,24,1,0,0,0,0,0,1,4.1,4.1,42.7%,2021,TE,13
21,Foster Moreau,NO,1,3,34,34.0,34,1,0,0,0,0,0,1,3.4,3.4,2.4%,2021,TE,13
22,Noah Fant,SEA,4,4,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3,21.1%,2021,TE,13
23,Jared Cook,FA,3,4,29,9.7,23,1,0,0,0,0,0,1,2.9,2.9,0.0%,2021,TE,13
24,Juwan Johnson,NO,1,1,27,27.0,27,1,0,0,0,0,0,1,2.7,2.7,19.4%,2021,TE,13
25,Travis Kelce,KC,3,8,27,9.0,14,0,0,0,0,0,0,1,2.7,2.7,94.1%,2021,TE,13
26,Albert Okwuegbunam Jr.,IND,3,4,21,7.0,10,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021,TE,13
27,C.J. Uzomah,PHI,3,6,20,6.7,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,2021,TE,13
28,Kyle Rudolph,FA,2,4,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,1.0%,2021,TE,13
29,Dawson Knox,BUF,2,6,14,7.0,7,0,0,0,0,0,0,1,1.4,1.4,11.4%,2021,TE,13
30,Jack Doyle,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,2.0%,2021,TE,13
31,James O'Shaughnessy,FA,2,6,13,6.5,7,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,TE,13
32,Jonnu Smith,MIA,1,1,12,12.0,12,0,0,1,-1,0,0,1,1.1,1.1,77.6%,2021,TE,13
33,Zach Ertz,WAS,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,57.5%,2021,TE,13
34,Zach Gentry,FA,2,2,10,5.0,5,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,TE,13
35,Garrett Griffin,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,TE,13
36,Hunter Long,LAR,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,13
37,Demetrius Harris,FA,2,2,7,3.5,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,TE,13
38,Brevin Jordan,HOU,2,4,7,3.5,5,0,0,0,0,0,0,1,0.7,0.7,0.7%,2021,TE,13
39,Will Dissly,LAC,2,2,7,3.5,5,0,0,0,0,0,0,1,0.7,0.7,22.8%,2021,TE,13
40,Kylen Granson,IND,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.2%,2021,TE,13
41,Kendall Blanton,FA,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,TE,13
42,Donald Parham Jr.,PIT,2,4,3,1.5,6,0,0,0,0,0,0,1,0.3,0.3,1.9%,2021,TE,13
43,Pharaoh Brown,SEA,4,5,23,5.8,12,0,0,0,0,0,1,1,0.3,0.3,0.1%,2021,TE,13
44,Kenny Yeboah,NYJ,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
45,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,TE,13
46,Rashod Berry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
47,Sammis Reyes,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
48,Josh Oliver,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2021,TE,13
49,Lee Smith,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
50,Luke Stocker,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2021,TE,13
51,Mo Alie-Cox,IND,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,TE,13
52,Taysom Hill,NO,0,0,0,0,0,0,0,11,101,0,0,1,0.0,0.0,27.7%,2021,TE,13
53,N'Keal Harry,FA,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0%,2021,TE,13
54,Durham Smythe,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,TE,13
55,Stephen Anderson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
56,Eric Tomlinson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,13
57,Gerald Everett,FA,4,6,7,1.8,5,0,0,0,0,0,2,1,-3.3,-3.3,1.4%,2021,TE,13
