Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dawson Knox,BUF,3,3,32,10.7,24,1,2,0,0,0,0,1,15.2,15.2,11.4%,2021,TE,12
2,Jack Doyle,FA,6,7,81,13.5,22,1,1,0,0,0,0,1,14.1,14.1,2.0%,2021,TE,12
3,Dalton Schultz,HOU,3,7,46,15.3,32,1,1,0,0,0,0,1,12.6,12.6,54.4%,2021,TE,12
4,Mark Andrews,BAL,4,10,65,16.3,39,1,1,0,0,0,0,1,12.5,12.5,89.5%,2021,TE,12
5,Rob Gronkowski,FA,7,9,123,17.6,32,3,0,0,0,0,0,1,12.3,12.3,2.0%,2021,TE,12
6,Pat Freiermuth,PIT,4,4,40,10.0,15,0,1,0,0,0,0,1,10.0,10.0,63.9%,2021,TE,12
7,Gerald Everett,FA,5,9,37,7.4,12,0,1,0,0,0,0,1,9.7,9.7,1.4%,2021,TE,12
8,David Njoku,CLE,3,5,35,11.7,20,1,1,0,0,0,0,1,9.5,9.5,74.6%,2021,TE,12
9,T.J. Hockenson,MIN,3,3,35,11.7,17,0,1,0,0,0,0,1,9.5,9.5,83.0%,2021,TE,12
10,Jimmy Graham,FA,2,3,34,17.0,17,0,1,0,0,0,0,1,9.4,9.4,0.1%,2021,TE,12
11,Jared Cook,FA,2,5,25,12.5,16,0,1,0,0,0,0,1,8.5,8.5,0.0%,2021,TE,12
12,Brevin Jordan,HOU,3,3,23,7.7,13,0,1,0,0,0,0,1,8.3,8.3,0.7%,2021,TE,12
13,Nick Vannett,TEN,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%,2021,TE,12
14,Chris Myarick,FA,2,2,11,5.5,10,0,1,0,0,0,0,1,7.1,7.1,0.0%,2021,TE,12
15,Sean McKeon,IND,1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,0.0%,2021,TE,12
16,Cole Kmet,CHI,8,11,65,8.1,16,0,0,0,0,0,0,1,6.5,6.5,42.7%,2021,TE,12
17,Eric Saubert,SF,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.0%,2021,TE,12
18,Jonnu Smith,MIA,3,4,49,16.3,20,1,0,1,9,0,0,1,5.8,5.8,77.6%,2021,TE,12
19,Harrison Bryant,LV,3,3,50,16.7,41,1,0,0,0,0,0,1,5.0,5.0,0.0%,2021,TE,12
20,James O'Shaughnessy,FA,3,5,29,9.7,21,1,0,0,0,0,0,1,4.9,4.9,0.0%,2021,TE,12
21,Evan Engram,JAC,3,6,37,12.3,20,1,0,0,0,0,0,1,3.7,3.7,57.4%,2021,TE,12
22,Durham Smythe,FA,5,5,32,6.4,11,0,0,2,3,0,0,1,3.5,3.5,0.1%,2021,TE,12
23,Darren Waller,FA,2,5,33,16.5,21,1,0,0,0,0,0,1,3.3,3.3,1.1%,2021,TE,12
24,Logan Thomas,FA,3,6,31,10.3,14,0,0,0,0,0,0,1,3.1,3.1,0.0%,2021,TE,12
25,Kyle Pitts,ATL,2,6,26,13.0,19,0,0,0,0,0,0,1,2.6,2.6,73.0%,2021,TE,12
26,Tyler Conklin,NYJ,2,3,25,12.5,17,0,0,0,0,0,0,1,2.5,2.5,19.2%,2021,TE,12
27,Cameron Brate,FA,3,4,23,7.7,10,0,0,0,0,0,0,1,2.3,2.3,2.0%,2021,TE,12
28,Kylen Granson,IND,2,2,22,11.0,15,0,0,0,0,0,0,1,2.2,2.2,1.2%,2021,TE,12
29,Ryan Griffin,FA,3,4,20,6.7,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,2021,TE,12
30,Will Dissly,LAC,2,2,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9,22.8%,2021,TE,12
31,Stephen Anderson,FA,2,2,18,9.0,13,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,TE,12
32,Mike Gesicki,CIN,3,3,17,5.7,7,0,0,0,0,0,0,1,1.7,1.7,29.2%,2021,TE,12
33,Hunter Henry,NE,2,5,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,53.6%,2021,TE,12
34,John Bates,WAS,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,1.1%,2021,TE,12
35,Josiah Deguara,JAC,2,4,13,6.5,12,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,TE,12
36,George Kittle,SF,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,91.9%,2021,TE,12
37,Noah Fant,SEA,3,4,12,4.0,7,0,0,0,0,0,0,1,1.2,1.2,21.1%,2021,TE,12
38,Albert Okwuegbunam Jr.,IND,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,TE,12
39,Charlie Woerner,ATL,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%,2021,TE,12
40,Chris Manhertz,NYG,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,TE,12
41,MyCole Pruitt,PIT,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.6%,2021,TE,12
42,Zach Gentry,FA,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,TE,12
43,Dan Arnold,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,TE,12
44,C.J. Uzomah,PHI,3,3,9,3.0,7,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,TE,12
45,Geoff Swaim,CLE,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,TE,12
46,Mo Alie-Cox,IND,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.6%,2021,TE,12
47,Parker Hesse,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,TE,12
48,Anthony Firkser,KC,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,TE,12
49,Donald Parham Jr.,PIT,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.9%,2021,TE,12
50,Marcedes Lewis,CHI,2,3,4,2.0,2,0,0,0,0,0,0,1,0.4,0.4,0.1%,2021,TE,12
51,Tommy Tremble,CAR,1,3,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.4%,2021,TE,12
52,Tyler Higbee,LAR,1,5,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,9.2%,2021,TE,12
53,Foster Moreau,NO,1,5,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,2.4%,2021,TE,12
54,Dominique Dafney,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
55,Tre' McKitty,CLE,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
56,Giovanni Ricci,NE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
57,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
58,Trevon Wesco,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
59,Lee Smith,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
60,Pharaoh Brown,SEA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,TE,12
61,Daniel Helm,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
62,Ian Thomas,CAR,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
63,Dallas Goedert,PHI,1,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,57.2%,2021,TE,12
64,Jesse James,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
65,Austin Hooper,NE,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9%,2021,TE,12
66,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
67,Patrick Scales,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
68,Eric Tomlinson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,12
