Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
16,Melvin Gordon III,FA,18,60,3.3,10,0,1,1,2,21,21.0,0,0,1,14.2,14.2,0.1%,2021,RB,3
17,Chris Carson,FA,12,80,6.7,30,1,1,2,2,2,1.0,0,0,1,14.2,14.2,0.3%,2021,RB,3
18,Najee Harris,PIT,14,40,2.9,20,1,0,14,19,102,7.3,0,0,1,14.2,14.2,85.5%,2021,RB,3
19,Nyheim Hines,FA,6,25,4.2,9,0,1,5,6,54,10.8,0,0,1,13.9,13.9,0.1%,2021,RB,3
20,Jamaal Williams,FA,12,42,3.5,14,0,1,2,2,25,12.5,0,0,1,12.7,12.7,2.5%,2021,RB,3
21,Kyle Juszczyk,SF,5,14,2.8,5,0,0,4,4,37,9.3,1,0,1,11.1,11.1,1.2%,2021,RB,3
22,Giovani Bernard,FA,0,0,0,0,0,0,9,10,51,5.7,1,0,1,11.1,11.1,0.0%,2021,RB,3
23,Javonte Williams,DEN,12,29,2.4,14,0,1,3,4,33,11.0,0,1,1,10.2,10.2,69.2%,2021,RB,3
24,Cordarrelle Patterson,PIT,7,20,2.9,11,0,0,6,7,82,13.7,0,0,1,10.2,10.2,1.6%,2021,RB,3
25,Trey Sermon,IND,10,31,3.1,16,0,1,2,3,3,1.5,0,0,1,9.4,9.4,3.7%,2021,RB,3
26,Joe Mixon,HOU,18,90,5.0,27,1,0,1,1,4,4.0,0,0,1,9.4,9.4,93.9%,2021,RB,3
27,Malcolm Brown,FA,7,31,4.4,24,1,1,0,2,0,0,0,0,1,9.1,9.1,0.0%,2021,RB,3
28,Nick Chubb,CLE,22,84,3.8,14,0,0,0,0,0,0,0,0,1,8.4,8.4,55.1%,2021,RB,3
29,Chuba Hubbard,CAR,11,52,4.7,14,0,0,3,5,27,9.0,0,0,1,7.9,7.9,73.0%,2021,RB,3
30,Sony Michel,FA,20,67,3.4,15,0,0,3,4,12,4.0,0,0,1,7.9,7.9,0.0%,2021,RB,3
31,Jeremy McNichols,WAS,2,6,3.0,5,0,0,1,2,10,10.0,1,0,1,7.6,7.6,3.0%,2021,RB,3
32,Chase Edmonds,TB,11,26,2.4,7,0,0,7,8,49,7.0,0,0,1,7.5,7.5,0.1%,2021,RB,3
33,Myles Gaskin,FA,13,65,5.0,15,0,0,3,6,9,3.0,0,0,1,7.4,7.4,0.0%,2021,RB,3
34,Jonathan Taylor,IND,10,64,6.4,23,1,0,1,1,8,8.0,0,0,1,7.2,7.2,92.9%,2021,RB,3
35,Mike Davis,FA,12,50,4.2,11,0,0,4,4,20,5.0,0,0,1,7.0,7.0,1.0%,2021,RB,3
36,Tony Pollard,TEN,11,60,5.5,11,0,0,1,1,5,5.0,0,0,1,6.5,6.5,80.4%,2021,RB,3
37,Alec Ingold,MIA,1,0,0.0,0,0,0,1,1,1,1.0,1,0,1,6.1,6.1,0.6%,2021,RB,3
38,Kenyan Drake,FA,8,24,3.0,6,0,0,3,6,33,11.0,0,0,1,5.7,5.7,1.1%,2021,RB,3
39,Miles Sanders,CAR,2,27,13.5,24,1,0,3,4,28,9.3,0,0,1,5.5,5.5,5.1%,2021,RB,3
40,David Montgomery,DET,10,34,3.4,16,0,0,2,4,21,10.5,0,0,1,5.5,5.5,75.4%,2021,RB,3
41,Travis Homer,CHI,0,0,0,0,0,0,3,3,48,16.0,0,0,1,4.8,4.8,1.3%,2021,RB,3
42,Carlos Hyde,FA,8,44,5.5,18,0,0,0,0,0,0,0,0,1,4.4,4.4,0.0%,2021,RB,3
43,Christian McCaffrey,SF,7,31,4.4,10,0,0,2,2,9,4.5,0,0,1,4.0,4.0,66.6%,2021,RB,3
44,Darrel Williams,FA,7,28,4.0,7,0,0,2,3,11,5.5,0,0,1,3.9,3.9,0.0%,2021,RB,3
45,J.D. McKissic,FA,3,23,7.7,11,0,0,2,2,15,7.5,0,0,1,3.8,3.8,1.0%,2021,RB,3
46,Kenneth Gainwell,PHI,1,2,2.0,2,0,0,3,4,32,10.7,0,0,1,3.4,3.4,11.7%,2021,RB,3
47,Leonard Fournette,FA,4,8,2.0,3,0,0,3,3,26,8.7,0,0,1,3.4,3.4,2.1%,2021,RB,3
48,Michael Carter,ARI,9,24,2.7,8,0,0,2,3,5,2.5,0,0,1,2.9,2.9,14.7%,2021,RB,3
49,Latavius Murray,FA,7,28,4.0,8,0,0,0,0,0,0,0,0,1,2.8,2.8,0.0%,2021,RB,3
50,Chris Evans,CIN,0,0,0,0,0,0,2,2,26,13.0,0,0,1,2.6,2.6,0.0%,2021,RB,3
51,Devin Singletary,NYG,11,26,2.4,7,0,0,1,2,0,0.0,0,0,1,2.6,2.6,43.6%,2021,RB,3
52,AJ Dillon,GB,6,18,3.0,6,0,0,2,2,8,4.0,0,0,1,2.6,2.6,3.7%,2021,RB,3
53,Royce Freeman,FA,5,17,3.4,13,0,0,1,1,8,8.0,0,0,1,2.5,2.5,0.0%,2021,RB,3
54,Ameer Abdullah,LV,5,24,4.8,9,0,0,0,0,0,0,0,0,1,2.4,2.4,25.1%,2021,RB,3
55,Ty Johnson,BUF,3,17,5.7,13,0,0,1,5,6,6.0,0,0,1,2.3,2.3,5.6%,2021,RB,3
56,Ty'Son Williams,FA,5,22,4.4,12,0,0,0,1,0,0,0,0,1,2.2,2.2,1.1%,2021,RB,3
57,Tony Jones Jr.,FA,2,12,6.0,7,0,0,2,2,10,5.0,0,0,1,2.2,2.2,0.0%,2021,RB,3
58,Brandon Bolden,FA,3,-1,-0.3,0,0,0,3,4,23,7.7,0,0,1,2.2,2.2,0.0%,2021,RB,3
59,Mark Ingram II,FA,6,21,3.5,6,0,0,1,1,-1,-1.0,0,0,1,2.0,2.0,3.0%,2021,RB,3
60,Demetric Felton Jr.,WAS,0,0,0,0,0,0,2,3,13,6.5,0,0,1,1.3,1.3,0.0%,2021,RB,3
61,Gabe Nabers,FA,0,0,0,0,0,0,2,2,11,5.5,0,0,1,1.1,1.1,0.6%,2021,RB,3
62,Ronald Jones II,FA,5,11,2.2,5,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,RB,3
63,Damien Harris,FA,6,14,2.3,7,0,0,2,2,-3,-1.5,0,0,1,1.1,1.1,9.0%,2021,RB,3
64,David Johnson,FA,2,11,5.5,7,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,RB,3
65,D'Ernest Johnson,JAC,2,9,4.5,5,0,0,0,0,0,0,0,0,1,0.9,0.9,1.1%,2021,RB,3
66,Alex Collins,FA,2,8,4.0,6,0,0,0,0,0,0,0,0,1,0.8,0.8,19.0%,2021,RB,3
67,Devonta Freeman,FA,3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,RB,3
68,Samaje Perine,KC,1,-1,-1.0,0,0,0,1,1,8,8.0,0,0,1,0.7,0.7,4.2%,2021,RB,3
69,Damarea Crockett,FA,3,7,2.3,6,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,3
70,Jake Funk,FA,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,RB,3
71,Elijhaa Penny,FA,2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2021,RB,3
72,James White,FA,1,6,6.0,6,0,0,0,1,0,0,0,0,1,0.6,0.6,0.1%,2021,RB,3
73,Boston Scott,FA,0,0,0,0,0,0,2,2,5,2.5,0,0,1,0.5,0.5,0.0%,2021,RB,3
74,Rex Burkhead,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,10.0%,2021,RB,3
75,Phillip Lindsay,FA,7,5,0.7,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,3
76,Alex Armah Jr.,FA,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,3
77,J.J. Taylor,HOU,1,2,2.0,2,0,0,2,2,3,1.5,0,0,1,0.5,0.5,1.4%,2021,RB,3
78,Gary Brightwell,CIN,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,RB,3
79,Derek Watt,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2021,RB,3
80,Larry Rountree III,FA,4,3,0.8,4,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,3
81,Mekhi Sargent,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,3
82,C.J. Ham,MIN,2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.6%,2021,RB,3
83,Khalil Herbert,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.3%,2021,RB,3
84,Reggie Gilliam,BUF,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
85,Kylin Hill,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
86,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2021,RB,3
87,Nick Ralston,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
88,Tory Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
89,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,3
90,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2021,RB,3
91,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2021,RB,3
92,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2021,RB,3
93,Justin Jackson,FA,2,0,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
94,Corey Clement,FA,3,0,0.0,5,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
95,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
96,Jordan Wilkins,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
97,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
98,Damien Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
99,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
100,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,3
