Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Joe Flacco,IND,27,42,64.3,368,8.8,3,2,0,2,1,0,0,1,26.8,26.8,8.4%,2023,QB,16
2,Josh Allen,BUF,15,21,71.4,237,11.3,1,1,1,5,15,2,0,1,26.0,26.0,97.2%,2023,QB,16
3,Derek Carr,NO,27,40,67.5,319,8.0,3,1,2,2,2,0,0,1,26.0,26.0,20.5%,2023,QB,16
4,Justin Fields,PIT,15,27,55.6,170,6.3,1,1,1,9,97,1,0,1,25.5,25.5,20.2%,2023,QB,16
5,Jalen Hurts,PHI,24,38,63.2,301,7.9,1,1,1,8,34,1,0,1,24.4,24.4,91.6%,2023,QB,16
6,Jordan Love,GB,17,28,60.7,219,7.8,2,0,1,2,12,1,0,1,24.0,24.0,81.9%,2023,QB,16
7,Russell Wilson,PIT,25,37,67.6,238,6.4,2,0,5,4,20,0,0,1,23.5,23.5,48.0%,2023,QB,16
8,Lamar Jackson,BAL,23,35,65.7,252,7.2,2,0,2,7,45,0,0,1,22.6,22.6,97.0%,2023,QB,16
9,Bryce Young,CAR,23,36,63.9,312,8.7,2,0,2,4,17,0,0,1,22.2,22.2,28.7%,2023,QB,16
10,Matthew Stafford,LAR,24,34,70.6,328,9.6,2,0,1,1,-4,0,0,1,20.7,20.7,54.5%,2023,QB,16
11,Nick Mullens,MIN,22,36,61.1,411,11.4,2,4,4,1,1,0,0,1,20.5,20.5,0.6%,2023,QB,16
12,Kyler Murray,ARI,24,38,63.2,230,6.1,2,0,2,5,32,0,0,1,20.4,20.4,84.0%,2023,QB,16
13,Mason Rudolph,TEN,17,27,63.0,290,10.7,2,0,1,2,4,0,0,1,20.0,20.0,3.0%,2023,QB,16
14,Baker Mayfield,TB,26,35,74.3,283,8.1,2,0,2,5,5,0,0,1,19.8,19.8,86.5%,2023,QB,16
15,Dak Prescott,DAL,20,32,62.5,253,7.9,2,0,4,5,25,0,1,1,18.6,18.6,37.8%,2023,QB,16
16,Patrick Mahomes II,KC,27,44,61.4,235,5.3,1,1,4,10,53,0,0,1,17.7,17.7,92.9%,2023,QB,16
17,Geno Smith,SEA,25,36,69.4,227,6.3,2,0,3,1,2,0,0,1,17.3,17.3,49.4%,2023,QB,16
18,Davis Mills,HOU,15,32,46.9,149,4.7,2,0,0,2,9,0,0,1,16.9,16.9,0.1%,2023,QB,16
19,Easton Stick,LAC,23,33,69.7,215,6.5,0,0,5,7,25,1,0,1,16.6,16.6,0.0%,2023,QB,16
20,Jake Browning,CIN,28,42,66.7,335,8.0,1,3,3,1,0,0,0,1,16.4,16.4,4.2%,2023,QB,16
21,Bailey Zappe,CLE,25,33,75.8,256,7.8,2,0,2,1,2,0,1,1,16.4,16.4,0.6%,2023,QB,16
22,Tua Tagovailoa,MIA,24,37,64.9,293,7.9,1,0,1,2,-2,0,0,1,15.5,15.5,62.5%,2023,QB,16
23,Jared Goff,DET,30,40,75.0,257,6.4,1,0,1,3,0,0,0,1,14.3,14.3,83.6%,2023,QB,16
24,Taylor Heinicke,LAC,23,33,69.7,229,6.9,1,0,1,2,10,0,0,1,14.2,14.2,1.1%,2023,QB,16
25,Trevor Siemian,FA,27,49,55.1,217,4.4,1,1,0,4,18,0,1,1,11.5,11.5,0.0%,2023,QB,16
26,Trevor Lawrence,JAC,17,29,58.6,211,7.3,1,2,3,4,29,0,1,1,11.3,11.3,30.9%,2023,QB,16
27,Tyrod Taylor,NYJ,7,16,43.8,133,8.3,1,1,0,2,21,0,0,1,10.4,10.4,5.4%,2023,QB,16
28,Gardner Minshew II,FA,20,37,54.1,201,5.4,0,1,6,4,31,0,0,1,10.1,10.1,6.2%,2023,QB,16
29,Ryan Tannehill,FA,18,26,69.2,152,5.8,0,0,6,2,37,0,0,1,9.8,9.8,1.3%,2023,QB,16
30,Jacoby Brissett,NE,10,13,76.9,100,7.7,1,0,0,1,10,0,0,1,9.0,9.0,3.9%,2023,QB,16
31,C.J. Beathard,JAC,11,15,73.3,94,6.3,1,0,1,1,6,0,0,1,8.4,8.4,0.0%,2023,QB,16
32,Sam Darnold,MIN,8,14,57.1,81,5.8,1,1,2,1,9,0,0,1,7.1,7.1,77.4%,2023,QB,16
33,Brock Purdy,SF,18,32,56.3,255,8.0,0,4,2,1,2,0,0,1,6.4,6.4,79.2%,2023,QB,16
34,Tommy DeVito,NYG,9,16,56.3,55,3.4,0,0,1,1,5,0,0,1,2.7,2.7,2.0%,2023,QB,16
35,Aidan O'Connell,LV,9,21,42.9,62,3.0,0,0,2,4,-4,0,0,1,2.1,2.1,8.0%,2023,QB,16
36,Dorian Thompson-Robinson,CLE,1,2,50.0,6,3.0,0,0,1,1,-5,0,0,1,1.7,1.7,1.1%,2023,QB,16
37,Case Keenum,HOU,11,17,64.7,62,3.6,0,2,3,0,0,0,0,1,0.5,0.5,0.0%,2023,QB,16
38,Sam Howell,SEA,6,22,27.3,56,2.5,0,2,1,0,0,0,0,1,0.2,0.2,5.8%,2023,QB,16
39,Taysom Hill,NO,0,0,0,0,0,0,0,0,2,2,0,0,1,0.0,0.0,27.7%,2023,QB,16
