Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Justin Jefferson,MIN,10,13,144,14.4,39,2,2,0,0,0,0,1,26.4,26.4,98.3%,2024,WR,16
2,Jameson Williams,DET,5,7,143,28.6,82,2,1,1,7,0,0,1,21.0,21.0,80.0%,2024,WR,16
3,Keenan Allen,CHI,9,13,141,15.7,45,3,1,0,0,0,0,1,20.1,20.1,76.2%,2024,WR,16
4,Brian Thomas Jr.,JAC,9,13,132,14.7,62,2,1,0,0,0,0,1,19.2,19.2,86.3%,2024,WR,16
5,Olamide Zaccheaus,WAS,5,8,70,14.0,49,1,2,0,0,0,0,1,19.0,19.0,8.1%,2024,WR,16
6,Deebo Samuel Sr.,WAS,7,9,96,13.7,27,1,1,5,25,0,0,1,18.1,18.1,84.5%,2024,WR,16
7,Ja'Marr Chase,CIN,6,8,97,16.2,32,1,1,1,7,0,0,1,16.4,16.4,94.0%,2024,WR,16
8,Jaxon Smith-Njigba,SEA,8,12,95,11.9,25,1,1,1,5,0,0,1,16.0,16.0,85.4%,2024,WR,16
9,Tank Dell,HOU,6,7,98,16.3,30,2,1,0,0,0,0,1,15.8,15.8,66.8%,2024,WR,16
10,A.J. Brown,PHI,8,15,97,12.1,45,1,1,0,0,0,0,1,15.7,15.7,96.7%,2024,WR,16
11,Kayshon Boutte,NE,5,7,95,19.0,31,3,1,0,0,0,0,1,15.5,15.5,12.8%,2024,WR,16
12,Calvin Ridley,TEN,3,5,78,26.0,38,2,1,0,0,0,0,1,13.8,13.8,77.8%,2024,WR,16
13,Xavier Worthy,KC,7,11,65,9.3,19,0,1,3,10,0,0,1,13.5,13.5,78.2%,2024,WR,16
14,Jamison Crowder,WAS,2,4,15,7.5,9,0,2,0,0,0,0,1,13.5,13.5,0.7%,2024,WR,16
15,Amon-Ra St. Brown,DET,6,8,70,11.7,28,1,1,0,0,0,0,1,13.0,13.0,97.2%,2024,WR,16
